 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.8164685	0.07920615	0.06061095	0.01591522	0.000608412	0.000615138	0.0004044215	0.00038381335	0.006680063	0.0191073305
ì	0.578480166667	0.322776816667	0.07722625	0.00745441	0.000566142666667	0.002508301	0.000669868833333	0.000283730016667	0.00249787366667	0.00753656716667
s	0.225797455556	0.584455272222	0.130639083333	0.04955586	0.000586406888889	0.00302986726667	0.000679954344444	0.000235154835556	0.00131295522222	0.00370809905556
o	0.098216601852	0.525842757407	0.305420027778	0.0667565866667	0.000318878896296	0.00101846318889	0.000232462411481	8.16485251853e-05	0.00080920544074	0.00130327428452
n	0.0525785506173	0.389669919136	0.501749009259	0.0378088622222	0.00725892756543	0.0046730848963	0.00179322036716	0.0013446472584	0.00104164884691	0.00208211602751
t	0.0494922835391	0.412342639712	0.41893533642	0.0459337540741	0.0256982425218	0.0072284316321	0.00355558678905	0.0038003057528	0.00849696294897	0.0245165953425
a	0.032319804513	0.351320713237	0.485380778807	0.0541311180247	0.0262882841739	0.00379262354403	0.00248583926302	0.0034067259176	0.0105019706497	0.0303722714142
e	0.0128068015043	0.132558617746	0.650744592936	0.169229806008	0.0151927647246	0.00210091418134	0.00119197842101	0.0014985926392	0.00405486121657	0.0106210767714
k	0.0089170571681	0.0500346859153	0.578561197645	0.303833268669	0.0313734215749	0.00829213472711	0.00369482447367	0.00301458421307	0.00386352840552	0.00841530559047
i	0.00692399838937	0.0226660586384	0.395667565882	0.479331089556	0.0605592738583	0.0099114715757	0.00465085815789	0.00405719140436	0.00658483613517	0.00964785519682
a	0.00314934212979	0.00944695287947	0.171192055294	0.680850696519	0.106050924619	0.00803075052523	0.00347949605263	0.00309909380145	0.00783920537839	0.00686163839894
t	0.00256184070993	0.00548395429316	0.0705549184313	0.51736289884	0.28695664154	0.0467253168417	0.0264186286842	0.0190855312671	0.0167068551261	0.00814357946631
è	0.0145197102366	0.00661829143105	0.0825898394771	0.258613632947	0.385600213847	0.0791027722806	0.0524097762281	0.0241881437557	0.0299557517087	0.0664025264888
r	0.0198883600789	0.00811455047702	0.0965385464924	0.374163877649	0.285098404616	0.0556194907602	0.0387882054094	0.00902111658523	0.0306703505696	0.0820975988296
a	0.0087809167263	0.00563579349234	0.0498564654975	0.458185959216	0.378792134872	0.0277541969201	0.0155446384698	0.00375233752841	0.0216035501899	0.0300941862765
m	0.00378273227543	0.00297733449745	0.0194389918325	0.253896819739	0.560714044957	0.08309186564	0.0263455694899	0.0119860425095	0.0197193833966	0.0180474587588
u	0.00211452269181	0.00186659349915	0.00787032661083	0.10921100658	0.682897014986	0.10624312188	0.0305495131633	0.0155743508365	0.0189762611322	0.0246975862529
i	0.000974204163937	0.000908721166383	0.00302908853694	0.05887638886	0.723542671662	0.14447687396	0.0239811277211	0.00866661027883	0.0127572470441	0.0227874320843
n	0.00106264272131	0.000926965055461	0.00155217184565	0.02180972962	0.584405557221	0.289533957987	0.050111775907	0.0134658600929	0.0228498756814	0.0142820140281
ì	0.0059606509071	0.00132927835182	0.00226580261522	0.00921457987333	0.376658519074	0.386367985996	0.097045491969	0.013430530031	0.0438216918938	0.063905904676
c	0.0113543503024	0.00260075611727	0.00473726753841	0.00690437662444	0.252261506358	0.447075328665	0.129560830656	0.00722869001033	0.0600659972979	0.078210824892
h	0.00976313343413	0.00405037870576	0.00563937917947	0.0238997522081	0.198181502119	0.349386742888	0.112982110219	0.00708620667011	0.209974799099	0.0790361316307
a	0.00534418781138	0.00316104323525	0.00356972372649	0.0273787374027	0.111034900706	0.283877547629	0.227056203406	0.0162589755567	0.237875336366	0.0844438105436
p	0.00233265027046	0.00155319874508	0.0017269285755	0.00977435113423	0.0545414335687	0.383831515876	0.365372734469	0.0378027251856	0.098477282122	0.0445876035145
à	0.00237494109015	0.000924157915027	0.0011663548585	0.00336670377808	0.0294134845229	0.353733171959	0.45396091149	0.0343124450619	0.060501127374	0.0602471011715
r	0.00255015369672	0.000782340305009	0.00108317028617	0.00135414665936	0.0181374681743	0.273474390653	0.553443637163	0.0266976516873	0.062257542458	0.0602194670572
o	0.00126635089891	0.00081174710167	0.000970815428723	0.00120848955312	0.0182743560581	0.182339430218	0.476410879054	0.104462183896	0.160504747486	0.0537505890191
n	0.000589943966303	0.000628660700557	0.000724054142908	0.00100191785104	0.0133457853527	0.119009776739	0.445368293018	0.165745394632	0.181336982495	0.072248929673
t	0.000412442655434	0.000854994900186	0.000719414047636	0.00051993528368	0.0225764951176	0.142693592246	0.383346764339	0.138330631544	0.130975394165	0.179570376558
a	0.000299971218478	0.000864451300062	0.000533689349212	0.00041966609456	0.0248392283725	0.110692064082	0.25256525478	0.166864710515	0.138339798055	0.304581125519
s	0.000250499739493	0.000499585433354	0.000326659449737	0.000276987998187	0.0111303061242	0.0678968213607	0.301210084927	0.205389236838	0.124714599352	0.28830504184
t	0.000312874913164	0.000773660477785	0.000433556149912	0.000216252966062	0.0147752020414	0.0682481071202	0.278234694976	0.179202412279	0.131629199784	0.326174013947
i	0.000251825804388	0.000797761492595	0.000424175716637	0.000232978322021	0.0152289206805	0.0497744123734	0.157044431659	0.224299137426	0.158754733261	0.393191337982
n	0.000417178434796	0.000634451497532	0.000383928905546	0.00018953110734	0.00707074356017	0.0297198807911	0.15187567722	0.316588379142	0.181450577754	0.311669112661
a	0.000514634478265	0.000681623832511	0.000410975635182	0.00028297703578	0.00454693118672	0.021504023597	0.134277192407	0.323330793047	0.188729192585	0.325721370887
g	0.00111994882609	0.00118429494417	0.000743855545061	0.000369770678593	0.00387932039557	0.0130765045323	0.078335397469	0.332527264349	0.247086730862	0.321676790296
l	0.00152603827536	0.00153958164806	0.00088895451502	0.000495900559531	0.00653311679852	0.0146069681774	0.0604343324897	0.252751354783	0.230133876954	0.431089930099
i	0.00083620942512	0.000919472549353	0.00045438783834	0.000463794719844	0.00602312426617	0.0106989960591	0.0331344874966	0.143472718261	0.178093258985	0.6259039767
s	0.00078363447504	0.000567311849784	0.000289086279447	0.000237833106615	0.00272791008872	0.00650693868637	0.0272315391655	0.178167572754	0.320424419662	0.463064325567
ì	0.00183012149168	0.000620177616595	0.000518673093149	0.000162235168872	0.00156343902957	0.00491054389546	0.0274338463885	0.148241357585	0.543326473221	0.271393441856
a	0.00307935049723	0.000979390538865	0.00082223603105	0.000327773189624	0.000840483009857	0.00199859163182	0.0143125187962	0.0817117858617	0.63742215774	0.258505813952
</S>	0.00356861524861	0.00130087526943	0.000894569015525	0.000524923594812	0.000723568004929	0.00120611481591	0.0082648643981	0.0765846429308	0.62348357887	0.283448406976
