 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.6124245	0.36982865	0.005263565	0.00272261145	0.00044413852	0.0007167074	0.00044187885	0.002435291	0.00039337257	0.00108382465	0.000155250435	0.0012454445	0.00061711375	8.1825095e-05	0.00074644095	0.000196191265	0.00090500465	3.455335e-05	0.000107581595	9.055628e-05	2.3154365e-05	4.223285e-05
m	0.28874117	0.638944216667	0.0128878216667	0.0209227938167	0.00198009117333	0.00567872246667	0.000842144616667	0.0104463536667	0.000953977523333	0.00715081155	0.00158701647833	0.00131976083333	0.00327085458333	0.000277401698333	0.00125709698333	0.000290101755	0.00109360555	0.000280588183333	0.000330030865	0.000206538426667	0.000117259498333	0.00142150248333
e	0.13716506	0.754409072222	0.0323265738889	0.0268330446056	0.00357071039111	0.00772914082222	0.00150767153889	0.0123273078889	0.00159306584111	0.00867395285	0.00227967815944	0.000804894944443	0.00395958419444	0.000384293566111	0.00141139232778	0.000577769918333	0.00118114251667	0.000503771061111	0.000365709355	0.000373366808889	0.000146294249444	0.00187623022111
s	0.0921083533333	0.670624690741	0.111920457963	0.0355360282019	0.0141117534637	0.0135261469407	0.00439467717963	0.0140830592963	0.0031380386137	0.00766699995	0.00459307205315	0.000988400314814	0.00570950073148	0.00060780185537	0.00225383744259	0.00176968997278	0.00202022750556	0.00659941602037	0.000483682185	0.000943060936296	0.000337366833148	0.00658323946704
s	0.0569103844444	0.39075766358	0.177801152654	0.0825145094006	0.0390525178212	0.0431078489802	0.0192051057265	0.0200093530988	0.0216055528712	0.00982030665	0.0100559573511	0.00777723010494	0.00803286024383	0.0104043472851	0.00877693914753	0.00936189665759	0.0107164058352	0.0401626386735	0.005335191395	0.0071982103121	0.00946404561105	0.0119295798223
è	0.0403681948148	0.246413321193	0.278199717551	0.118252836467	0.0363217159404	0.0443195096601	0.0216763685755	0.0259936843663	0.0261505912904	0.00962364221667	0.00844257911703	0.0102419267016	0.00620861008128	0.0132901341284	0.00994738804918	0.0107667802192	0.0132978752784	0.0452091855578	0.00662543858833	0.00866060840403	0.012219711497	0.00776989844077
r	0.0327813982716	0.342365440398	0.38894690585	0.0979797121557	0.0138958486468	0.01752272322	0.0080957308585	0.0254299281221	0.00933937743013	0.00775807073889	0.00293050703901	0.0044716555672	0.00401865002709	0.00444268620947	0.00374501001639	0.00368450057307	0.00546675175947	0.0152579805193	0.00221500358611	0.00290049890134	0.00408057659233	0.00267064298026
e	0.0365699994239	0.292130646799	0.354016635283	0.143602004052	0.0430020162156	0.02884356774	0.0151421182862	0.0177849760407	0.0203948324767	0.00490313691296	0.002093503013	0.00591781518907	0.00235799334236	0.00271617186982	0.00452085900546	0.00360345935769	0.00997883725316	0.00745581283977	0.000908548128703	0.00172611410045	0.00137243673078	0.00095836155342
m	0.0216008764746	0.142638248933	0.260678545094	0.234065668017	0.0935583387385	0.0608834559133	0.0214524727621	0.0299377586802	0.0272002441589	0.0105543023043	0.00929538100433	0.00738228506302	0.00998522444745	0.00293509728994	0.00679717300182	0.00538449645256	0.0128876090844	0.0153202109466	0.00144616037623	0.00249598803348	0.00162407364359	0.0218763627445
u	0.0087889021582	0.0753419196443	0.174613015031	0.284334889339	0.130830446246	0.0731374186378	0.0275986575874	0.0312388762267	0.027325948053	0.0118991041014	0.0124947136681	0.0114838083543	0.0124873114825	0.00769345242998	0.00910536100061	0.0109461421509	0.0156639996948	0.0332807703155	0.00373122345874	0.00639248934449	0.00225516454786	0.0293566509148
p	0.0037410047194	0.0325082098814	0.104469171677	0.33897262978	0.155151482082	0.106004039546	0.0311723858625	0.0242642820756	0.0316801160177	0.0104844380338	0.0106066912227	0.0118814061181	0.00824474049417	0.00934825080999	0.00888682366687	0.0120065540503	0.0159507265649	0.0568488901052	0.00379291748625	0.0070888497815	0.00156405651595	0.0153327136383
e	0.00160969857313	0.0159875732938	0.0542918238923	0.338686876593	0.197625494027	0.137210013182	0.0311363619542	0.0232397606919	0.0366256053392	0.0104100726779	0.0102095437409	0.00986643870603	0.00690960349806	0.00982011693666	0.00810621122229	0.00994845801677	0.013910568855	0.0631866967017	0.00329324882875	0.0058229132605	0.00145490383865	0.0106481112128
k	0.000897220191043	0.0091008777646	0.0294924746308	0.314794958864	0.248533831342	0.147809337727	0.0288288206514	0.023686053564	0.0358114684464	0.00965578422597	0.013834561247	0.00939392623534	0.00953445783269	0.00988697564555	0.00808768374076	0.00942162933892	0.0132422596183	0.0516255989006	0.00334367960958	0.00579708108683	0.00190203794622	0.0153193104043
a	0.000549281063681	0.0060471295882	0.0162425282103	0.240316519621	0.325168610447	0.157643779242	0.0315509402171	0.0226171778547	0.0353712228155	0.00890852474199	0.0143511670823	0.0100111554118	0.0101040526109	0.0107068285485	0.00755294124692	0.0100485864463	0.0139182232061	0.0496906663002	0.00345101986986	0.00602826369561	0.00233133264874	0.0173902534681
e	0.000299259621227	0.00264972019607	0.00727475940343	0.12547940654	0.400598536816	0.244351259747	0.0328757134057	0.0255820526182	0.0339714076052	0.006920614914	0.00788229236077	0.0098298374706	0.0054812108703	0.0104007028495	0.00654478041564	0.0094903254821	0.013583264402	0.0394708221001	0.00305871528995	0.00533834589854	0.00176031894958	0.00715672448937
n	0.000174742473742	0.00181275673202	0.00375313313448	0.0678335688467	0.346596512272	0.387834086582	0.0199146378019	0.0354161175394	0.0291697358684	0.0110508483047	0.0141674874536	0.0041782614902	0.0102579302901	0.00525487094983	0.00491033347188	0.0053524451607	0.00695724146733	0.0335892740334	0.00161263709665	0.00350058663285	0.00134120771653	0.00532121149646
è	0.000114990767914	0.00216587891067	0.00400494104483	0.0919185896156	0.192387470757	0.349412695527	0.0136920926006	0.15848983918	0.0272820119561	0.0551850494349	0.0148816701512	0.0116851504967	0.01513384343	0.00386440364994	0.00594920115729	0.0036913653869	0.00958227715578	0.0271212546778	0.00140161903222	0.00273184021095	0.00129906690551	0.00800478383215
n	0.000151808199305	0.00365215630356	0.00513047034828	0.0965127632052	0.143462123586	0.284395898509	0.0132827442002	0.267099946393	0.020311170652	0.0853781498116	0.00839828438373	0.0159942801656	0.0136573811433	0.00210640321665	0.00605599705243	0.00227542212897	0.0119208490519	0.0111056515593	0.00089378901074	0.00103364940365	0.00065288863517	0.00652864627738
a	0.000181643799768	0.00320207376785	0.00363563478276	0.0426898144017	0.158639041195	0.286928632836	0.0648217147334	0.211432315464	0.079123256884	0.0527771599372	0.00860872812791	0.0173536567219	0.0085256703811	0.00726809973888	0.00908217901748	0.00748633070966	0.0226646730173	0.00987882051977	0.00132103900358	0.00134927446788	0.000541058211723	0.00248947775913
f	0.000117447999923	0.00179334958928	0.00190361626092	0.0165078614672	0.109834080398	0.355864210945	0.0800966382445	0.128852505155	0.128044752295	0.0295915299791	0.0197319560426	0.0163893789073	0.0148209334604	0.0115554232463	0.0108183296725	0.0104268835699	0.0253458910058	0.0283535068399	0.00228417633453	0.00332441815596	0.000559994070574	0.00378312325304
à	7.60919199743e-05	0.00147668886309	0.00145033242031	0.00974293715573	0.058582543466	0.352820736982	0.0341228194148	0.258782235052	0.0845458174317	0.0672316766597	0.0210766200142	0.0134025196358	0.0197830311535	0.00702748674877	0.00813248322417	0.00568921818997	0.0148065636686	0.03017616928	0.00188856477818	0.00308415598532	0.000440053690191	0.00566118108435
o	4.79559933248e-05	0.00080050162103	0.00078696680677	0.00611779538524	0.0251127644887	0.193699645661	0.0359206798049	0.427132411684	0.111726839144	0.118376225553	0.0151044080047	0.0118475565453	0.0126116537178	0.00315946124959	0.00542479774139	0.00246695972999	0.0106385712229	0.0132190600933	0.000882555592727	0.00111800292844	0.000273341163397	0.00353196202812
g	4.89889977749e-05	0.000509613873677	0.00047756093559	0.00256681146175	0.0205603881629	0.199782281887	0.0490609266016	0.314103637228	0.198050279715	0.104603608518	0.0255095026682	0.0061065055151	0.0130939079059	0.00896243041653	0.0057465659138	0.00354919657666	0.00939807374097	0.0257069233644	0.00160191653091	0.00199833197615	0.000688449321132	0.00787403567604
l	7.5238565925e-05	0.000342265624559	0.00033786297853	0.00159362815392	0.025007762721	0.195771427296	0.0380673422005	0.139942045743	0.174630659905	0.055307259506	0.0320212008894	0.017364738505	0.011469079302	0.0395048101388	0.0143694553046	0.0144608388589	0.024076291247	0.0456910411215	0.011233502177	0.00562993065872	0.118532429774	0.034570911892
i	7.46114286417e-05	0.000180932974853	0.000193591626177	0.000895980717973	0.0207433142403	0.0916726090987	0.0524414474002	0.0898060152477	0.210692119968	0.0533904431687	0.0343154002965	0.0287598461683	0.00723240310067	0.0560222033796	0.0207130184349	0.0218137796196	0.039389963749	0.0514961470405	0.016214804059	0.00637034021957	0.158552433258	0.039028383964
c	3.90281828806e-05	0.000189113424951	0.000190406175392	0.000533280239324	0.0111664780801	0.0550269363662	0.0631011491334	0.0922218384159	0.316727039989	0.10403231439	0.0533939334322	0.0206440087228	0.0136800010336	0.0423592011265	0.018264906145	0.0169716598732	0.0350274879163	0.0664679823468	0.009463231353	0.00446292340652	0.0548417144193	0.021195407988
è	2.60504342935e-05	0.00028698714165	0.000263095391797	0.000705206413108	0.00626012636003	0.0383665454554	0.0362285630445	0.163426779472	0.248810046663	0.235217104797	0.0489668544774	0.0216564962409	0.0236681003445	0.0249455470422	0.015908868715	0.00974984329107	0.0280222626388	0.0542142937823	0.00474291711767	0.00279723746884	0.0192582424731	0.0164790026627
