 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.931102	0.0495901	0.014418895	0.00100952605	0.000888199705	0.0013184375	0.000646915	0.000395846	0.000630099
a	0.649987	0.323207866667	0.0214118983333	0.00114745701667	0.00122293656833	0.0013559025	0.000724390333333	0.000365349473333	0.000577126936667
m	0.273599433333	0.639568288889	0.0356284661111	0.0179209973389	0.00805601552278	0.0115187808333	0.00486247877778	0.00104872429778	0.00779681291556
à	0.106264444444	0.791464762963	0.036026022037	0.0234841374463	0.0100072766076	0.0150048092778	0.00619138892593	0.00128097823259	0.0102761693052
t	0.0874740148147	0.775913920988	0.109961074012	0.0102727974821	0.00439821363587	0.00581755542593	0.00219590997531	0.000451139110863	0.00351515470173
i	0.0872996716049	0.455483840329	0.434999024671	0.0133177791607	0.00376135121196	0.00271617214198	0.00106200665844	0.000171365136954	0.00118872493058
è	0.0392613472016	0.164510046776	0.769945341557	0.0207940930536	0.00316331373732	0.00112741038066	0.000717158886147	7.60112456513e-05	0.000405460740193
n	0.0166553757339	0.080293615592	0.857486780519	0.0376081310179	0.00480109791244	0.00218799279355	0.000741007295382	6.19190485504e-05	0.000164410980064
a	0.00931691857797	0.051993111864	0.619184260173	0.222655443673	0.0902541593041	0.00415241759785	0.00222051576513	0.000126546316183	9.66297933547e-05
p	0.00485461619266	0.022776777288	0.271595986724	0.518772147891	0.153168719768	0.0152452391993	0.00979063525504	0.000679963772061	0.00311582099778
r	0.00500146206422	0.0153078257627	0.112009095575	0.527956049297	0.147033239923	0.0244791797331	0.0178143784183	0.0656490612574	0.0847498369993
à	0.00536787402141	0.0175716085876	0.108445565192	0.398955683099	0.178055413308	0.0588753265777	0.0341296261394	0.0888151037525	0.109783989
m	0.00487791800714	0.0206704028625	0.136181521731	0.437722561033	0.195634804436	0.100080775526	0.0345034953798	0.0323006579175	0.038028123
a	0.00362026366905	0.0132836992875	0.0857365772437	0.347465253678	0.422397934812	0.0819825251753	0.0181010184599	0.0131024993058	0.014310331
n	0.00155949988968	0.00494193809583	0.0305170190812	0.168755617893	0.655962311604	0.105556108392	0.0150471061533	0.00697869310193	0.0106817836667
a	0.000850329629893	0.00213082269861	0.0109258696937	0.105759672631	0.706323770535	0.131958302797	0.0154616687178	0.00806645103398	0.0185233278889
s	0.000695329209964	0.00122366423287	0.0042739438979	0.0706768575437	0.654482256845	0.205196034266	0.0180301895726	0.013013283678	0.0324085092963
t	0.00106588373665	0.00119108141096	0.0021785152993	0.0846685858479	0.484461085615	0.205060111422	0.0222468965242	0.0802921278927	0.118835636432
u	0.00106903891222	0.000868792803653	0.00155156509977	0.080262528616	0.418605028538	0.179872137141	0.0340495321747	0.116981742631	0.166739545477
d	0.000851473304073	0.000853303267884	0.00119003169992	0.046851042872	0.346514009513	0.36114871238	0.0381238440582	0.0864896475437	0.117977881826
i	0.00100760376802	0.000911726422628	0.00123163389997	0.0337517142907	0.250270669838	0.394222904127	0.0590302813527	0.107331915848	0.152241660609
è	0.00102283992267	0.00174703080754	0.00209258129999	0.0181829580969	0.158503003279	0.462269634709	0.131031760451	0.088283748616	0.136866503536
t	0.00130897864089	0.00334920693585	0.00261565043333	0.00676334269897	0.0575592044263	0.677134878236	0.170314586817	0.034320152872	0.0466337711787
s	0.0011212163803	0.00265474567862	0.00160890371111	0.00387936423299	0.0240283181421	0.499437366079	0.110164005606	0.254382844291	0.102722910393
i	0.000528596293433	0.00104455259287	0.00072367347037	0.003116611411	0.0140222993807	0.18392849536	0.180745478535	0.423950948097	0.191939303464
è	0.000413686764478	0.000807461530957	0.000842976490123	0.00178997747033	0.00925195179357	0.08308406512	0.514544492845	0.253649216032	0.135616154488
n	0.00190224292149	0.00493575051032	0.00320748216337	0.00180593949011	0.00646255926452	0.135662621707	0.677081164282	0.117761338677	0.051180871496
a	0.0023752426405	0.00604808517011	0.00363436538779	0.00193136216337	0.00580173975484	0.146556407236	0.466612054761	0.256843479559	0.110197390499
p	0.00251562254683	0.00449553672337	0.0021315864626	0.00337925305446	0.00462813991828	0.0595201357453	0.251165018254	0.40971982652	0.262445130166
r	0.00285671418228	0.00413108890779	0.00171507648753	0.00543622101815	0.00818267663943	0.0309297352484	0.135927639418	0.347183275507	0.463638043389
à	0.00181089806076	0.00336433296926	0.00173910649584	0.00384533667272	0.00738579887981	0.0134491250828	0.168222513139	0.349320758502	0.450862347796
m	0.00579402935359	0.0179214776564	0.00718545883195	0.00528070522424	0.0053389196266	0.0324763983609	0.252634171046	0.436503252834	0.236865749265
a	0.00670957578453	0.0210407455521	0.00804941661065	0.00557638707475	0.00448010920887	0.0368433724536	0.175341190349	0.407741084278	0.334218549755
</S>	0.00348013689226	0.0105914522761	0.00412820380532	0.00295917153737	0.00248533860444	0.0185189957268	0.108657795174	0.341747542139	0.507431774877
