 	mi	si	gonfiò	il	dito	</S>
m	0.2100527	0.455025	0.053359	0.0190391	0.01554467	0.24698
u	0.127045033333	0.662780333333	0.0554710333333	0.00784855333333	0.00789032776667	0.138965025433
b	0.104156844444	0.727932777778	0.104553177778	0.00690410444444	0.00355919035556	0.052894233911
r	0.056258348148	0.608315259259	0.223504392593	0.0172677681481	0.00262228678519	0.0920322779703
i	0.044189782716	0.522993753086	0.288993797531	0.0364657560494	0.00169331526173	0.10566392599
s	0.033803927572	0.539960584362	0.326626265844	0.0417163853498	0.00190348475391	0.0559897419967
t	0.0172009358573	0.527380194787	0.256380955281	0.0516265951166	0.00217770158464	0.145233847332
ì	0.0191064386191	0.355922331596	0.12567265176	0.143010465039	0.191150013862	0.165138249111
o	0.0258280795397	0.133255237199	0.0604822072533	0.313310488346	0.404257337954	0.0628665163703
d	0.0184631065132	0.0602802390663	0.0221259824178	0.519789829449	0.312436245985	0.0669043054568
à	0.00768916017107	0.0342935650221	0.0087679744726	0.436371076483	0.428920548662	0.0839575018189
t	0.00320833472369	0.0119211970074	0.00310793515753	0.204042825494	0.728067516221	0.0496517906063
t	0.00149664224123	0.00463636766913	0.00141181871918	0.116772608498	0.548471905407	0.327210486869
i	0.000937361413743	0.00296617788971	0.000871076239727	0.073218736166	0.227999935136	0.694006828956
l	0.000902140137914	0.00297140596324	0.000457504746576	0.0963984453887	0.327070878379	0.572199609652
o	0.000749756379305	0.00318344865441	0.000225479448859	0.0867411817962	0.33872385946	0.570376203217
</S>	0.000788393189652	0.0035785393272	0.000138962024429	0.0603621408981	0.17746777973	0.757664101608
