 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.909249	0.09000933	0.000461365	0.0001633565	6.427305e-05	1.4201845e-05	1.0940964e-05	2.75419095e-05
A	0.933766666667	0.0639735633333	0.00195017366667	0.0002071745	7.12340166667e-05	1.2539315e-05	4.13173033333e-06	1.44215761667e-05
n	0.940667555556	0.0559241611111	0.00302711122222	0.000312349166667	4.86847722222e-05	6.208435e-06	3.29517644444e-06	1.05685253889e-05
n	0.903478851852	0.045448827037	0.0340279037407	0.0139837223889	0.00253486969074	4.60712083333e-05	0.000323016958815	0.000156837308463
a	0.572009917284	0.206950642346	0.190068267914	0.0247771741296	0.00464876989691	0.000902148402778	0.000437363952938	0.000205497659488
à	0.208145505761	0.504560880782	0.265557089305	0.0172810913765	0.0030263936323	0.00117137006759	0.000184749650979	7.2451176496e-05
r	0.090249268587	0.689905293594	0.202777363102	0.0147026304588	0.0017554715441	0.00046494262253	0.000115111250326	2.97567221653e-05
t	0.123123956196	0.555664431198	0.165893454367	0.0366753101529	0.0105135371814	0.00085882620751	0.0386960337501	0.0685744885041
e	0.119346203065	0.285359010399	0.375253484789	0.0564015033843	0.0176363123938	0.0029970454025	0.05158274925	0.091423460018
n	0.0415242586883	0.2207205368	0.586952828263	0.0820412677948	0.0145495707979	0.00465581180083	0.01768454775	0.0318710271893
a	0.0153984217628	0.1763442456	0.662461609421	0.105772422598	0.011887260266	0.00874025393361	0.00658299491667	0.0128127190631
s	0.00599640612093	0.0887693152	0.674398536474	0.183696474199	0.0188763567553	0.0131115179779	0.00523357730556	0.0099176396877
t	0.00312510770698	0.0728312050667	0.443943512158	0.2114414914	0.0500781522518	0.0460478726593	0.0243983857685	0.148133813229
è	0.00508400490233	0.0615866350222	0.368319170719	0.214150497133	0.0727856840839	0.0532549175531	0.0319091952562	0.192909137743
i	0.00553495996744	0.0409211350074	0.29612849024	0.503710832378	0.0523978946946	0.018796648851	0.0146262114187	0.0678834157477
i	0.00198380998915	0.0145312343358	0.104870993413	0.799027277459	0.0428423648982	0.00852796595033	0.00550455013957	0.0227117990826
t	0.00110227832972	0.0056780707786	0.0400184411377	0.83581542582	0.0687986216327	0.0140126219834	0.0131537167132	0.0214209903609
t	0.000794499109907	0.00318356025953	0.0248590603792	0.551373175273	0.0728363405442	0.0713298073278	0.0342510055711	0.241372896787
u	0.000329995469969	0.00178020875318	0.0187201201264	0.290215091758	0.191605713515	0.114804935776	0.0409596351904	0.341584632262
m	0.00122413792332	0.00150075491773	0.0106648967088	0.465302363919	0.254999571172	0.077570378592	0.0307374450635	0.158000777421
b	0.00155409930777	0.00137809430591	0.00848394890293	0.430158837973	0.128885890391	0.040805792864	0.0324510150212	0.356282825807
r	0.000617489769257	0.000726397768637	0.00548185296764	0.150010829324	0.049607396797	0.0270931309547	0.0921418383404	0.674321608602
ò	0.00176150325642	0.00158433958955	0.00386821432255	0.065308843108	0.224832198932	0.0358299436516	0.178344279447	0.488470936201
s	0.0147087644188	0.00674198986318	0.00776079144085	0.069520681036	0.489615066311	0.0666571145505	0.172173059816	0.172822668734
e	0.0175126001396	0.00728865182106	0.00779366181362	0.060971377012	0.42863068877	0.277904538183	0.109968786605	0.0899300129113
m	0.0220584453799	0.00862960580702	0.0114350186045	0.0367254423373	0.243441562923	0.390681512728	0.131226395535	0.15580217097
è	0.0266950517933	0.00990084193567	0.0138843862015	0.0302353541124	0.280226854308	0.214626304243	0.204126131845	0.220304723657
n	0.0146102972644	0.00498538397856	0.0071737054005	0.0162843847041	0.320558618103	0.214525568081	0.265777043948	0.156084874552
a	0.00745967692147	0.00251712712619	0.00358630880017	0.0086472042347	0.188375939368	0.396188522694	0.304731681316	0.0884937915173
s	0.00310425680716	0.00117414150873	0.00177051326672	0.0036573207449	0.077608546456	0.366528507565	0.285474893772	0.260681797172
t	0.00169001826905	0.000837866836243	0.00137631875557	0.0021750802483	0.0372713154853	0.184276635855	0.193173831257	0.579198932391
e	0.000613431089683	0.000422539078748	0.000860292918523	0.0011387434161	0.0192304851618	0.139411011952	0.160968477086	0.677354977464
p	0.000406916696561	0.000319650492916	0.000494230972841	0.000626000472033	0.00925589838727	0.115685503984	0.215287825695	0.657923659155
l	0.000350022698854	0.000303530830972	0.000409468657614	0.000503823824011	0.00628163612909	0.0587503679947	0.162738175232	0.770662553052
ò	0.00194687069962	0.000498740610324	0.000920516885871	0.000693198941337	0.00802819204303	0.0470557893316	0.267794291744	0.673062184351
n	0.00618122023321	0.00154246020344	0.00201688896196	0.00148094298045	0.0113897640143	0.0649202964439	0.574881430581	0.337586928117
n	0.00664391341107	0.00175596040115	0.00187601798732	0.00158178232682	0.0104111980048	0.0539718988146	0.52250447686	0.401254509372
i	0.00308416043702	0.000837279433717	0.000859506995773	0.000827140442273	0.00589761266827	0.0355328329382	0.25196412562	0.700997169791
</S>	0.00155115416851	0.000452148166859	0.000547752497887	0.000502442721136	0.00369681133413	0.0430261164691	0.16325801281	0.786965584895
