 	sono	stato	sempre	poveretti	</S>
ì	0.802088	0.09930333	0.011449285	0.01548594	0.07167335
m	0.550280333333	0.35920911	0.0129008716667	0.01315931	0.06445028
e	0.272345211111	0.69411737	0.0065033228889	0.00480279621333	0.0222312247663
s	0.13810597037	0.825126123333	0.0190623966296	0.00434390495111	0.0133616096884
t	0.117417123457	0.712535707778	0.0298225988765	0.00966481165037	0.130559769896
a	0.096465107819	0.707932569259	0.0205002329588	0.00875864188346	0.166343349965
m	0.051987769273	0.658675523086	0.13625384432	0.0371329186278	0.115950209988
m	0.0307166897577	0.475050174362	0.185597314773	0.0689898062093	0.239646403329
è	0.0189642332526	0.355684391454	0.308686804924	0.0812237687364	0.23544120111
n	0.0153873144175	0.233050463818	0.587623601641	0.0718296229121	0.0921093970367
a	0.0135673481392	0.198375487939	0.678668200547	0.041528274304	0.0678610623456
p	0.00664881937973	0.126647959313	0.740421066849	0.037019924768	0.0892624874485
à	0.00354889679324	0.0485895831043	0.783721355616	0.042366408256	0.121773962483
n	0.00175251526441	0.0204503943681	0.830305451872	0.044068302752	0.103423554161
t	0.000908924088137	0.00775122178937	0.660189150624	0.213503967584	0.117646751387
a	0.000926207696046	0.00864559759646	0.349193716875	0.410909322528	0.230325583796
t	0.000973668898682	0.00897162819882	0.262660572292	0.360503774176	0.366890861265
e	0.000490201299561	0.00346130173294	0.183078924097	0.290323591392	0.522645953755
c	0.000313820433187	0.00161573457765	0.0796054080323	0.352787197131	0.565677651252
h	0.000257134811062	0.000898358859217	0.0366083860108	0.37782906571	0.584406883751
ù	0.000606788270354	0.00228635961974	0.0160832820036	0.54330768857	0.437715794584
d	0.00175241942345	0.00394891987325	0.0148048973345	0.806426562857	0.173067264861
d	0.00180020680782	0.00287845862442	0.0280648324448	0.808130187619	0.159126588287
h	0.00096186293594	0.00139212820814	0.0271102541483	0.611572395873	0.358963862762
i	0.00114456131198	0.00129160273605	0.0131068947161	0.358297131958	0.626159954254
</S>	0.00144395065599	0.00135510136802	0.00843769735805	0.235152065979	0.753610977127
