 	la	pasta	vuole	sale	</S>
i	0.642921	0.2009248	0.143532895	0.007506815	0.0051148395
p	0.365508333333	0.216155566667	0.199955965	0.165622581667	0.0527577295
à	0.161616904444	0.422149822222	0.127411055	0.219512450556	0.0693096365
s	0.070254328148	0.510066607407	0.300202418333	0.0949600401853	0.0245162755
t	0.0452248760493	0.217159802469	0.368232906111	0.300451646728	0.0689307618333
a	0.0245688986831	0.082131700823	0.455193402037	0.354664915576	0.0834412846111
ì	0.0116885638944	0.0364170336077	0.694832800679	0.228763005192	0.028298554537
t	0.00411483529813	0.0160593278692	0.772581600226	0.197050968397	0.0101932805123
e	0.00146679776604	0.00591032628973	0.599611100075	0.379594289466	0.0134177268374
l	0.00063883958868	0.00230286509658	0.233734966692	0.569131763155	0.194191875612
e	0.000382947196227	0.000999007365527	0.0965044888973	0.433592921052	0.468520958537
à	0.000205356698742	0.00128888212184	0.0434668229658	0.573454640351	0.381584646179
l	0.000117311532914	0.00157268370728	0.0242383343219	0.838006546784	0.136065275393
a	0.000101319444305	0.000842416902427	0.0176621514406	0.608201115595	0.373192825131
</S>	8.30206221525e-05	0.000477482451213	0.0102068357203	0.321492957797	0.667739412565
