 	il	morto	vuole	pianto	</S>
t	0.9090145	0.04535155	0.039963375	0.00216846	0.00350195
o	0.5909539	0.367891583333	0.0381112466667	0.00143651643333	0.00160672340667
n	0.205841406667	0.704758194444	0.0660027038889	0.00946777524444	0.0139301078756
a	0.0876124422223	0.806517398148	0.0753091196296	0.0122834464148	0.0182780152919
p	0.0532176474074	0.837260132716	0.0537187248765	0.0158869034716	0.0399165844306
e	0.0510054491358	0.811197377572	0.0515731082922	0.0220236344905	0.0642002281435
s	0.0549268497119	0.806761459191	0.0492338360974	0.0320131781635	0.0570648093812
a	0.0512993832373	0.769949486397	0.0527731786991	0.0429646593878	0.0830136364604
m	0.0400406010791	0.776265495466	0.0785695595664	0.0298309797959	0.0752934221535
m	0.0202135070264	0.732173498489	0.0862967531888	0.0294974865986	0.131818684051
è	0.0115599156755	0.530228499496	0.229062484396	0.0683004955329	0.160848728017
n	0.00527239522517	0.372619833165	0.471517161465	0.0832964318443	0.0672941826723
o	0.00558174174172	0.366010944388	0.517283387155	0.0717823439481	0.0393416675574
t	0.00485835558057	0.260952314796	0.577731795718	0.074558281316	0.0818993891858
è	0.00181117918019	0.102026071599	0.639419931906	0.120200660439	0.136542129729
l	0.000676398380063	0.0459074071997	0.728921977302	0.12097755348	0.103516663243
i	0.000483414126688	0.0227863190666	0.594687992434	0.312757517827	0.069284841081
g	0.000470090375563	0.0137805163555	0.265982330811	0.461820839276	0.25794628036
l	0.00121323745852	0.00694981545183	0.123971386937	0.305494279759	0.562371093453
e	0.00135613388617	0.00415863515061	0.0577944056457	0.271133093253	0.665557364484
m	0.000483555462057	0.00233256838354	0.0398018685486	0.487725697751	0.469656121495
m	0.000240146920686	0.00201802279451	0.0204357595162	0.510311565917	0.466994373832
è	0.000401800306895	0.00497911426484	0.0088038465054	0.545298188639	0.440516957944
n	0.000466124102298	0.00656365475495	0.0207995055018	0.800429396213	0.171741419315
o	0.000297640367433	0.00409926825165	0.0253884685006	0.801732798738	0.168482073105
</S>	0.000252076183716	0.00276518412583	0.0141456342503	0.741664899369	0.241172536552
