 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.524047	0.467208465	0.00619346595	0.00170350465	0.00025794735	1.581065e-05	0.000245989885	0.000327904325
ò	0.819920666667	0.176988065	0.00210603178333	0.000659243983333	0.00010435325	1.509875e-05	8.7116415e-05	0.000119296425
t	0.896824555556	0.101118555	0.00147952309444	0.000426522327778	5.17093166667e-05	1.15207666667e-05	3.62084683333e-05	5.12804816667e-05
t	0.942437851852	0.0559327416667	0.00125971856481	0.000292304409259	2.82139722222e-05	4.3336398889e-06	2.39508227778e-05	2.09176772222e-05
i	0.690693617284	0.257653870556	0.0512267370549	0.000333573103086	5.53001907407e-05	1.2763480963e-05	1.59334442593e-05	8.5560824074e-06
ì	0.286120039095	0.623498623519	0.087952445685	0.00215304070103	0.000235096396914	1.9488660321e-05	1.17500514198e-05	9.9545741358e-06
r	0.117108979698	0.816586874506	0.0600412485617	0.00589798356701	0.000314735798971	1.76578534403e-05	1.82507838066e-05	1.45207247119e-05
t	0.200868793233	0.700617291502	0.0332409728539	0.012010161189	0.00731358059966	0.00026956348448	0.0383325540946	0.00734711180824
e	0.218775899411	0.357286163834	0.341537314285	0.0112971903963	0.00984422586655	0.00036903412816	0.0511013303315	0.00978861339941
o	0.0732145248037	0.131011887945	0.758691104762	0.0117249001321	0.00436605428885	0.000376461676053	0.0171423744105	0.00347254326314
G	0.0249189779346	0.053477989315	0.879347368254	0.0233692667107	0.00314357142962	0.00566024455868	0.00657233013683	0.00351016708771
i	0.00864254771153	0.0204068747717	0.918582122751	0.0262200222369	0.00676906380987	0.00943654151956	0.00457091337894	0.00537165902924
o	0.00316629563718	0.00754114325723	0.63597597425	0.306617540746	0.0257356879366	0.0125816071732	0.00390000112631	0.00448163300975
v	0.00192140621239	0.00368115441908	0.47315592475	0.436650180249	0.0335699959789	0.0348139357244	0.0106790803754	0.00552847766992
à	0.0023832520708	0.0241112248064	0.41084100825	0.38346572675	0.11626369866	0.0370204919081	0.0153075734585	0.0106071592233
n	0.00495664069027	0.0355794416021	0.186293369417	0.598196908917	0.142888499553	0.014533858636	0.0085846478195	0.00896691007443
n	0.00562023689676	0.019826720534	0.107111063139	0.542425636306	0.104477099851	0.007745944212	0.184655892606	0.0281376603581
i	0.00284607469892	0.00933541151133	0.197083627713	0.336770545435	0.13019369995	0.0201655247373	0.258120764202	0.045484286786
e	0.00106024196631	0.00335011350378	0.241437009238	0.488235181812	0.110197899983	0.0262603415791	0.101947798067	0.0275111955953
A	0.000513842322103	0.00144557250126	0.096906259746	0.662706060604	0.179177966661	0.013882117193	0.0348378240223	0.0105300311984
n	0.0017955144407	0.00412298050042	0.039219876582	0.719571020201	0.21323432222	0.00620093906433	0.0122257226741	0.00362940806613
n	0.00265331148023	0.00545373683347	0.0200666788607	0.571226340067	0.140621774073	0.00949574302144	0.213473207558	0.0370094343554
a	0.00140718466008	0.00244771767782	0.0293558129536	0.257754413356	0.144219924691	0.128247881007	0.345533735853	0.0910331447851
g	0.00146175238669	0.00136404462594	0.0333073109845	0.196567437785	0.13990600823	0.341930960336	0.193544045284	0.0919179482617
i	0.00148301819556	0.000994068275313	0.0172364769948	0.157972012595	0.10805446941	0.488409986779	0.108586315095	0.117263549421
à	0.00163947679852	0.00221158615844	0.0105637536649	0.091543870865	0.335590589803	0.37806116226	0.0726025716983	0.107787089807
ì	0.00310035559951	0.0228900820528	0.00409082755497	0.122011623622	0.436459529934	0.30410488742	0.0610893238994	0.046253603269
c	0.0339027018665	0.0641342273509	0.00276606085166	0.138784207874	0.361076509978	0.287621462473	0.0839558079665	0.0277594010897
h	0.0428615189555	0.0577004934503	0.00253775028389	0.0933177026247	0.306363669993	0.147765187491	0.315477135989	0.0339769336966
e	0.0145360643185	0.0194634888168	0.00174995342796	0.0380588442082	0.131261736664	0.130750929164	0.601786711996	0.0623925445655
p	0.00615703777283	0.0079622896056	0.00173582114265	0.0154166880694	0.0506441922213	0.217177976388	0.569267570665	0.131638481522
l	0.00332448225761	0.00406439120187	0.00329383038088	0.00736859935647	0.0233232274071	0.281603658796	0.386273190222	0.290748160507
ò	0.0027759004192	0.00404486840062	0.00307182076029	0.00625212311882	0.0255793058024	0.195750452932	0.463975063407	0.298550053502
s	0.00531259013973	0.00701741946687	0.00145915088676	0.0175122910396	0.0356393686008	0.162713384311	0.622797021136	0.147548851167
o	0.00458615011324	0.00538284258896	0.00103452696225	0.0182353770132	0.0236385928669	0.150326728104	0.695030340379	0.101765450389
n	0.00190053677108	0.00242170362965	0.000645155987417	0.00685185233773	0.00963554095563	0.0784937760347	0.69821011346	0.20184115013
t	0.00105089359036	0.00145838160988	0.000831198995806	0.00318825977924	0.00519416365188	0.156734858678	0.507238704487	0.324303383377
a	0.000406622653453	0.000520659046627	0.000782541998602	0.00125813932641	0.00251778821729	0.169062719559	0.465767568162	0.359683794459
</S>	0.000208091511726	0.000264686688314	0.000456964499301	0.000644755263205	0.00135322960865	0.0976910097795	0.537517284081	0.361863897229
