 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.9494555	0.028816565	0.0031242405	0.016497709	0.0002228955	9.416055e-05	9.72417e-05	8.677755e-05	5.30278e-05	0.0015516924
v	0.938596833333	0.028939315	0.0112214435	0.017008433	0.00217312383333	0.00088871985	0.000391860366667	9.92065833333e-05	2.477065e-05	0.000655948066667
ò	0.895020944444	0.0452981316667	0.0460254811667	0.00658005233333	0.00294405961111	0.00273140328333	0.000527144455556	0.000176039527778	1.21126366667e-05	0.000684485022222
e	0.573881281481	0.117728610556	0.209852493722	0.0932598287778	0.0015092492037	0.00256616742778	0.000317007818519	0.000163200309259	1.08297822222e-05	0.000711216674074
n	0.222106293827	0.115723903519	0.491557831241	0.130016209593	0.0126899774012	0.0185959354759	0.00357598193951	0.00157293856975	0.000592606627407	0.00356809722469
ì	0.0967103312757	0.0474365445063	0.74782527708	0.0527395031977	0.0164621324671	0.0257911851586	0.0046098608465	0.00237992952325	0.000790914142469	0.00525410240823
m	0.0556594770919	0.0308538915021	0.772463759027	0.115883667733	0.00695546748903	0.0121682917195	0.0016511348155	0.00114034680775	0.000279557614156	0.00294406180274
e	0.038236749064	0.0279646305007	0.486833186342	0.431993889244	0.00625574582968	0.00576250887317	0.0008249819385	0.000431533902583	0.000393001171385	0.00130344573425
a	0.013194826388	0.0145494335002	0.217030928781	0.729073963081	0.0176331886099	0.00475642459106	0.00227975331283	0.000236529634194	0.000490874723795	0.000753918711417
n	0.005031826796	0.00605829116673	0.139911242927	0.55908035436	0.184277729537	0.0334738748637	0.0535624211043	0.0113651568781	0.0035221715746	0.00371705557047
k	0.00195353359867	0.00309365038891	0.0959568476423	0.218536151453	0.243437476512	0.0534183582879	0.0840356070348	0.077132485626	0.0569651638582	0.16547117519
ò	0.0151993711996	0.0020660367963	0.157475382547	0.079950887151	0.128500192171	0.140364386096	0.0435236353449	0.0934811952087	0.0717680142861	0.26767139173
r	0.0230676570665	0.0020307789321	0.194607394182	0.26282979905	0.11708619739	0.181123595365	0.015311228115	0.0368958627362	0.0242955940954	0.142752097243
a	0.0112376134888	0.00260026297737	0.0904364347273	0.53299926635	0.173602732463	0.0892977317883	0.0102870593717	0.0136643052454	0.0245597610318	0.051315039081
