 	il	ladro	è	entrato	da	qui	</S>
o	0.9094695	0.053144885	0.0351179025	0.001688334575	0.00021384615	1.722105e-05	0.0003482635
l	0.579206866667	0.360671961667	0.0520629675	0.004889171525	0.000766592716667	6.700235e-05	0.00233557283333
à	0.194860432222	0.750515987222	0.0451625891667	0.00555272384167	0.000848165905556	0.000106135716667	0.00295405327778
d	0.0894015874073	0.865285329074	0.0401053963889	0.00354729794722	0.000329269568519	0.000107206505556	0.00122383275926
r	0.0546009258024	0.904773776358	0.035113665463	0.00334510264907	0.000182418456173	0.000476103168519	0.00150783358642
o	0.0901797052675	0.695360258786	0.200067355154	0.00398974754969	0.00708305215206	0.00143339438951	0.00188632452881
i	0.103979805089	0.361907752929	0.498715118385	0.0218659625166	0.00998102405069	0.00178023812984	0.00176997817627
m	0.0375356350297	0.199048750976	0.535066372795	0.193461787506	0.0114081146836	0.00610979937661	0.0173693693921
b	0.0359051083432	0.110400350325	0.303629257598	0.403918929169	0.0236943715612	0.0138300331255	0.108621856464
ì	0.0353899594477	0.069356516775	0.336609885866	0.401422643056	0.0206301301871	0.0131761010418	0.123414775488
k	0.0122058037159	0.0389877722583	0.470947961955	0.422563881019	0.00720772706237	0.0064051736806	0.041681767496
e	0.0042828268053	0.0212381687528	0.303038520652	0.338633427006	0.291705353021	0.00457449789353	0.036527374832
a	0.0016704349351	0.0072984169176	0.126017606884	0.119824452335	0.66557878434	0.0391068226312	0.0405033916107
p	0.000733798978367	0.00301349497253	0.0523007022947	0.045202467445	0.737511261447	0.115535607544	0.0457025638702
ò	0.000558764659456	0.00194217499084	0.0194700774316	0.0211690291483	0.516250087149	0.387652535848	0.0529575546234
t	0.000514306886485	0.00718212833028	0.0103475658105	0.0338678097161	0.26371402905	0.653933178616	0.0304411282078
t	0.000338402628828	0.00854336111009	0.00673309527017	0.0380710699054	0.161311809683	0.468970892872	0.316031219403
u	0.000174584409609	0.0030387930367	0.00318326609006	0.0167549123018	0.0807657698943	0.171331997624	0.724750406468
</S>	0.000128437004804	0.00159117801835	0.00173156954503	0.0083851896509	0.0574004349471	0.095865798812	0.834897203234
