 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.8819815	0.1133893	0.003911161	0.0003263	1.7522375e-05	1.761089e-05	2.9901745e-05	5.4097865e-05	0.00027282918
à	0.9123045	0.0828176333333	0.00214477766667	0.002407362	5.88543083333e-05	1.884409e-05	4.27111783333e-05	2.33814316667e-05	0.000182100846667
o	0.6525545	0.340689877778	0.00330522922222	0.00309654266667	7.11251994444e-05	6.29803966667e-05	4.73541861111e-05	1.59353772222e-05	0.000156734382222
c	0.343465166667	0.634686625926	0.00915199307407	0.00695591955556	0.00161543282981	0.00205527346556	0.000175205022037	0.000181744125741	0.00171295556074
e	0.185598422222	0.784400541975	0.0128054310247	0.00845728051852	0.00236463260994	0.00367419448852	0.000225913907346	0.00024632740858	0.00222762379691
r	0.0712235407407	0.792540180658	0.0543300770082	0.0373198341728	0.01473800587	0.0166571981628	0.00132353720245	0.00186488116953	0.0100029565423
k	0.0557006135802	0.559508726886	0.204453359003	0.0614558447243	0.03576913529	0.0382760993876	0.00532500573415	0.0214176570565	0.0180935855141
è	0.0497137711934	0.432684575629	0.358406786334	0.0457236482414	0.03010319843	0.0355276331292	0.00920473524472	0.0268406490188	0.0117951525047
o	0.0220904203978	0.32394162521	0.579257262111	0.0263737060805	0.0110784762767	0.0165589883764	0.00685578011824	0.00962819260627	0.00421590190157
n	0.00958230679927	0.158964408403	0.631094420704	0.0557412586935	0.0680405488922	0.0220140401255	0.0124096617427	0.0258001104688	0.0163536277005
t	0.00543029226642	0.092106602801	0.373037473568	0.0710243528978	0.144215516297	0.0323117800418	0.0180399539142	0.137557036823	0.126277442567
a	0.00258734908881	0.047926534267	0.454486491189	0.0410043842993	0.111879205432	0.0262200600139	0.0100549836381	0.155002695608	0.150838667522
è	0.000993561029603	0.023252388089	0.763890497063	0.0405799947664	0.043995963144	0.016033413338	0.00366089787937	0.0544547677027	0.053138597474
n	0.00114311667653	0.0118031726963	0.827688165688	0.0823555315888	0.0207179823813	0.0166259311127	0.00307942362646	0.0186200050676	0.0179667067913
a	0.00117251489218	0.0113359575654	0.682717721896	0.154606843863	0.0563974607938	0.0694227437042	0.00373430454215	0.0107454316892	0.0098673215971
m	0.00153582763073	0.00902727918847	0.399518873965	0.229791947954	0.206451153598	0.103566347901	0.00879784484738	0.0142591105631	0.0270521738657
à	0.00193218887691	0.00523186306282	0.214748591322	0.374548315985	0.218488884533	0.0631100293003	0.0598099482825	0.0128973901877	0.0492329912886
k	0.00106208962564	0.00285860735427	0.157844530441	0.589911105328	0.0934993948443	0.0388626564334	0.0722853627608	0.00630178006257	0.0373743404295
i	0.000472761675213	0.00166875211809	0.0905194434803	0.489708501776	0.192629398281	0.165549718811	0.0275402142536	0.00853572335419	0.0233756234765
n	0.000318817358404	0.0011570253727	0.0428522478268	0.220927300592	0.46671013276	0.20846260627	0.0156417847512	0.0114393711181	0.0324910078255
a	0.000263960386135	0.0007573097909	0.0175960692756	0.120175400197	0.610651377587	0.168751568757	0.0125830382504	0.0149782203727	0.0542434359418
k	0.000430447062045	0.0006711479303	0.00837157309187	0.0567187000657	0.675237125862	0.155958456252	0.0131057227501	0.0222602734576	0.0672468786473
a	0.000482921587348	0.000603211976767	0.00407011769729	0.0283737333552	0.642176041954	0.195675085417	0.0153928075834	0.0252120578192	0.0880142595491
k	0.000503090762449	0.000600118325589	0.00252947923243	0.0159395611184	0.599696347318	0.216762495139	0.0176075025278	0.0361344859397	0.11022741985
u	0.000512452320816	0.00061907910853	0.00169947641081	0.00948331703947	0.522597115773	0.238801631713	0.0206613675093	0.0458041953132	0.159821806617
n	0.000411888506939	0.00059302736951	0.00134919547027	0.00665614567982	0.443867038591	0.254139877238	0.0242384225031	0.0615293984377	0.207215268872
s	0.000375311135646	0.000499056789837	0.00120685849009	0.00504554189327	0.342686046197	0.121391189079	0.021026787501	0.124986099479	0.382783422957
u	0.000163686745215	0.000319323596612	0.00086883883003	0.00268070729776	0.146505748732	0.0671733263597	0.0168244425003	0.17413803316	0.591326140986
m	0.00113756131507	0.000928905865537	0.00146138894334	0.00506439576592	0.154339616244	0.128800475453	0.0229936475001	0.236052011053	0.449222380329
è	0.00180288043836	0.00126335795518	0.00176341998111	0.00601397525531	0.137166038748	0.132922691818	0.2630324825	0.214547203684	0.24148846011
i	0.00125365914612	0.000913706318393	0.00114342032704	0.0031761550851	0.0578162462493	0.160290430606	0.337724094167	0.267601267895	0.170081486703
o	0.00093877738204	0.000869890439464	0.00100789844235	0.0017248453617	0.0292759154164	0.191611910202	0.166134964722	0.498436422632	0.109999695568
l	0.00107174779401	0.000748818479821	0.00082615714745	0.0009132684539	0.0247731718055	0.103045503401	0.121586054907	0.611810140877	0.135225098523
ì	0.00092710626467	0.000471026693274	0.00051562654915	0.000532976484633	0.0195149442685	0.0448552611337	0.325681084969	0.453246380292	0.154255699508
b	0.00056998475489	0.000416243097758	0.000514204016383	0.000619392828211	0.0110954350895	0.0477267137112	0.40951249499	0.435035460097	0.0945104665027
e	0.00041316185163	0.000394325465919	0.000504522038794	0.00058992347607	0.0082959756965	0.0507118645704	0.169949681663	0.648356153366	0.120784388834
n	0.000347528883877	0.00028491858864	0.000342817712931	0.00032899735869	0.0046817825655	0.0226528481901	0.0732328438877	0.574033384455	0.324094462945
z	0.000346217894626	0.00029633186288	0.000335107570977	0.000270863452897	0.0127592875218	0.0186840160634	0.0413369612959	0.512381794818	0.413589154315
ì	0.000279100898209	0.00036770362096	0.000464969856992	0.000247351817632	0.0140412458406	0.0193384720211	0.0683754337653	0.608000931606	0.288884718105
n	0.00144316396607	0.00138930887365	0.00173380895233	0.000965560605877	0.00779500194687	0.0331239906737	0.0985281445884	0.691390310535	0.163630539368
a	0.00170533612202	0.00154412069122	0.00188242918411	0.00109021696863	0.00549431798229	0.0334556235579	0.0550158401961	0.656560770178	0.243251146456
</S>	0.00086561526101	0.00079896694561	0.000965503892055	0.000553873634315	0.00288487999114	0.017961951779	0.0277946080981	0.565666885089	0.382507573228
