 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.9911535	0.00812477	0.0003939385	2.4305755e-05	2.7686405e-05	3.9084415e-06	1.746718e-06	0.0002698529
i	0.931688833333	0.0619754366667	0.0060952945	0.000122111321667	1.96973716667e-05	2.0526315e-06	9.63173333333e-07	9.52447833333e-05
n	0.676926611111	0.278746478889	0.0194476315	0.00143782044056	0.00314536479056	0.000566011867167	0.000334315786444	0.0193953198111
a	0.43881387037	0.50114315963	0.0242618105	0.00438476014685	0.00431594959685	0.000758665722389	0.000452238428815	0.0258691792704
d	0.27912765679	0.60484705321	0.0424020035	0.0174282933823	0.0204307545323	0.0038158503408	0.000983255976272	0.0309650324235
r	0.128490352263	0.474714017737	0.126105967833	0.106658564461	0.0596619848441	0.0115022834469	0.00497202532542	0.0878948108078
e	0.074917017421	0.402756005912	0.190084322611	0.162558188154	0.0646054282814	0.0109715378156	0.00591795177514	0.0881895369359
f	0.0579671391403	0.620393668637	0.15410154087	0.0949231693847	0.0323928127605	0.00413372677187	0.00243361055838	0.0336544289786
f	0.0585212797134	0.506004789546	0.147477946957	0.138892496462	0.0463351742535	0.00446232975729	0.0145032868195	0.0838027929929
ì	0.0428401599045	0.462886163182	0.138276115652	0.158784065487	0.0582378247512	0.00481523258576	0.0209344856065	0.113226097664
m	0.0243661199682	0.723441387727	0.102388505217	0.059664266829	0.0269374932504	0.00187143016192	0.00946261386883	0.0518680892213
m	0.0179104699894	0.767801795909	0.074333801739	0.0212498106097	0.0170038827501	0.00068088902064	0.00521859662294	0.0958005864071
u	0.0106966633298	0.50172013197	0.26950990058	0.0768573135366	0.0233212275834	0.00182485200688	0.00446899220765	0.111600942136
a	0.0052052327766	0.175992807323	0.619979633527	0.127701437846	0.0257652758611	0.00269073733563	0.00244312473588	0.0402218973787
n	0.00247010925887	0.063101932441	0.512709777842	0.0892988126153	0.212491625287	0.0322240091119	0.0301349055786	0.0575691357929
k	0.00159004175296	0.0260366874803	0.203155425947	0.0512981375384	0.342481875096	0.103467936371	0.0583773351929	0.213592711931
ò	0.00203427925099	0.0337512391601	0.0862531753157	0.0265266825128	0.215800991699	0.0968343921237	0.0544634450643	0.484335903977
r	0.00314283975033	0.0404515463867	0.306014158439	0.0363888975043	0.1072298639	0.0338800907079	0.0358020716881	0.437090767992
a	0.00251438791678	0.0191807051289	0.49353371948	0.204636865835	0.0673270213	0.032481710236	0.0149401105627	0.165385522664
e	0.00151433730559	0.00738781804297	0.285085956493	0.264804688612	0.170902240433	0.178250036745	0.0188500001876	0.073204740888
n	0.00121306810186	0.00427295268099	0.098420898831	0.124397362871	0.260342080144	0.330642345582	0.0993413667292	0.081369680296
ì	0.00111603836729	0.00671587089366	0.033716996277	0.0493729076237	0.245002693381	0.251707981861	0.133317655576	0.279049560099
r	0.00335230612243	0.0159197236312	0.021350798759	0.0554130225412	0.216104231127	0.193741193954	0.122898751859	0.371219853366
t	0.00371987624081	0.0149461772104	0.016792165153	0.0552719897471	0.127860400376	0.157654527985	0.144487917286	0.479266951122
e	0.00195028628027	0.00562435840347	0.011003753951	0.079913312149	0.0654714234587	0.079229905995	0.154767972429	0.602038650374
e	0.00153416809342	0.00272973280116	0.00936332065033	0.089100787383	0.0446427344862	0.096257568665	0.342537324143	0.413834216791
t	0.00074197403114	0.00138277226705	0.00343869138344	0.030821827461	0.0195893914954	0.092944989555	0.589207441381	0.261873405597
t	0.00037911101038	0.000794032755683	0.00132072329448	0.011968707487	0.0202579171651	0.231728463185	0.450331313794	0.283220135199
ù	0.000629684670127	0.00242903491856	0.000976305431493	0.006604335829	0.0200041723884	0.263670564395	0.255224937931	0.450461045066
</S>	0.000933697335063	0.00413895745928	0.00106043271575	0.0048544929145	0.0122784861942	0.135503897198	0.272982468965	0.568247522533
