 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.5757715	0.388885685	0.033621565	0.0011270194	9.18826e-05	7.290142e-05	0.000305482	0.0001239664
m	0.245636406667	0.649902561667	0.0745546216667	0.0113770564667	0.0149910482	0.000475217806667	0.00118999766667	0.00187316806667
a	0.113690408889	0.778069853889	0.0685552505556	0.0149929954889	0.0199241005	0.000932435935556	0.00138069722222	0.00245417605556
r	0.076573102963	0.767979617963	0.0847081268519	0.0290079418296	0.0220988846	0.00395971531185	0.00347201040741	0.0122003553852
ì	0.0358308509877	0.771004539321	0.110275208951	0.0339635239432	0.0233611148667	0.00461337380395	0.00486487680247	0.0160862484617
o	0.0162588736626	0.568386579774	0.383745236317	0.0132483613144	0.0083539260889	0.00158244503465	0.00239315116749	0.0060313075539
e	0.00730231422087	0.196754066591	0.774579078772	0.0146402637715	0.0030770574963	0.000705226078217	0.000870872622497	0.00207126751797
t	0.00255919640696	0.0691097755303	0.839104359591	0.0637146545905	0.0139223668321	0.00314442469274	0.00368753087417	0.00475775943932
è	0.000955311535653	0.0385965718434	0.82035178653	0.0920022848635	0.0267619222774	0.00381686553091	0.00617142362472	0.0113435864798
l	0.000448645578551	0.0282961439478	0.85802459551	0.0790956616212	0.0191759007591	0.00139152547697	0.00394619754157	0.00962122549327
i	0.00031369819285	0.0118530779826	0.599779398503	0.370993053874	0.0088075569197	0.00230427149232	0.00228723551386	0.00366186849776
f	0.00023973773095	0.00621560266087	0.230722366168	0.629645017958	0.100656848973	0.0100759171641	0.010640771838	0.0118039861659
a	0.000180032510317	0.00392052555362	0.100538805389	0.703443339319	0.139295816324	0.0150619390547	0.0154879006127	0.022071828722
m	0.000135189770106	0.00255486651787	0.0490497851297	0.72258344644	0.157444472108	0.0156463463516	0.0151382102042	0.0374475762407
è	0.000121518923369	0.00604468883929	0.0420223617099	0.568024482147	0.259344157369	0.0118073397839	0.0378265367347	0.0748087920802
n	0.000148363974456	0.00761388627976	0.03715942057	0.515772494049	0.31328138579	0.0102349375946	0.0469707789116	0.0688184973601
o	0.000368986991485	0.00447130209325	0.02335537019	0.47292283135	0.297364795263	0.124766412532	0.0357454263039	0.0410045657867
a	0.000371700463828	0.00223830369775	0.00935610406333	0.280397143783	0.483000265088	0.165610804177	0.0260162854346	0.0330093552622
p	0.000163383987943	0.00122078989925	0.00377850535444	0.102933347928	0.752317421696	0.0829212347257	0.0231199718115	0.0335454184207
p	0.000375579029314	0.000888513966417	0.00188409145148	0.0487423826427	0.534026040565	0.0648808115752	0.0427994906038	0.30640310614
è	0.000501793009771	0.00205976965547	0.00191826015049	0.0292705942142	0.288875246855	0.0456156705251	0.212703130201	0.419055368713
n	0.000314414669924	0.00356672321849	0.0029118333835	0.0200762647381	0.473358748952	0.051459090175	0.2654508434	0.182861889571
a	0.000205292556641	0.00259458440616	0.00224597512783	0.013724888246	0.432711382984	0.309837596725	0.137643681133	0.101036729857
o	0.00013129611888	0.00140431813539	0.00116249570928	0.00631161274867	0.183688927661	0.478468198908	0.189834827044	0.138998576619
m	0.000165753639627	0.00178900604513	0.00148798856976	0.00545438758289	0.18133030922	0.385117732969	0.249002609015	0.175652192206
a	0.000175155913209	0.00164690468171	0.00126752285659	0.00467395586096	0.147372256407	0.321978577656	0.251214203005	0.271671397402
r	0.00010601957107	0.00106748756057	0.000748138618863	0.00282236195365	0.0697143721357	0.224364859219	0.279891067668	0.421286132467
è	6.75025903567e-05	0.00105461585352	0.000760981206288	0.00205615965122	0.0451885973786	0.11245851974	0.460709355889	0.377704710822
i	0.000171810363452	0.00123497195117	0.000911004402096	0.00140173888374	0.0193277857929	0.143504739913	0.488622785296	0.344824903607
</S>	0.000299269681726	0.00140998597559	0.00109461720105	0.00145851444187	0.0114357628964	0.228114369957	0.344715392648	0.411471451803
