 	il	muro	vuole	uno	specchio	</S>
o	0.7468455	0.1945568	0.0577177	0.0005471847	0.00012289645	0.00021016485
t	0.429081033333	0.5004816	0.05170746	0.0071894949	0.00935948011667	0.00218113151667
ì	0.147867324444	0.8060752	0.0203161166667	0.0101186283	0.0125510630389	0.00307179617222
c	0.127650221481	0.7546694	0.104580042222	0.00610744276667	0.0052806373463	0.00171239772407
h	0.39335740716	0.439067466667	0.155039880741	0.00398425658889	0.0047790757821	0.00377215924136
o	0.407878012387	0.180729688889	0.397599826914	0.0038594711963	0.0057250752607	0.00420801708045
t	0.139854850796	0.077384862963	0.516374275638	0.121734737065	0.0937367584202	0.0509142030268
è	0.0477342465987	0.043221954321	0.454271425213	0.187051612355	0.124114582807	0.143605734342
l	0.0164965948662	0.0182605914403	0.701084475071	0.093005890785	0.045887074269	0.125265017447
i	0.0201999179554	0.0066691444801	0.841417825024	0.044314183595	0.0379020080897	0.0494966784823
n	0.0211712789851	0.0035230788267	0.565240908341	0.284238294532	0.0719814360299	0.0538450261608
a	0.00968295599503	0.00255416994223	0.232617269447	0.389276431511	0.176255145343	0.189614242054
n	0.00586240199834	0.00195359698074	0.117502939816	0.33665147717	0.273064381781	0.264965414018
g	0.00221474299945	0.00155260666025	0.0419680366053	0.285821545723	0.211014060594	0.457429138006
h	0.00129915999982	0.00067420288675	0.0164588555351	0.100150645241	0.202195953531	0.679221379335
i	0.00096117399994	0.00046827096225	0.00807576517837	0.0428980250803	0.478861317844	0.468735593112
a	0.00064280199998	0.00058707532075	0.00456356505946	0.0233814850268	0.787235439281	0.183589617704
l	0.000421540999993	0.000733470106917	0.00214352535315	0.0211754383423	0.888290813094	0.0872351592347
ì	0.000218214999998	0.000625616368972	0.00150136545105	0.0256852127808	0.606292304365	0.365677386412
</S>	0.000138128999999	0.000481672184486	0.00181966272552	0.0232914063904	0.321936202183	0.652333193206
