 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.6846035	0.030463852345	0.243024858855	0.026988020942	0.0011301835813	0.0041364478645	0.00496353496825	0.000302565196	0.0043867949715
a	0.386781166667	0.312663484115	0.246732552952	0.0363041069807	0.00317794786043	0.0041766476215	0.00536188832275	0.000411931732	0.00439016822383
r	0.188819422222	0.516858161372	0.219551450984	0.0534969356602	0.00686943928681	0.00245698420717	0.00360190610758	0.00118744457733	0.00715830264128
ì	0.179632840741	0.489062053791	0.259588150328	0.0506798618867	0.00613922376227	0.00223825806906	0.00283092136919	0.00135128932578	0.00847719421376
s	0.386921280247	0.429356684597	0.147614150109	0.0255631039622	0.00324811525409	0.00130334268969	0.0012962554564	0.00128270757526	0.00341419173792
a	0.364129346749	0.530328561532	0.0633512833697	0.0324043013207	0.00558906841803	0.00065344256323	0.000831584485467	0.00138167452509	0.00133080817931
e	0.122130258916	0.540409520511	0.26487422779	0.0635156004402	0.00673589280601	0.000411551187743	0.000677405495156	0.000647859508363	0.000598093326437
N	0.041254772972	0.266275906837	0.60010907593	0.0768183334801	0.005545027602	0.00288832572925	0.00302251883172	0.000652739169454	0.00343385444215
ì	0.0227967209907	0.131269668946	0.76924802531	0.04997801116	0.00404088586733	0.0119181585764	0.00394414161057	0.000702466389818	0.00610229481405
c	0.0269811069969	0.0868369896487	0.783960675103	0.0702797703867	0.00829231195578	0.0145640661921	0.00271773587019	0.00199338879661	0.00437402493802
h	0.0339024356656	0.25996879655	0.522927425034	0.0918304234622	0.0140617039853	0.0177658687307	0.0135370919567	0.0256312329322	0.020374801646
o	0.0271633852219	0.299323532183	0.214767841678	0.292039974487	0.0495544346618	0.0224722562436	0.0254656639856	0.0363928443107	0.0328200005487
e	0.0114257317406	0.116014044061	0.0872065805593	0.385318991496	0.122530811554	0.0775067187479	0.156839154662	0.0215828481036	0.0215754935162
n	0.00512133724687	0.0466693813537	0.0416551601864	0.181926697165	0.112812470518	0.173541239583	0.349354051554	0.0262819493679	0.0626380578387
è	0.00471431908229	0.0197327571179	0.0261771867288	0.0679997923883	0.0451797101727	0.393347079861	0.312076350518	0.027865816456	0.10290701928
c	0.0212475830274	0.011992815706	0.0454258289096	0.0315075241294	0.0366657567242	0.44400502662	0.283825116839	0.0467624388187	0.0785679064267
h	0.0250103876758	0.0108612252353	0.0479513076365	0.0192163113765	0.0359206855747	0.221552208873	0.373389038946	0.163736346273	0.102362535476
u	0.00997621589193	0.0066213017451	0.0167597738788	0.00864267045883	0.0286853951916	0.094897336291	0.492521012982	0.192127715424	0.149768845159
n	0.00678862863064	0.0075284405817	0.0141051979596	0.00592157681961	0.0256692050639	0.0670979454303	0.541861670994	0.101712705141	0.229314948386
f	0.00494894154355	0.0072986501939	0.0130440513199	0.00359871193987	0.0140436583546	0.0761625818101	0.352334556998	0.194425101714	0.334143982795
a	0.00170861648118	0.00320005506463	0.00467028543997	0.00175334064662	0.00843026278487	0.0587143939367	0.154569552333	0.446199700571	0.320753994265
m	0.00205007612706	0.00249708335488	0.00475116147999	0.00190748054887	0.00635486092829	0.0392109646456	0.148365550778	0.440916233524	0.353946998088
è	0.00945442870902	0.00377384445163	0.00775501049333	0.00177693384962	0.00451306864276	0.0425452882152	0.185072850259	0.336465744508	0.408643332696
n	0.0391715762363	0.0117723014839	0.0182610434978	0.00173909828321	0.00425188121425	0.0411619294051	0.29112228342	0.293267914836	0.299252110899
a	0.0417785238121	0.0127756814946	0.0187463426926	0.00168973576107	0.00427960973808	0.024503099135	0.278830397807	0.441063638279	0.176333036966
m	0.0165402863374	0.0057688914982	0.0148188757575	0.00109124158702	0.00211529924603	0.015311489045	0.099345269269	0.464595779426	0.380413012322
a	0.00812539709247	0.00340516383273	0.0135104271192	0.000903644529007	0.00132539341534	0.012195979015	0.0371777840897	0.420175159809	0.503181004107
i	0.00289122734416	0.00127979761091	0.00461158723973	0.000400335843002	0.000622148805113	0.004513477005	0.0129687686966	0.39998095327	0.572731668036
</S>	0.00171617367208	0.000781688305455	0.00246245811987	0.000269853421501	0.000394165402556	0.0027522405025	0.0069413538483	0.224122826635	0.760559334018
