 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.6693785	0.26607365	0.04912574	0.000523516	0.014028707	0.0001979644	2.1257705e-05	0.0002433485	0.0004075708
c	0.345985393333	0.572767216667	0.0504819133333	0.00932683	0.0182863023333	0.0007595738	0.000223112868333	0.000403944166667	0.0017657628
h	0.141076457778	0.808369738889	0.0226230677778	0.0122169416667	0.0118094141111	0.00103977426667	0.000302038989444	0.000357057622222	0.0022052559
r	0.0794138192593	0.796904246296	0.0634515859259	0.0255123122222	0.018408718037	0.00476043775556	0.00110557936315	0.00223299077407	0.0082101636
ò	0.0392630330864	0.627878082099	0.212475195309	0.0610922707407	0.0281715393457	0.00695730925185	0.00167091512105	0.0113458769247	0.0111457245333
n	0.0332790376955	0.444050027366	0.424971065103	0.0539175435802	0.0220808464486	0.00350966831728	0.00088336534035	0.0125531866416	0.00475533417777
o	0.0394031458985	0.250637342455	0.666751021701	0.0211021145267	0.0141195954829	0.00145615767243	0.00032927561345	0.0044958175472	0.00170580345926
k	0.0255429752995	0.121360980818	0.6709956739	0.100574918176	0.0426047784943	0.0171713855575	0.00196055407115	0.00738886684907	0.0123999038864
a	0.0119404684332	0.0727877269393	0.668693224633	0.131849672725	0.0574607594981	0.0262891951858	0.00279593802372	0.00854513594969	0.0196378012955
m	0.00664293947773	0.0336269089798	0.661825408211	0.179720924242	0.0599869864994	0.0236705983953	0.00267800267457	0.00698389231656	0.0248642004318
b	0.0229884464926	0.0458921696599	0.38899513607	0.205769541414	0.0693616954998	0.0526510994651	0.0128968675582	0.0125419974389	0.188902800144
è	0.0282635894975	0.04544982322	0.20353337869	0.285273080471	0.121751365167	0.0528550364884	0.0153350191861	0.018339365813	0.229199336048
n	0.0096567998325	0.0165093510733	0.173429459563	0.523525026824	0.160230121722	0.0192113948295	0.0056161647287	0.0150277919377	0.076794056016
n	0.00328803361083	0.00705179702443	0.125835949854	0.623245342275	0.0973011739073	0.0179447109432	0.00765111657623	0.0515964673126	0.0660855600053
i	0.00146790887028	0.00401952900814	0.0541073132847	0.455253280758	0.181961191302	0.155582770314	0.0153552055254	0.0633393191042	0.0689134533351
è	0.000881912490093	0.00191712933605	0.0288798977616	0.236884593586	0.469685063767	0.197230023438	0.0126484651751	0.0222726563681	0.0296001037784
n	0.000392992363364	0.00106033777868	0.0131924492539	0.213201864529	0.568712021256	0.159246441146	0.0150924183917	0.018368005456	0.0107330705928
a	0.000259396454455	0.00074803625956	0.0076579597513	0.148505154843	0.374050340419	0.394502813715	0.0417777394639	0.017417905152	0.0150802735309
f	0.000315306151485	0.00118862408652	0.0042655599171	0.0533741516143	0.166184013473	0.553837604572	0.164773379821	0.028834738384	0.027226791177
à	0.000276656650495	0.00153361369551	0.0028750173057	0.0484412172048	0.094115904491	0.435660201524	0.249412126607	0.118093846128	0.049591797059
o	0.000446799816832	0.00182009356517	0.0026379131019	0.0482340057349	0.0700072348303	0.270108067175	0.414187375536	0.141441482043	0.0511173656863
p	0.000514217172277	0.00176753752172	0.0023254043673	0.020498455245	0.0272216712768	0.222084355725	0.584095458512	0.0781993940143	0.0632938218954
o	0.000228772290759	0.00082650450724	0.00105156912243	0.008081024415	0.0102817600923	0.254897118575	0.537357152837	0.0546191980048	0.132657273965
d	0.00014483499692	0.000644994835747	0.00075396304081	0.00377740747167	0.0045053443641	0.203239839525	0.567280050946	0.0701994326683	0.149454424655
d	0.000174999232307	0.000869235945249	0.000642915346937	0.00346660249056	0.0028078324547	0.169062746508	0.439923650315	0.0721596775561	0.310892474885
h	0.000208125410769	0.000859612648416	0.000496193115646	0.00289402083019	0.0025701374849	0.166576248836	0.204260516772	0.047564425852	0.574570491628
à	0.000129739736923	0.000516692216139	0.000431059038549	0.00157125527673	0.00153017716163	0.093004469612	0.110884105591	0.354665141951	0.437266927209
g	0.000255619845641	0.00253001807205	0.00404217834618	0.00594150009224	0.00189373372054	0.0336988398707	0.10649996853	0.69560738065	0.149530392403
l	0.000303534348547	0.00336938669068	0.00518001878206	0.00836391003075	0.00212179790685	0.0308084099569	0.157813656177	0.54643279355	0.245606117468
i	0.000261356516182	0.00161663056356	0.00202145992735	0.00411849467692	0.00144865263562	0.0442598366523	0.123081918726	0.28957659785	0.533614705823
c	0.000382133838727	0.00169079118785	0.00132159764245	0.00266004289231	0.00100047054521	0.0342226222174	0.106388672909	0.340062532617	0.512270901941
è	0.000280738202909	0.00149288206262	0.000918417280817	0.0021659479641	0.000453029181737	0.0142445100725	0.0905759709697	0.626002510872	0.263866000647
a	0.000231357324303	0.000914642354207	0.000589360160272	0.00141761632137	0.000325669727246	0.0053111093575	0.0354323703232	0.666824503624	0.288953366882
</S>	0.000320249162152	0.0010209111771	0.000675359580136	0.00147975316068	0.000361295863623	0.00332772467875	0.0227286351616	0.549562251812	0.420523683441
