 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.9717435	0.0203371	0.00228753	0.0019361345	0.00011347215	0.0008098685	0.0002502455	0.002522075
è	0.922172833333	0.0655782666667	0.00482665333333	0.0022112015	8.66024833333e-05	0.00289540616667	0.000322953166667	0.001905935
o	0.737229277778	0.230849422222	0.0251083277778	0.0018049805	9.43056944444e-05	0.00316827872222	0.000292718422222	0.00145272566667
p	0.431922425926	0.475950807407	0.0400949759259	0.0340796968333	0.000530813764815	0.00960212957407	0.00196845017407	0.00585114588889
p	0.188743341975	0.597574269136	0.0896748919753	0.0553154989444	0.0319389245883	0.0139537131914	0.00426695672469	0.018532681963
ò	0.0856657806583	0.454776089712	0.329328963992	0.0488118329815	0.0461595748628	0.0130163410638	0.0045409955749	0.0177005899877
r	0.0476226935528	0.226807429904	0.645926321331	0.0397651776605	0.0198595309543	0.0108865703546	0.0029628478583	0.0061695439959
k	0.0325454645176	0.125585443301	0.535754173777	0.23797955922	0.00907417965143	0.0244494134515	0.0105530086194	0.0240585326653
e	0.0186444818392	0.0769192011003	0.493660124592	0.31077651974	0.0283225232171	0.0286785391505	0.0130358635398	0.0299623905884
t	0.0065608449464	0.0297480037001	0.635593041531	0.254085839913	0.0392321744057	0.0125828043835	0.00692302517993	0.0152739765628
e	0.00245674268213	0.0115965312334	0.594931013844	0.301469279971	0.0653071914686	0.00746306812783	0.00490029672664	0.0118753821876
e	0.00109419226071	0.00443137141113	0.419332337948	0.40603275999	0.137557397156	0.0212639993759	0.00297823724221	0.0073095507292
t	0.000939405086903	0.00219366480371	0.156964879316	0.469577586663	0.314797465719	0.035238299792	0.00954623908074	0.0107428835764
r	0.000669221362301	0.0024825182679	0.0772833264387	0.274718228888	0.504618821906	0.022626653264	0.0128764263602	0.104725161192
ò	0.0015766434541	0.0026044660893	0.0564323754796	0.132989309629	0.509063940635	0.139251971088	0.0253226554534	0.132758770397
o	0.00505427115137	0.00279038202977	0.0336898918265	0.080758536543	0.348451980212	0.440920323696	0.0395246184845	0.0488099201323
p	0.00626980038379	0.00334157400992	0.0181743772755	0.040162812181	0.187116393404	0.610280774565	0.101031039495	0.0336228867108
ò	0.0036414217946	0.00214295630331	0.00851491109183	0.0212900173937	0.0958833011347	0.663915924855	0.142688679832	0.0619225955703
s	0.0021946955982	0.000914121734437	0.00406229903061	0.00951060246457	0.0347274037116	0.761432308285	0.131284893277	0.0558739318568
s	0.00166707786607	0.000606990578146	0.00254570734354	0.00634965082152	0.0239534679039	0.590107436095	0.219746297759	0.155023710619
a	0.000818211955357	0.000727512192715	0.00155523344785	0.00765025694051	0.029910155968	0.273477912032	0.35872576592	0.327135236873
t	0.000544618318452	0.000777111064238	0.00120158214928	0.00560331998017	0.0216075019893	0.157289404011	0.48905758864	0.323918745624
è	0.000761580439484	0.000464309688079	0.00081770904976	0.00246298166006	0.00816637332977	0.14338613467	0.61809386288	0.225846581875
l	0.00105640014649	0.000308633562693	0.000891727016587	0.00129059388669	0.00300850677659	0.12627504489	0.74856462096	0.118604357292
o	0.00076451804883	0.000284847854231	0.000777505672196	0.000813334628897	0.0012154005922	0.0768080149633	0.604508873653	0.314827615764
</S>	0.000453931024415	0.000285451927115	0.000557297836098	0.000745193314449	0.0007889082961	0.0392715074817	0.388709436826	0.569188307882
