 	voglio	che	Maria	viene	domani	</S>
t	0.995213	0.0007255965	0.001130267	9.4149e-05	0.00256486195	0.0002720935
è	0.96074	0.00830485883333	0.0267119956667	0.000765068333333	0.00257734241667	0.000900666833333
l	0.921040666667	0.0298288196111	0.0459365318889	0.00106958344444	0.00106223757222	0.00106196137778
o	0.787045222222	0.183073106537	0.0279232872963	0.000579007814813	0.000978427524073	0.00040076335926
e	0.441717300741	0.328369035512	0.224007872432	0.00443763860494	0.000847989508024	0.000620054919753
M	0.201174660247	0.409942011837	0.347681290811	0.0239172128683	0.000779540169341	0.0165051983066
a	0.143768786749	0.617696670612	0.183093063604	0.0296896376228	0.00419990672311	0.0215518057689
r	0.0915093289163	0.677072556871	0.177301654535	0.0331904125409	0.0054131889077	0.0155127082563
ì	0.0850032763054	0.47423485229	0.359598884845	0.0416356375136	0.0229043829692	0.0166230360854
a	0.0716542921018	0.36433061743	0.499299961615	0.0255811991712	0.0284188016564	0.0107152953618
n	0.0360851973673	0.379796539143	0.479176320538	0.0526809197237	0.0215209412188	0.0307400817873
a	0.0204706324558	0.523592846381	0.289686373513	0.0667346732412	0.0623226137396	0.0371926872624
r	0.0205366774853	0.61676361546	0.185214057838	0.0567570244137	0.0775777379132	0.0431504557541
t	0.0186992024951	0.430853205153	0.146777492613	0.0486571314712	0.0436498459711	0.311362851918
i	0.00869780649837	0.212772635051	0.051107960871	0.0196174438237	0.33326268199	0.374541500639
à	0.00338240616612	0.0838905336837	0.020533896957	0.0998138579412	0.658297560663	0.134081783546
v	0.00145824932204	0.0282442245612	0.00994997898567	0.24599728598	0.662797520221	0.0515526178487
v	0.00052643484068	0.00952388785373	0.00573679966189	0.26661142866	0.450202373407	0.267398829283
r	0.00023264041356	0.00411751095124	0.0089153798873	0.182709542887	0.182321391136	0.621703276428
i	0.00039502080452	0.00305732698375	0.00835753329577	0.100186514296	0.0763312970453	0.811672092143
</S>	0.00060019740226	0.00270885849187	0.00468227664788	0.062750157148	0.0411182985227	0.888140046071
