 	non	ha	mangiato	mai	un	rustico	</S>
e	0.7217825	0.22558335	0.02758195	0.01000468	0.00255496	0.0023124525	0.0101799895
n	0.42723585	0.50704245	0.0443174166667	0.01010735	0.00675552	0.0008924855	0.00364868183333
è	0.145073053333	0.793490816667	0.0477972722222	0.00428947533333	0.007293994	0.000375589246667	0.00167965461111
c	0.0568162377777	0.719260938889	0.211686090741	0.00804402711111	0.002809365	0.000205043162222	0.00117845987037
h	0.0268762525926	0.391139412963	0.565174696914	0.012883009037	0.001559058	0.000169349720741	0.00219842662346
i	0.0115044808642	0.160508537654	0.766602898971	0.0562340030123	0.00241449266667	0.000409697906914	0.00232591087449
f	0.00660467695473	0.071035979218	0.681230299657	0.150982667671	0.0490414808889	0.016924030969	0.0241804722915
a	0.00308708631824	0.031987526406	0.386712299886	0.450888222557	0.0726578936296	0.0228891436563	0.0317775007638
m	0.00395213943941	0.0233121421353	0.141423366629	0.537923407519	0.173902364543	0.0747092812188	0.0447773769213
è	0.00456889314647	0.0236113473784	0.0746638222097	0.35160513584	0.225025954848	0.0924190604063	0.22810612564
n	0.00511140104882	0.0246467491261	0.0797179074032	0.30015704528	0.288198484949	0.0422614201354	0.259907475213
a	0.00496710701627	0.0211617113754	0.0619821758011	0.337575348427	0.44544516165	0.0366898067118	0.0921790284043
m	0.00258627567209	0.0115742987918	0.0225392486004	0.277501082809	0.555450053883	0.0519593355706	0.0783897794681
à	0.00157939922403	0.00891796626393	0.0105607795335	0.107348627603	0.516845017961	0.0451343985235	0.309613926489
i	0.00195137374134	0.00471065208798	0.00707253651117	0.0486320758677	0.453062005987	0.139091919508	0.34547970883
è	0.00350379458045	0.00503812736266	0.00567519550372	0.0267031819559	0.486552001996	0.349349306503	0.12317864961
n	0.00324418152682	0.00891725578755	0.00844898516791	0.020696250652	0.575227000665	0.326040102168	0.0574263632033
a	0.00179508750894	0.00788486459585	0.00814572305597	0.016252576884	0.473038800222	0.422992034056	0.0698909210678
n	0.00117373950298	0.00645210086528	0.00528015235199	0.008596925628	0.182841800074	0.455250544685	0.340404640356
r	0.000874548500993	0.00591185928843	0.004271545784	0.005963071876	0.079845733358	0.274205048228	0.628928213452
ù	0.00191217483366	0.00752521209614	0.00460421359467	0.00572894062533	0.0529116444527	0.357227016076	0.570091071151
s	0.00285740494455	0.0127192706987	0.0117324245316	0.00787388687511	0.0697958814842	0.565488338692	0.329532923717
t	0.00162815869485	0.0091644202329	0.0112602605105	0.00565220802504	0.0565877204947	0.467456312897	0.448250874572
i	0.000703453278283	0.00335996507763	0.00409102517017	0.00220430674168	0.0230023434982	0.441664304299	0.524974624857
k	0.000432908759428	0.00147635669254	0.00187718105672	0.00118001824723	0.00969933783273	0.4374195681	0.547914874952
o	0.000248980253143	0.000798336397513	0.00107518468557	0.000635597749077	0.00416247927758	0.205112989367	0.787966624984
</S>	0.000221724626571	0.000433834448757	0.000596998842785	0.000462669874538	0.00231696963879	0.175909994683	0.820057812492
