 	sul	muro	vuole	uno	specchio	</S>
s	0.9522535	0.034884065	0.01119642	0.000626149	0.000387794	0.0006521275
t	0.947051833333	0.044884855	0.00652487666667	0.000669662666667	0.000562839666667	0.000306094433333
o	0.954867277778	0.039426485	0.00465848888889	0.000366347122222	0.000554581555556	0.000126884741111
t	0.637438545926	0.344371928333	0.00437762962963	0.00324603394074	0.00997410351852	0.000591614577037
ì	0.217423528642	0.749198309444	0.00264750654321	0.00510627131358	0.0148392645062	0.010784984859
c	0.0936948695473	0.824732103148	0.0572825388477	0.00329727710453	0.00717833816873	0.0138147166197
h	0.314709089849	0.542350334383	0.126096846283	0.00194357036818	0.00741389938958	0.00748627387323
o	0.370905506616	0.193923711461	0.419725948761	0.00185028478939	0.00823612979653	0.00535871962441
t	0.124855692205	0.096026170487	0.53002398292	0.111843331596	0.0953854399322	0.0418653215415
è	0.0425153994017	0.0653735234957	0.452387994307	0.167413977199	0.126289613311	0.146019440514
l	0.0144311731339	0.0285752078319	0.692896664769	0.0769760090663	0.0462302477703	0.140890825838
i	0.00666440904463	0.0105599126106	0.867864888256	0.0324356863554	0.0309293925901	0.0515455542793
o	0.00406779001488	0.00421025420353	0.600240196085	0.285882762118	0.0808318641967	0.0247669947598
j	0.00160800000496	0.00243458806784	0.204468795362	0.599474587373	0.161476954732	0.0305369749199
a	0.00086480666832	0.00140551968928	0.0791667951207	0.478447529124	0.240460318244	0.19965509164
l	0.00051568388944	0.00141073022976	0.0373411783736	0.317799843041	0.363706439415	0.27922636388
ì	0.00034559829648	0.00166508340992	0.0165316061245	0.24030284768	0.308901146472	0.43225378796
</S>	0.00032066764824	0.00144915670496	0.0138893030623	0.15017377384	0.172880573236	0.66128639398
