 	avete	cucinato	le	verdure	</S>
m	0.553049	0.21493835	0.03668295	0.1253286	0.0700004
a	0.526606	0.27217345	0.04379215	0.108224343333	0.0492033270333
r	0.459137	0.343896483333	0.03097855	0.145513257778	0.0204743693778
è	0.195318666667	0.618152161111	0.018900138	0.156327945926	0.0113009364593
t	0.0778086222223	0.85489172037	0.00818752733333	0.0549004153087	0.0042117214531
s	0.0405613740741	0.647697573457	0.0320803691111	0.19922371177	0.080437136451
a	0.0269524246914	0.297313524486	0.317332023037	0.252256103923	0.106146147817
t	0.0175636048971	0.172567174829	0.638962674346	0.119204367974	0.0517023182723
o	0.00697122163237	0.094670624943	0.787660224782	0.071627962658	0.0390699727574
t	0.00345407387746	0.0420212083143	0.790993408261	0.112591694219	0.0509395575858
a	0.00264879129249	0.0249440361048	0.731519802754	0.151515398073	0.0893717191953
l	0.00223755043083	0.0170255453683	0.527148900918	0.374003299358	0.0795846397318
à	0.00122867981028	0.0218633151228	0.200692060306	0.427305499786	0.348910613244
c	0.00347652293676	0.0743702383743	0.0930977467687	0.397717233262	0.431338437748
h	0.00559845431225	0.0871023127914	0.104552848923	0.606301744421	0.196444712583
a	0.00350223843742	0.0360762275971	0.0860175729743	0.750952914807	0.123451070861
n	0.00296054647914	0.015698979199	0.0332276643248	0.865908971602	0.0822038569537
a	0.00280868249305	0.00864355839967	0.0158058681083	0.618105990534	0.354635618985
</S>	0.00179094674653	0.00447910719983	0.0117136290542	0.364284995267	0.617730809493
