 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.9937485	0.00551104	0.000517658	2.760525e-05	1.666565e-05	4.62971e-06	1.035895e-05	8.13174e-06	4.922375e-06	3.036571e-05	0.00011999295
a	0.8886175	0.105424186667	0.00550234366667	4.38835833333e-05	0.000242294516667	8.79162266667e-05	8.87406666667e-06	6.20930333333e-06	7.18419833333e-06	1.64901433333e-05	4.28315033333e-05
p	0.620837166667	0.294802062222	0.0139873812222	0.0285606117611	0.0103731591722	0.00156529807556	0.00690838080556	0.00390586333111	0.00105891149944	0.00408800464778	0.0139129433878
e	0.605319388889	0.262207654074	0.0358517937407	0.0387653772537	0.0150409730574	0.00261967269185	0.00938480293519	0.0052845454437	0.00150360149981	0.00548078921593	0.0185413638293
t	0.564873796296	0.107393151358	0.0657669312469	0.0923547990846	0.0470087776858	0.00937009756395	0.0453460436451	0.0188530728146	0.0069325781666	0.0173923174053	0.0247084039764
ì	0.273360965432	0.086682683786	0.0721064104156	0.343848933028	0.0599670258953	0.011029144188	0.0604897145484	0.0257147342715	0.0094145627222	0.0241516758018	0.0332340346588
a	0.145780821811	0.0646036019287	0.344348970139	0.349991257676	0.0243663786318	0.003916269396	0.0235104450161	0.0109982194572	0.00391433534073	0.0109357162673	0.0176337868863
e	0.0819172706037	0.0263668746429	0.538773656713	0.289195032559	0.0377936962106	0.00256458946533	0.00812356017203	0.00380580918573	0.00143175588024	0.00394144175577	0.00608645029543
s	0.0293858002012	0.0136442142143	0.304973285571	0.553056344186	0.0630902654035	0.00427486648844	0.0135869583907	0.00522270772858	0.00444071829341	0.00348501591859	0.00484029943181
ò	0.0102208697337	0.00742893740477	0.10419219519	0.791080114729	0.0451329718012	0.00379981006281	0.0157525927969	0.00626682590953	0.00545629176447	0.00344843863953	0.00722118647727
z	0.0101934795779	0.00862758913492	0.0830450983967	0.64227770491	0.184435473934	0.0452857112543	0.0065754109323	0.00326080196984	0.00241159292149	0.00615362621318	0.00773357215909
u	0.0104688378593	0.00630757011164	0.0764067161322	0.281077468303	0.522040491311	0.0842646704181	0.00379755031077	0.00185089998995	0.0016124476405	0.00704862873773	0.0051249487197
n	0.00412520528643	0.00237198977055	0.0279061020441	0.300153056101	0.557758497104	0.0696674234727	0.0118077234369	0.00442426266332	0.00917082254683	0.00454606957924	0.00806914757323
e	0.00184883409548	0.00106077495685	0.0104753040147	0.315863552034	0.521398165701	0.0838259078242	0.0262374078123	0.00771896422111	0.0134382775156	0.00453913985975	0.0135936491911
f	0.00121706569849	0.00058059401895	0.00435931467157	0.214982717345	0.572210055234	0.0959688359414	0.0484922026041	0.0135573647404	0.0211148958385	0.00734655661992	0.0201702497304
à	0.000894265566163	0.00933804800632	0.00191736789052	0.282260905782	0.502847351745	0.0563008419805	0.047559400868	0.0161894549135	0.0225640552795	0.0146182522066	0.0455099165768
i	0.000697098855388	0.0121965170021	0.00123301229684	0.214584012261	0.406646783915	0.257107643994	0.0308219002893	0.0108142349712	0.00911042509317	0.0128401140689	0.0439479821923
t	0.000670601951796	0.00423581563403	0.00081000453228	0.0823264477537	0.338520927972	0.407859214665	0.0610909000964	0.0200776616571	0.0147747583644	0.0165283346896	0.0531053373974
o	0.000374875317265	0.00145682007801	0.000408135277427	0.0385066459179	0.271382642657	0.301819404888	0.233756633365	0.0449073205524	0.0279075194548	0.0191495915632	0.0603309124658
g	0.000432647105755	0.00085381259267	0.000517890759142	0.0199384786393	0.147380647552	0.213731768296	0.407041544455	0.0737821735175	0.0452692064849	0.0290664438544	0.0619857708219
e	0.000488440368585	0.000648195264223	0.000581089253047	0.0133893522131	0.0760257158507	0.159040889432	0.487513848152	0.0998210578392	0.052209435495	0.0332954912848	0.076986690274
l	0.000497052122862	0.000391252821408	0.000482456084349	0.0063763067377	0.0354970386169	0.133298563144	0.533322282717	0.119092352613	0.0665215118317	0.0358178070949	0.0687034634247
à	0.000488308040954	0.00724174760714	0.000412542694783	0.00634556557923	0.021931479539	0.069264821048	0.425159094239	0.131886784204	0.0694600372772	0.101480869032	0.166328621142
t	0.000515603680318	0.00955273920238	0.000345763231594	0.00523464185974	0.0187575931797	0.039891907016	0.300409031413	0.139764594735	0.131505212426	0.167557289677	0.186465440381
