 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.996301	0.00216954865	0.001012405	3.7273e-05	3.50164e-05	4.981085e-05	0.000394914
i	0.988686333333	0.00487939531667	0.005461255	0.000647395033333	0.000160922233333	2.21858366667e-05	0.00014219034
ù	0.655911811111	0.209856598439	0.0929701516667	0.0407850450111	0.000313039077778	1.82980988889e-05	0.000144816453333
m	0.222024797037	0.32626919948	0.269442383889	0.181082015004	0.000550399025926	0.00012934939963	0.000501640817778
è	0.074643973679	0.48488773316	0.246095561296	0.192478005001	0.000664272008642	0.00033185913321	0.000898240272593
s	0.0271829625597	0.502522444387	0.378689287099	0.0892617683337	0.00106219033621	0.00041086371107	0.000870111424198
a	0.0133127541866	0.202799648129	0.7267820957	0.0531450427779	0.0030022934454	0.000300046237023	0.000658044141399
è	0.00656678072887	0.0904015827097	0.813963698567	0.0852643675926	0.00323558314847	0.000144910879008	0.0004230575138
n	0.00232908824296	0.0361064142366	0.699504899522	0.259616789198	0.00211380638282	0.000115645426336	0.0002129653046
a	0.00118621474765	0.0152751647455	0.493775966507	0.368082596399	0.116562375461	0.00189099680878	0.00322625410153
v	0.000816691915883	0.0071495462485	0.262881248836	0.5316321988	0.181570958487	0.00771745893626	0.00823152470051
à	0.000324816581961	0.00334330008283	0.0923842762787	0.7986883996	0.088816652829	0.00860623631209	0.0078361882335
l	0.000114936770654	0.00184811236094	0.0370210254262	0.920032466533	0.0335301376097	0.0037276887707	0.00372585507783
i	0.000134957890218	0.000805204120313	0.0187116351421	0.638235622178	0.32023746587	0.00854252292357	0.0133327973593
è	0.000311596963406	0.0054497890401	0.012361571714	0.334202340726	0.61785915529	0.0128502909745	0.0169654357864
n	0.000539810321135	0.0107878963467	0.0119344905713	0.422659780242	0.526788385097	0.0202914136582	0.00699855526213
a	0.000482915773712	0.00763461511557	0.00884272352377	0.336745656747	0.391415461699	0.192142671219	0.062736191754
t	0.000383571924571	0.00313984803852	0.00343007517459	0.113425368916	0.281335487233	0.482207557073	0.116078063918
a	0.000318666341524	0.00158377867951	0.00132361272486	0.0383572083053	0.171066629078	0.680872852358	0.106477054639
p	0.000212944147175	0.00078076989317	0.00058778024162	0.0132516481018	0.0988797096927	0.797112950786	0.0891739848797
p	0.000504232382392	0.000655801631057	0.000829732413873	0.0060053727006	0.109818603231	0.659857983595	0.222328261627
è	0.000813988127464	0.011487437877	0.00762092080462	0.0308319009002	0.129764401077	0.507377661198	0.312103753876
t	0.00139991004249	0.0213733792923	0.0150125069349	0.105184166967	0.121890333692	0.554511220399	0.180628451292
o	0.0014545343475	0.0137624054308	0.0109743473116	0.102459849989	0.122049444564	0.426740740133	0.322558683764
</S>	0.00097876867375	0.0071110712154	0.0058871911558	0.0513686164945	0.112359222282	0.282030370067	0.540264841882
