 	mi	si	gonfiò	il	dito	</S>
m	0.2100527	0.455025	0.053359	0.0190391	0.01554467	0.24698
u	0.127045033333	0.662780333333	0.0554710333333	0.00784855333333	0.00789032776667	0.138965025433
p	0.106374811111	0.739232777778	0.0940695111111	0.00582821111111	0.00326169368889	0.0512334672443
r	0.059948737037	0.640156925926	0.208454837037	0.0172472103704	0.00218189122963	0.0720109224148
ì	0.0461508790123	0.393777575309	0.421541279012	0.0332859701235	0.0302845304099	0.0749600041383
s	0.0576527596708	0.230506125103	0.577900093004	0.0490112233745	0.05668054347	0.0282493847128
t	0.0460006638903	0.168050141701	0.482050031001	0.0459192411248	0.0576556478233	0.200324481571
i	0.0186738752968	0.103017780567	0.266768777	0.306165380375	0.0434920992744	0.261882360524
t	0.0099781517656	0.071790060189	0.106091725667	0.628646793458	0.0311880164248	0.152305320175
o	0.0042285872552	0.0390877867297	0.0423307695557	0.747376264486	0.0257959854749	0.141180673392
d	0.0026566224184	0.0310099289099	0.0149664408519	0.800329088162	0.024666641825	0.126371457797
à	0.00222641080613	0.0247666343033	0.0058770176173	0.544255662721	0.310360113942	0.112514119266
t	0.00165637360204	0.0089041161011	0.0022341515391	0.234999387574	0.689704037981	0.0625017897553
t	0.00104303486735	0.0037547720337	0.00113362251303	0.113687129191	0.540267779327	0.340113713252
i	0.000781531955783	0.0028388306779	0.00076782717101	0.067691576397	0.210219526442	0.717700904417
l	0.000862875318594	0.00320880022597	0.000431833390337	0.086569258799	0.313866342147	0.595060968139
o	0.000851616439531	0.00362904340866	0.000230223363446	0.082238552933	0.337468180716	0.575582322713
</S>	0.000967723219766	0.00406063170433	0.000142212531723	0.0647674764665	0.179644190358	0.750417661357
