 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.9430875	0.05552545	0.0008683985	0.000280546	4.336757e-05	8.474237e-05	3.359549e-05	1.439273e-05	1.665673e-05	2.016483e-05	2.549472e-05
t	0.954637833333	0.0402318833333	0.00218739616667	0.00040977	0.000173731656667	0.00091705279	0.000148976096667	5.371981e-05	6.75798766667e-05	4.66953433333e-05	0.00112547382
t	0.976571277778	0.0174730314444	0.00228199038889	0.000371452333333	0.000224955552222	0.00117105296333	0.000201607032222	7.22063366667e-05	9.11553255556e-05	4.90497477778e-05	0.00149205526567
ù	0.793301092593	0.0610794808148	0.0595263851296	0.0461746224444	0.00725260985074	0.00232233968778	0.00269908901074	0.00189238084556	0.00269783747519	8.08496825926e-05	0.0229731457476
a	0.399905207531	0.301296826938	0.18439646171	0.0620190341481	0.00963021761691	0.00293701089593	0.00352587217025	0.00248846356852	0.00355478722506	0.000107665160864	0.0301383932159
n	0.138784779177	0.461819275646	0.284728153903	0.045384804716	0.0188242202056	0.012093194632	0.0131107898901	0.00367761447617	0.00627374047502	0.00239676332029	0.0129066657053
k	0.0665153263923	0.299266225215	0.304613051301	0.102546568239	0.100421140069	0.024202131544	0.04104709663	0.0213241514921	0.015899846825	0.0110982211068	0.0130665785684
ò	0.0378214644641	0.179019875072	0.345806683767	0.203012522746	0.115659513356	0.017626103848	0.0394692455433	0.024454400164	0.0141155856083	0.0127043703689	0.0103104745228
r	0.0132005971547	0.310612625024	0.411558227922	0.179092174249	0.0425285511187	0.00666385794933	0.0143850035144	0.00825251925467	0.00480247866943	0.00539142378963	0.00351223267427
a	0.00496384471823	0.318798541675	0.468583409307	0.143729391416	0.0297626970396	0.00683888264978	0.0127310761715	0.00351577928489	0.00195789635648	0.00791364492988	0.00120448629142
s	0.00183611407274	0.151186047225	0.537176136436	0.188575797139	0.0580114656799	0.0140500275499	0.0260243253905	0.0038487064283	0.00191027878549	0.0145676816433	0.00281322799714
t	0.000860967524247	0.0659370824083	0.397915978812	0.244238599046	0.13091878856	0.0196273425166	0.0410634751302	0.0147635454761	0.00383236959516	0.0634874272144	0.0173546593324
è	0.000511229074749	0.0324745274694	0.307510592937	0.364689199682	0.129268462853	0.0139296288389	0.0327286317101	0.0168407351587	0.00371481519839	0.0745718957381	0.0237604531108
o	0.000346760591583	0.0290415424898	0.429524530979	0.363711066561	0.074667420951	0.041915657613	0.0151301839034	0.00605499238623	0.0014772637328	0.0262081919127	0.0119226570369
n	0.000297240830528	0.0224349174966	0.38512584366	0.356258688854	0.12732487365	0.0566690192043	0.0185480279678	0.00514919812874	0.00190191791093	0.0190240039709	0.0072668250123
m	0.000139746843509	0.00895695249887	0.233350947887	0.341790562951	0.18790862455	0.0338012730681	0.0350218426559	0.0226045727096	0.00565588263698	0.0277204679903	0.103049441671
o	8.37416811697e-05	0.00467744749962	0.133404649296	0.29260818765	0.265309541517	0.0428064576894	0.0530312142186	0.0313393909032	0.00723933087899	0.0369787226634	0.132521530557
l	5.46434937232e-05	0.00319210249987	0.0861523497653	0.310746395883	0.334986847172	0.0768170525631	0.0717236047395	0.0221763969677	0.006716890293	0.0368595408878	0.0505743268523
ì	3.85611979077e-05	0.00261303083329	0.0670570165884	0.467986798628	0.266433949057	0.0676752908544	0.0575481015798	0.0140263589892	0.005109108431	0.0243299802959	0.0271817089508
m	0.000269205965969	0.00346915027776	0.0609877721961	0.507955266209	0.280699649686	0.0644813702848	0.0412040338599	0.00658606632973	0.00246477114367	0.0173981600986	0.0144840996503
o	0.000349265088656	0.00325451242592	0.0483626040654	0.266329755403	0.308362549895	0.253529456762	0.0862514112866	0.00774990877658	0.00261589038122	0.0175646200329	0.0056297295501
a	0.000127340496219	0.00127186147531	0.0178617600218	0.0989427351343	0.207850849965	0.474973485587	0.167625137096	0.0107302695922	0.00325896679374	0.015115290011	0.0022422495167
n	6.94624987397e-05	0.000544682158437	0.00670135200727	0.0368164183781	0.179593616655	0.504737161862	0.210593712365	0.0265697565307	0.00557575893125	0.0251972800037	0.0036008998389
a	4.77331795799e-05	0.000286105519479	0.00293627966909	0.0161118294594	0.150179605552	0.443140053954	0.294899237455	0.0475943188436	0.00713806964375	0.0326267266679	0.0050402499463
m	4.18659731933e-05	0.00028967997316	0.00171176222303	0.00858058648647	0.114524601851	0.413284351318	0.360985745818	0.0493816729479	0.00925167321458	0.0330298088893	0.00891852331543
