 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.946073	0.03159728	0.009538265	0.0006871482	0.005831942	0.00216434935	0.0004040553	0.001132656	0.002571555
d	0.943928333333	0.0355911266667	0.0088601936	0.00068140155	0.00580036293333	0.00214976738333	0.000389946033333	0.000836375586667	0.00176270129467
ì	0.672744611111	0.313302908889	0.0060222798	0.000271422333333	0.00446810991111	0.00159549672778	0.000212133944444	0.000309223382222	0.00107401005956
s	0.299581703704	0.63398596963	0.0586321032667	0.000890220444444	0.00406268663704	0.00141830134259	0.000151887364815	0.000395277060741	0.000882030019853
o	0.169411367901	0.56890932321	0.257570367756	0.00137806648148	0.00140665000568	0.000489130970863	5.73110049383e-05	0.000445791686914	0.000331941211951
n	0.0915203226337	0.544019774403	0.330123455919	0.00767602182716	0.0152957611286	0.00527599841362	0.00270287450165	0.00153657189564	0.00184895827598
t	0.0548642742112	0.618758924801	0.20114921864	0.0389130406091	0.0229797703762	0.00869507613787	0.00680429816722	0.0174377006319	0.030397396092
a	0.0388871247371	0.473715974934	0.35075147288	0.0536684135364	0.0110200507921	0.00493209904596	0.00594548605574	0.0226335968773	0.038445658364
t	0.0236702749124	0.287792991645	0.43147049096	0.101308104512	0.0530895275974	0.0348828300153	0.0205370586852	0.0241402289591	0.0231085124547
i	0.0129643583041	0.171842363882	0.484693496987	0.147818034837	0.0674187125325	0.0450065133384	0.0255873262284	0.025769979653	0.0188992441516
k	0.0073821094347	0.0867260546273	0.522396498996	0.144957011612	0.111048107511	0.0471704077795	0.0257929154095	0.0291701632177	0.0253568213839
i	0.00531535981157	0.0549609182091	0.405673499665	0.259640003871	0.12655538917	0.0485148792598	0.0270788718032	0.0353705210726	0.0368905404613
a	0.00277131660386	0.0241833660697	0.324583833222	0.480873334624	0.08135581639	0.0234263697533	0.0132978906011	0.0238996403575	0.0256083268204
t	0.00241942220129	0.0130116520232	0.151513411074	0.529174444875	0.16974527213	0.0516014232511	0.0271437635337	0.0382089801192	0.0171817889401
è	0.0025204140671	0.0126501873411	0.0736669036913	0.310469461625	0.319426757377	0.101746141084	0.0303106911779	0.0650441267064	0.0841655963134
r	0.00480534802237	0.020441562447	0.185801267897	0.172612800542	0.326480585792	0.0919766136947	0.0118655470593	0.0818702422355	0.104146065438
a	0.00504151967412	0.018373424149	0.254548422632	0.346825933514	0.205245861931	0.0482868712316	0.00647927901977	0.0714635474118	0.0437350218127
t	0.00214358722471	0.00730302471633	0.136167060211	0.387982311171	0.33341128731	0.0560202570772	0.0123021763399	0.0404601491373	0.0242102072709
i	0.00095526574157	0.00292561423878	0.049115172737	0.311432437057	0.481684429103	0.0745425856924	0.0164641254466	0.0290125830458	0.0338679690903
