 	ora	che	loro	non	vengono	più	</S>
à	0.9976595	0.00141542925	0.00054494325	0.00012256462	3.4436182e-05	3.8281385e-05	0.00018496895
r	0.8968835	0.0799813630833	0.02232258475	0.000282581206667	9.60067273333e-05	0.000102796928333	0.000331286983333
t	0.594700833333	0.117911521028	0.274570261583	0.000949262735556	0.00161115957578	0.00733914430944	0.00291783499444
e	0.294124911111	0.351967573676	0.337397887194	0.00113715257852	0.00206017325859	0.00968581614148	0.00362632020681
k	0.14018757037	0.646238857892	0.186063429065	0.00527937585951	0.00913405781953	0.00391703675216	0.0091794552776
a	0.0575496301233	0.753843952631	0.147749609688	0.0155355252865	0.0119127492732	0.00207426525072	0.0113343057592
c	0.0228633933744	0.73953798421	0.172866669896	0.0311033084288	0.0133525464244	0.00169888808357	0.0185769559197
ì	0.0101935581248	0.436231894737	0.490134223299	0.0274341591429	0.0134821608081	0.00156930236119	0.0209544219732
n	0.00613751970827	0.259744198246	0.7053717411	0.015559709381	0.0049628456027	0.000736753120397	0.00748719899107
i	0.00500781323609	0.252888066082	0.4717692137	0.25923503646	0.00666056186757	0.000953093706799	0.00348598466369
e	0.0023813420787	0.155838122027	0.249698704567	0.52690767882	0.0546770872892	0.00189377790227	0.0086033248879
n	0.00194647502623	0.069998974009	0.168976268189	0.38133579294	0.308237029096	0.0161816526341	0.053324108296
è	0.00157004167541	0.0335007746697	0.377959456063	0.143105187647	0.353372509699	0.0242999842114	0.0661920360987
r	0.00140378055847	0.0304575082232	0.549815485354	0.0823000192157	0.277864336566	0.0232304280705	0.0349283786996
k	0.00132094838616	0.0289495607411	0.338045828451	0.0591144434052	0.256160845522	0.182676109357	0.1337324929
o	0.000672993995387	0.0147911449137	0.156161699484	0.0895909848017	0.242967348507	0.267296369786	0.228519497633
t	0.000457992131796	0.00995982497123	0.0531388231613	0.100611328267	0.419305782836	0.156929656595	0.259596499211
t	0.000216223510599	0.00430123499041	0.0185694303871	0.0358142294223	0.365056860945	0.156067418865	0.419974499737
e	0.000138422136866	0.0025100769968	0.0064264339957	0.0191226964741	0.383764220315	0.161427272955	0.426610499912
p	0.000126840012289	0.00144435433227	0.00267622586523	0.0126415588247	0.447932740105	0.146922224318	0.388255499971
l	0.000175827004096	0.00260920477742	0.00155236262174	0.00574187960823	0.251434813368	0.178113408106	0.560371833324
è	0.000217270001365	0.00338590159247	0.0512086282072	0.00332585153608	0.148889837789	0.282444469369	0.510527611108
o	0.000923380667122	0.00321190719749	0.0679551860691	0.00195694884536	0.129975079263	0.507539823123	0.288437537036
</S>	0.00160730033356	0.00353467359875	0.0345060580346	0.00182043442268	0.105233739632	0.640143911561	0.213153768518
