 	è	facile	che	stanno	ancora	svegli	</S>
è	0.757137	0.239195485	0.00092511255	0.00047505135	3.445497e-05	2.279609e-05	0.00221019475
f	0.438483566667	0.557153161667	0.00150646751667	0.000548981783333	4.664289e-05	2.189967e-05	0.00223929491667
à	0.181534622222	0.815916720556	0.00142282250556	0.000289397761111	3.13705433333e-05	7.84108666667e-06	0.000797270172223
c	0.139913074074	0.840072573519	0.0184094108352	0.00077095042037	0.000466316294444	6.12657188889e-05	0.000306554590741
i	0.110945524691	0.53878359784	0.341306736945	0.00519205680679	0.00261914209815	0.00101375523963	0.00013911510358
l	0.047171874897	0.19412403928	0.596755578982	0.0586247522689	0.0160463640327	0.0802840984132	0.00699306260786
e	0.0202246406323	0.07676427076	0.675465859661	0.0820135840896	0.0211595280109	0.115028632804	0.00934331286929
k	0.00792244587743	0.0269132312533	0.64777695322	0.114823194697	0.0244310160036	0.163745810935	0.0143873296231
a	0.00367269195914	0.0102544597178	0.553268984407	0.167189731566	0.0351925720012	0.212612936978	0.0178086998744
s	0.00198378065305	0.00391553253927	0.469788994802	0.229823910522	0.0375673240004	0.237817312326	0.0191031566248
t	0.00141400788435	0.00180118521309	0.229769331601	0.229343336841	0.0345164413335	0.412767104109	0.0903886188749
è	0.00230419029478	0.0135971561044	0.110900510534	0.35114681228	0.0229675337778	0.368124768036	0.130958939625
o	0.00314090343159	0.0177704193681	0.0621389368447	0.614877937427	0.0838089312593	0.146396389345	0.0718663215417
n	0.0019209874772	0.00643170178937	0.0271310756149	0.653110645809	0.10854591042	0.122141196448	0.0807187155139
e	0.000891675825733	0.00239274012979	0.0123071318716	0.530491881936	0.212603236807	0.149263732149	0.092049671838
a	0.000998365608578	0.00104145090993	0.0061941939572	0.333789627312	0.428081078936	0.189994577383	0.0399001606127
n	0.00171941853619	0.00101746630331	0.00540773131907	0.240109209104	0.366493359645	0.308488192461	0.0767642235376
k	0.00135767967873	0.000779079034437	0.00451041643969	0.170832196368	0.158269549882	0.245017017487	0.419234074513
ò	0.00319454672624	0.0282611599448	0.00416410814656	0.113747525456	0.0630507799607	0.105231992496	0.682350024838
r	0.00481630224208	0.0400959766483	0.00532983271552	0.153253508485	0.277033759987	0.0695833641653	0.449887008279
a	0.00279468174736	0.0160581162494	0.00374064423851	0.118499602828	0.595536586662	0.0898371213884	0.17353300276
a	0.00191048824912	0.00574021278313	0.00262334141284	0.049499984276	0.493276862221	0.355446040463	0.09150300092
t	0.00174461208304	0.00257634292771	0.00240629047095	0.020406338092	0.204905037407	0.576126346821	0.191835000307
s	0.000898828461013	0.00115060584257	0.00160704782365	0.008915849364	0.076569662469	0.380772042274	0.530086000102
ù	0.00142879792034	0.00149652148086	0.00124598027455	0.00555220645467	0.0563438541563	0.382210607425	0.551722000034
n	0.00367815597345	0.00862423382695	0.00420031342485	0.0101423821516	0.0851070180521	0.644632202475	0.243615666678
n	0.00337532699115	0.0108560279423	0.00472930280828	0.0114517207172	0.0699430593507	0.480462174158	0.419182222226
i	0.00138838599705	0.00459290438077	0.00205609626943	0.00627544023907	0.0717460731169	0.301061831386	0.612879074075
t	0.00067825253235	0.00156421282692	0.00102886998981	0.00279081807969	0.072147947039	0.255866343795	0.665923358025
i	0.000278205044117	0.000547618568973	0.00045003956327	0.0010813633599	0.030425705013	0.143704514598	0.823512452675
</S>	0.000199756022058	0.000277731274487	0.000336577781635	0.00066492067995	0.0244095525065	0.134157257299	0.839954226337
