 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.22136255	0.7643635	0.01330133	0.0002055925	0.00011277111	0.000294314065	0.00015446842	0.000138946255	2.138935e-05	1.2050615e-06	3.371345e-06	4.046915e-05
j	0.301527183333	0.605072166667	0.06858283	0.0081452465	0.00496018503667	0.002157428355	0.00138735847333	0.000747622751667	0.00046263535	3.86631438333e-05	0.000204925625	0.00671385285
i	0.274568394444	0.607369722222	0.0852867566667	0.0109644188333	0.00659703601222	0.00269098311833	0.00176441415778	0.000885125917222	0.00061535795	5.08255196111e-05	0.000271061105	0.008936082377
n	0.189068464815	0.612340240741	0.134961065556	0.0169575096111	0.0131722530041	0.00558692137278	0.00360285938593	0.00214377363907	0.00261519548333	0.00021494964487	0.000509732598333	0.018827158886
è	0.116599221605	0.646336080247	0.162269221852	0.018721200937	0.0155073663347	0.00722740045759	0.00429604312864	0.00265631421302	0.00327669912778	0.00027272503829	0.000595657199444	0.0222422706287
k	0.0817559072017	0.820345360082	0.0714124739507	0.00629565381233	0.00541370007823	0.00322963515253	0.00158952770955	0.00100876223767	0.00110717577593	9.425565943e-05	0.000205586008481	0.00754200230957
a	0.0816455024006	0.737855453361	0.10598902465	0.0297875737041	0.0100089626594	0.0197411533842	0.00720981923652	0.00316998524589	0.00183583735864	8.455970981e-05	0.00012478427816	0.00254700740319
t	0.0596181241335	0.42966515112	0.33094334155	0.072279424568	0.0439013542198	0.0364161844614	0.0132332064122	0.00473703174863	0.00344749578621	0.00064546190327	0.000546089759387	0.00456664800106
è	0.0234417613778	0.21970471704	0.599751447183	0.0589163421893	0.0484877547399	0.0276236614871	0.00916915880407	0.00283047391621	0.00254179642874	0.000787846234423	0.000651415919796	0.00609307600035
l	0.00912161712593	0.165431239013	0.758220149061	0.0239446813964	0.0187612649133	0.0145041304957	0.00407778960136	0.0015050583054	0.000889790142913	0.000271526608141	0.000243009939932	0.00302937633345
i	0.00405765570864	0.102511413004	0.722828716354	0.106669593799	0.0241092649711	0.0244752868319	0.00877620986712	0.0039034131018	0.00118816688097	0.000135740132714	0.000150445613311	0.00119401611115
n	0.00184068856955	0.043958927668	0.700706238785	0.150310097933	0.0446695883237	0.035813028944	0.0126630166224	0.00529969103393	0.00217904896032	0.000336228710905	0.00027649853777	0.00194681170372
a	0.000773717523183	0.017154732556	0.601123412928	0.232529932644	0.0707170627746	0.048133609648	0.0144771855408	0.00720295701131	0.00365868298677	0.000639675903635	0.000446249845923	0.00314284723457
p	0.000442656174394	0.00789945751867	0.441905470976	0.313360310881	0.129673354258	0.0647067365493	0.0207037618469	0.0089123723371	0.00489458099559	0.00126240530121	0.000991623948641	0.00524723907819
u	0.000276492724798	0.00352704583956	0.312353023659	0.406581770294	0.164926784753	0.0684843121831	0.0221563206156	0.00895801077903	0.00456084699853	0.00138288476707	0.00111937964955	0.00567270969273
l	0.000249513241599	0.00194745827985	0.167031874553	0.505957923431	0.206491928251	0.072806904061	0.0224261735385	0.00884762692634	0.00477632899951	0.00146625792236	0.00126055154985	0.00673727989758
i	0.0002230819472	0.00108124375995	0.107475091518	0.51696630781	0.247560976084	0.0806145680203	0.0226906245128	0.00883193230878	0.00465550299984	0.00146638897412	0.00128520184995	0.00714897996586
z	0.000223396515733	0.000876899253317	0.059699030506	0.521179102603	0.279562658695	0.0867273560068	0.0263506081709	0.00963289076959	0.00427893099995	0.00119315265804	0.00159469861665	0.00868107998862
z	0.000401228505244	0.00237007975111	0.046711143502	0.348721067534	0.276008219565	0.116562718669	0.063483136057	0.0455409102565	0.011863237	0.0156569242193	0.0144884262055	0.0581929933295
è	0.000562893168415	0.00538008325037	0.066955647834	0.176711389178	0.246174073188	0.202106906223	0.107003712019	0.0729236367522	0.013475539	0.0200120040731	0.0181773520685	0.0705167544432
s	0.000727374722805	0.00559187775012	0.104701882611	0.239199463059	0.272361357729	0.196697902074	0.0911776373397	0.0447908589174	0.005516351	0.00675650402437	0.00687326735617	0.0256051914811
s	0.000619644240935	0.00293211825004	0.0896867942037	0.240039387686	0.242188452576	0.120445234025	0.0727564457799	0.0361422663058	0.005030925	0.00315580134146	0.0498107957854	0.137191913827
i	0.000303912013645	0.00116739775001	0.0485246914012	0.121805029229	0.211253150859	0.187507744675	0.11825231526	0.0573448887686	0.00893743833333	0.00340761711382	0.0658729452618	0.175622741276
o	0.000163382504548	0.000524300583337	0.0170194031337	0.104158109743	0.301821716953	0.287381248225	0.142467105087	0.0502708629229	0.00796001611111	0.00264742437127	0.0242158704206	0.061370217092
s	0.000120981734849	0.000251427794446	0.0061997743779	0.091104636581	0.403424572318	0.277451416075	0.136975701696	0.0334534209743	0.0057899987037	0.00583277012376	0.0138834321402	0.0255117056973
p	0.00015460024495	0.000258857864815	0.00318075212597	0.119566712194	0.315089290773	0.187966538692	0.121950767232	0.0534710069914	0.0210435895679	0.0444957567079	0.0207738440467	0.112048001899
i	0.00015090438165	0.000290407954938	0.00198855470866	0.111430904065	0.190281196924	0.152220246231	0.178790789077	0.0942901689971	0.0280660965226	0.0581691189026	0.0219313146822	0.162389900633
t	0.000101101227217	0.000152888251646	0.00089857723622	0.060851201355	0.274482065641	0.195608748744	0.233712929692	0.0894013896657	0.0153143255075	0.0276978563009	0.0164117048941	0.0853669668777
i	8.24184424057e-05	9.93423505487e-05	0.000438628645407	0.0491974671183	0.277431988547	0.203330582915	0.272143309897	0.113765463222	0.0136748018358	0.0161005021003	0.0109590749647	0.0427760222926
k	0.000206187714135	0.00030845011685	0.000716227448469	0.0417906890394	0.196399629516	0.198742860972	0.349771436632	0.137340921074	0.0176551006119	0.0118560207001	0.00987299832157	0.0353391740975
u	0.000272211904712	0.000410278705617	0.00081249104949	0.0422732296798	0.165636209839	0.175106286991	0.362297812211	0.152698740358	0.0246571335373	0.0166274935667	0.0103392294405	0.0488688913658
