 	è	pericoloso	di	nuotare	di	notte	</S>
è	0.8117335	0.174716875	0.002410312	0.00236420835	0.00047668783	0.0005554337	0.007742891
p	0.6038985	0.379934958333	0.00279970733333	0.00448812611667	0.00047992881	0.000584504233333	0.00781433633333
e	0.335497766667	0.655963319444	0.00173104877778	0.00364467677222	0.000168411303333	0.000230993180778	0.00276382631478
r	0.125964315556	0.806694439815	0.0224866459259	0.0238380269907	0.00959229426778	0.00563039982993	0.00579381697526
i	0.0481150251853	0.860485146605	0.033260648642	0.0307962683302	0.0130241357559	0.00744777760998	0.00687105599175
k	0.0229304017284	0.821959382202	0.0575882828807	0.0494773154434	0.0230850495853	0.01036203687	0.0145973689972
o	0.0133568839095	0.756798460734	0.102102427627	0.0575806351478	0.0313352498618	0.0119223689567	0.0269034896657
l	0.0104697113032	0.703512153578	0.159251475876	0.0496879417159	0.0347764832873	0.00935731298557	0.0329444632219
ò	0.0197848037677	0.473056051193	0.155502658625	0.247053180572	0.0320322210958	0.0172576709952	0.055313321074
s	0.0241976679226	0.292162683731	0.248859719542	0.357012393524	0.0126261870319	0.0161812436651	0.0489603070247
o	0.0141423459742	0.197152761244	0.564998239847	0.195050264508	0.00536667234397	0.00647964315503	0.0168101370082
n	0.0054799019914	0.0937534204147	0.691105413282	0.170989888169	0.017359747448	0.00984112298501	0.0114703803361
a	0.00229772133047	0.0368856734716	0.746181471094	0.16591472939	0.023888115816	0.0111452613283	0.013686860112
n	0.00104945111016	0.0164919578239	0.750340823698	0.172722009797	0.0290145719387	0.0142307074428	0.016150586704
a	0.000651814703387	0.00810173260797	0.718929941233	0.197420036599	0.0362988573129	0.0156026091476	0.022995295568
r	0.000611154567796	0.00547879753599	0.644542313744	0.239582378866	0.0465759191043	0.0259422097159	0.0372673985227
è	0.000896403522599	0.00262105417866	0.343526637915	0.538380459622	0.0418736663681	0.0308964232386	0.0418054661742
t	0.000857699840866	0.00118960872622	0.167723745972	0.769086819874	0.019948815456	0.0170737610795	0.0241194200581
s	0.000501989946955	0.00109015190874	0.108443548657	0.562028606625	0.024344905152	0.123138687026	0.180451838019
i	0.000533415648985	0.00184463396958	0.0824934828857	0.232892502208	0.266896101717	0.157032942342	0.25830677934
à	0.00185963621633	0.00175225332319	0.0689354076286	0.405626134069	0.351451467239	0.0580947707807	0.112280105113
t	0.00226550307211	0.000875678774397	0.0257369892095	0.72047104469	0.17041458908	0.0422224669269	0.0380134737043
s	0.0010322703907	0.000414045824799	0.0119568997365	0.52473604823	0.101369629693	0.177543622309	0.182947251235
e	0.000582460830233	0.000469520174933	0.0089636132455	0.19013854941	0.252548643231	0.21978374077	0.327513417078
n	0.000462692610078	0.000505585391644	0.00664757441517	0.0740164498033	0.489433547744	0.196127780257	0.232806605693
ì	0.00115453753669	0.000309862130548	0.00275304180506	0.121277583268	0.377293315915	0.331209260086	0.166002668564
t	0.00151837751223	0.000288505376849	0.00161969760169	0.143002361089	0.241037905305	0.493296753362	0.119236776188
t	0.000696749170743	0.000182993725616	0.0012257485339	0.0663731870297	0.181080201768	0.496511251121	0.253930478729
a	0.000463624056914	0.000357788175205	0.0012995255113	0.0285135956766	0.144545633923	0.293886650374	0.53093349291
</S>	0.000565521028457	0.000617314587602	0.00180518275565	0.0149792478383	0.189669816961	0.175038675187	0.617324246455
