 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.9858655	0.01391446	8.287635e-05	8.222175e-06	1.2450105e-05	2.764775e-06	3.3049635e-06	6.6093565e-06	0.00010387047
ù	0.9920635	0.00722816666667	0.00045258135	1.1464425e-05	5.72198383333e-05	3.4985735e-05	1.30185035e-05	1.38647231667e-05	0.000125512803333
t	0.9879125	0.0104868288889	0.00124769045	4.04900416667e-05	7.56884461111e-05	6.2169445e-05	1.67513611667e-05	1.68977143889e-05	0.000141311934444
t	0.964329166667	0.034290542963	0.00116095315	4.63397038889e-05	3.3323582037e-05	6.0720415e-05	6.83781705557e-06	1.08270447963e-05	6.1337778148e-05
o	0.919294055556	0.076833914321	0.00368372071667	7.31342912963e-05	2.1183060679e-05	5.55257716667e-05	4.63941901852e-06	8.0593589321e-06	2.5600730716e-05
t	0.668053351852	0.29650697144	0.0117082702389	0.0050789330971	0.00384632395356	0.00820362649056	0.00207513324967	0.00222864989698	0.00229843191491
r	0.481727117284	0.34829479048	0.108073423413	0.0239188110324	0.00724199465119	0.0116464254969	0.00462346774989	0.00370542996566	0.010768527305
a	0.366289805761	0.345137396827	0.225100141138	0.0332675703441	0.00627564488373	0.00588558516563	0.00434895591663	0.00209413898855	0.0116011021017
v	0.14579740192	0.577948465609	0.226953380379	0.023527323448	0.00694622496124	0.00613850838854	0.00358595197221	0.00151752532952	0.00758536036723
ù	0.0525310963067	0.77846682187	0.13644890346	0.0122237856827	0.00548933065375	0.00502285812951	0.00239271719074	0.00121414857651	0.00621038778908
d	0.0438242944356	0.839492273957	0.100319744487	0.00758030642757	0.00260597255125	0.00229922804317	0.00083962616358	0.000461762658837	0.00257710392969
i	0.0428963714785	0.546775291319	0.377695914829	0.0270061021425	0.00235614751708	0.00155070901439	0.000401498621193	0.000205657019612	0.0011127945099
e	0.0165775868262	0.207397163773	0.727647638276	0.0426144340475	0.00330068583903	0.00133754933813	0.000397773540398	0.000105828939871	0.000621527036633
e	0.0056667842754	0.0772629712577	0.604574879425	0.287668244683	0.0172519319463	0.00578953644604	0.000836409180133	0.000187227779957	0.000761911345544
t	0.0022872780918	0.0316271737526	0.261434826475	0.591004414894	0.0521537439821	0.0307004788153	0.0114718763934	0.0116923705933	0.00762776344851
o	0.0011085480306	0.0150426359175	0.131423475492	0.679581138298	0.0928239146607	0.0360048896051	0.0165235821311	0.0155368818644	0.0119549711495
n	0.000925053676867	0.0107360899725	0.089058625164	0.574607712766	0.14159663822	0.0829697932017	0.0333433840437	0.0376535856215	0.0291092737165
è	0.00102675689229	0.0372984633242	0.047820608388	0.293153390922	0.282155546073	0.124197231067	0.0415480280146	0.0491600618738	0.123639957906
g	0.0033179579641	0.0571744877747	0.0437365694627	0.167871283641	0.403014182024	0.144220377022	0.0217576893382	0.0241347206246	0.134772525969
r	0.00420539098803	0.0602288625916	0.0369138631542	0.12507778788	0.289801227341	0.196668125674	0.0190013764461	0.0671504068749	0.200952715323
a	0.00184000032934	0.0448531715305	0.0166633610514	0.09109895596	0.187232909114	0.271463708558	0.0655091588154	0.0860528689583	0.235285338441
t	0.000784247443113	0.0154306935102	0.0074630936838	0.116377651987	0.299528636371	0.302168902853	0.0907257862718	0.0609146229861	0.106605712814
s	0.000453444814371	0.00565386883673	0.0100005045613	0.109529017329	0.26935417879	0.184011067618	0.0728986954239	0.0616672409954	0.286431737605
e	0.000309625571457	0.00214140427891	0.0109982241871	0.0804969391097	0.14852169293	0.176601455873	0.107500931808	0.0511254136651	0.422304245868
è	0.000328874157152	0.00181111409297	0.00417319006237	0.0380444530366	0.121463130977	0.462121485291	0.109716277269	0.0315771478884	0.230764291956
n	0.000636472719051	0.00315677136432	0.00204567935412	0.0169841243455	0.109601943659	0.683278495097	0.0767363257563	0.0291450592961	0.0784150373187
a	0.00059910990635	0.00260311945477	0.00135132645137	0.0225905081152	0.0950820812197	0.518238498366	0.257466708585	0.0339642197654	0.0681040757729
p	0.00034422263545	0.00123810881826	0.00083431348379	0.0218967060384	0.0540008270732	0.306384832789	0.414496902862	0.119865706588	0.0809382252576
o	0.000252662211817	0.000796438606087	0.000575793161263	0.0126507053461	0.0337093756911	0.200487044263	0.484728967621	0.155126168863	0.111672941753
è	0.000382115737272	0.0024793618687	0.00109545172042	0.0084622914487	0.019992091897	0.187403781421	0.547046655874	0.124894989621	0.108243413918
t	0.000626456245757	0.00425134395623	0.00117826090681	0.0032058314829	0.0142259639657	0.252342593807	0.462543218625	0.219020329874	0.042606531306
a	0.000491754515252	0.00270817231874	0.000619654635603	0.00183742182763	0.00964874798857	0.177150331269	0.356782072875	0.251107109958	0.199655137102
</S>	0.000293084907626	0.00141539265937	0.000462253317801	0.00161426091381	0.00671346399428	0.0966208656345	0.303062036438	0.216297554979	0.373521068551
