 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.5043595	0.489434	0.00385729	0.001264879	0.000138983085	0.00012533454	0.000247616	0.0002558013	2.2386975e-05	4.046935e-05	0.000254123475
m	0.247660566667	0.677631	0.0228579466667	0.007222143	0.001412809085	0.00163894751333	0.0316710123333	0.0058147461	0.00215684045833	0.00020080775	0.00173338014167
à	0.115294232222	0.789675666667	0.0273877685556	0.00852235933333	0.002044999695	0.00207726230444	0.0420981584444	0.0075372557	0.00287859508611	0.000244615403333	0.00223919328056
k	0.0618127207407	0.900544888889	0.0132314425185	0.00392400811111	0.001126088565	0.00075707190148	0.0142077854815	0.00255565193333	0.000982798958703	8.4437401111e-05	0.00077319629352
i	0.139696906914	0.667610962963	0.114668180839	0.00818017937037	0.00158966818833	0.0581400653005	0.00589315349383	0.00324326034444	0.000360596216234	0.00034321658037	0.000273707931173
n	0.150539068971	0.340462320988	0.335061726946	0.0600990597901	0.0108703127294	0.0822211217668	0.0104184644979	0.00484770678148	0.000630709638745	0.000651903193457	0.00419732984372
a	0.063422789657	0.181137573663	0.521525908982	0.0992237532634	0.0154287375765	0.0893478072556	0.012944268166	0.00815157226049	0.000954042879582	0.00178094306449	0.00608246661457
e	0.0286261065523	0.0739158545543	0.665201636327	0.110761317754	0.00876309585883	0.0887250790852	0.00989983605533	0.00830738742016	0.000651389959861	0.00197064368816	0.00317766553819
k	0.0104447288508	0.0289885081848	0.774712878776	0.110604805918	0.00741737861961	0.0426956363617	0.0128363453518	0.00455841580672	0.000854889319954	0.00143705722939	0.00544944184606
l	0.00623248961693	0.0121176027283	0.541229366259	0.0719724019727	0.156260256207	0.128313678787	0.0124672351173	0.00824882860224	0.00190878977332	0.0141453357431	0.0471041806154
à	0.00456269653898	0.0168893075761	0.229928528753	0.0464673339909	0.410468085402	0.185233559596	0.0149179317058	0.0124881762007	0.00217175325777	0.019336208581	0.0575363635385
s	0.00230496551299	0.0215593025254	0.397806509584	0.0558286446636	0.350711328467	0.107524453199	0.0253960105686	0.00947086540023	0.00124099608592	0.008271989527	0.0198849111795
t	0.00135335483766	0.0120700008418	0.414420069861	0.0495611515545	0.218776742822	0.059359917733	0.0356477368562	0.0165879284667	0.013356280362	0.052374586509	0.12649245706
i	0.000765577612553	0.0046647872806	0.152290723287	0.0440560871848	0.170058664274	0.307741472578	0.0442520789521	0.0290779094889	0.017622285454	0.0676384588363	0.161832106353
c	0.000492062537518	0.00195490442687	0.0854369410957	0.162740562395	0.092254304758	0.466725490859	0.070570192984	0.0257454364963	0.00735189048467	0.0238745929454	0.0628541227843
e	0.000317688979173	0.000905449908957	0.0574897136986	0.192285687465	0.071897301586	0.54779616362	0.0683801309947	0.0166680554988	0.00375930482822	0.00903302431513	0.0314680075948
e	0.000157824793058	0.000427997402986	0.0202505478995	0.0884423624883	0.0342721671953	0.600516387873	0.222298776998	0.0148117284996	0.00175037627607	0.00360357677171	0.0134681191983
t	0.000212206597686	0.000290034867662	0.0085206959665	0.0397579141628	0.0187707890651	0.556698795958	0.337711592333	0.0186106428332	0.00493416209202	0.00463223425724	0.00986058973277
è	0.000208207565895	0.00121965335589	0.00409329932217	0.0155005680543	0.0556304630217	0.459752931986	0.399340530778	0.0331945142777	0.00778702069734	0.00549246475241	0.0177799632443
l	0.000159616221965	0.00192454445196	0.00257551710739	0.00892593935143	0.0717097543406	0.226748310662	0.621571843593	0.0407637380926	0.00530457689911	0.0031038382508	0.0172121244148
i	0.000159586707322	0.00107886038399	0.0020200330358	0.00736444978381	0.0319362547802	0.155355103554	0.563802281198	0.218078246031	0.0034808322997	0.00537329941693	0.0113514114716
t	0.000229686202441	0.00042243436133	0.00130955501193	0.00388776992794	0.0112083889267	0.115556434518	0.476440760399	0.34375908201	0.0189862807666	0.00913149980564	0.0190684371572
i	0.00024211906748	0.000202044153777	0.00101723533731	0.00201345997598	0.0040069423089	0.0674091781727	0.4130185868	0.449265694003	0.0249448802555	0.00942493660188	0.0284549790524
a	0.000220691355827	0.000327582751259	0.00072500544577	0.00123206899199	0.0014932384363	0.0323939193909	0.239336862267	0.667574898001	0.0233601800852	0.00839164553396	0.0249438263508
m	0.000556067118609	0.000585834917086	0.00166880514859	0.001068348664	0.000927545145433	0.0212778664636	0.280099954089	0.602595632667	0.0386815933617	0.0253017785113	0.0272364754503
m	0.000732085706203	0.000483723972362	0.00183123104953	0.00127931622133	0.00168249504848	0.0219074221545	0.260559184696	0.435421544222	0.0390499644539	0.0622721261704	0.174780791817
è	0.00186665856873	0.0137239836575	0.00133764301651	0.00096359140711	0.00301919834949	0.0157094673848	0.111738828232	0.438350181407	0.078298754818	0.10777437539	0.227216897272
n	0.00235812885624	0.0183344978858	0.0017099710055	0.00048775380237	0.0026227781165	0.00827826912827	0.0580670760773	0.535080393802	0.165246918273	0.110227758463	0.097585932424
