 	io	voglio	che	Maria	venga	qui	</S>
e	0.432316	0.5598655	0.001246275	0.002422725	0.0002309071	0.0001721461	0.00374623555
v	0.426853	0.549915833333	0.00677924166667	0.011086965	0.00234256176667	0.000386185433333	0.00263602888333
ò	0.407377333333	0.562863277778	0.00854507388889	0.014231815	0.00397144058889	0.000505979477778	0.00250486196111
t	0.210323611111	0.774479425926	0.00471269462963	0.006869555	0.0023031421963	0.000222273092593	0.00108897898704
è	0.0844356037037	0.904246141975	0.00409322487654	0.00419537166667	0.0015571327321	0.000247079630864	0.00122532566235
l	0.0383925712346	0.941852713992	0.0118249582922	0.00503199055556	0.0013350449107	0.000278928376955	0.00128389228745
o	0.0141123244115	0.675173237997	0.304488086097	0.00493409685185	0.0005209402369	0.000144924292318	0.000626612495817
n	0.00520093880383	0.295471845999	0.565547362032	0.044377262284	0.0701980213456	0.0129422930974	0.00626251549861
a	0.00216330086794	0.129822718666	0.687829787344	0.0580854607613	0.0934862497819	0.0173169816991	0.0112955251662
r	0.00106064088931	0.0530631095553	0.742119929115	0.0559551935871	0.0837793259273	0.0386707778997	0.0253509617221
t	0.000700748096437	0.0294919365184	0.535174309705	0.0546928011957	0.0927206086424	0.0864478259666	0.200771487241
i	0.000270562865479	0.0152847288395	0.590394436568	0.0209644170652	0.0437857595475	0.0703246053222	0.25897522908
e	0.000663199321826	0.00741490961317	0.621231812189	0.215440552355	0.0222463765158	0.0269257917741	0.10607712636
M	0.00279161310728	0.00826385320439	0.49447127073	0.356114517452	0.0470703921719	0.0319351239247	0.0593527587867
a	0.00320168203576	0.00839013440146	0.600650423577	0.208430472484	0.052076330724	0.0342662079749	0.0929846529289
r	0.00204546501192	0.00558447813382	0.582426474526	0.175340457495	0.0534142102413	0.070178969325	0.111010117643
ì	0.0371592816706	0.0195598093779	0.354767491509	0.239223819165	0.0580747700804	0.093376389775	0.197838272548
a	0.0500230105569	0.0268712697926	0.285127830503	0.270426273055	0.0709915233601	0.0891038632583	0.207456190849
e	0.0205243468523	0.0158369065975	0.250145043501	0.251506424352	0.174133174453	0.196770287753	0.091084030283
t	0.00885632161743	0.00786787419917	0.1147927245	0.144366194784	0.288533391484	0.375396429251	0.0601871434277
t	0.00300833270581	0.00279249773306	0.0628829515	0.0515804002613	0.220910673828	0.324165543084	0.334659647809
ù	0.0299306237353	0.00399865691102	0.0455426871667	0.0456877154204	0.114458101276	0.195301247695	0.565081215936
</S>	0.0583389118677	0.00647868845551	0.0266202485833	0.0652668077102	0.116884550638	0.209060623848	0.517350607968
