 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.8371885	0.133221625	0.015969655	0.001717205	0.002865305	0.00273195	0.0013580935	0.00494764825
n	0.521835766667	0.134830308333	0.283272285	0.00346522833333	0.0427737183333	0.00887769666667	0.0010754335	0.00386945158333
è	0.182273408889	0.050937286111	0.661170761667	0.00433834277778	0.0867380061111	0.00993732822222	0.000868056466667	0.00373678186111
r	0.0753775562963	0.18263884537	0.658118920556	0.0143695642593	0.0630311687037	0.00427484874074	0.000548589788889	0.0016406829537
k	0.0385140727654	0.225595595123	0.549396306852	0.0174156780864	0.157529122901	0.00231424891358	0.00167759226296	0.00755726198457
e	0.0144182715885	0.122268845041	0.576619768951	0.0868591493621	0.1871078443	0.00144287563786	0.00191744342099	0.00936554645286
s	0.0073735005295	0.10600838168	0.672415922984	0.114437983121	0.0824107514333	0.00306536187929	0.002881903807	0.0114062079423
e	0.00440581684317	0.0635265272267	0.769431640995	0.095037927707	0.0481780104778	0.00361936395976	0.00367317460233	0.0121274886474
s	0.00286273561439	0.0395403090756	0.793500880332	0.0926414092357	0.0428075968259	0.00436900465325	0.00565523153411	0.0186225822158
e	0.0028722952048	0.0377421696919	0.674670960111	0.195503569745	0.0489645322753	0.00797790821775	0.0105418438447	0.0217263707386
s	0.0031944884016	0.068285956564	0.518059320037	0.246787089915	0.0944450107584	0.0149231360726	0.0188451812816	0.0354596335795
e	0.0033966294672	0.141066318855	0.361513106679	0.227452929972	0.139069336919	0.0306186453575	0.0463661937605	0.0505169111932
t	0.0027200298224	0.194722772952	0.202315702226	0.245285643324	0.189865112306	0.0358745484525	0.0726943645868	0.0565219370644
t	0.00371161327413	0.257517924317	0.126586167409	0.156919814441	0.171006317435	0.0322540828175	0.113454454862	0.138549979021
à	0.00392816675804	0.214419108106	0.062754755803	0.0779878948137	0.359530052478	0.0263443276058	0.114568251621	0.14046797634
s	0.00206076458601	0.100682802702	0.0392618852677	0.0290037616046	0.665329350826	0.0287178425353	0.0810635505403	0.0538803754467
t	0.00131771472867	0.0584575875673	0.0313125950892	0.0121907418682	0.491711483609	0.0262545441784	0.120842883513	0.257912525149
e	0.000782878109557	0.0303935158558	0.0168044216964	0.00775166195607	0.20731652787	0.190677444726	0.207472961171	0.338800708383
a	0.000935952703186	0.0199035346186	0.00747570056547	0.00606196998536	0.10745940929	0.504624814909	0.207495987057	0.146042936128
n	0.0011415142344	0.00881135087287	0.00773523685516	0.00247899932845	0.06522373643	0.458022038303	0.233066329019	0.223521145376
k	0.0009468247448	0.00751351029096	0.00758592561839	0.00154095910948	0.0328914221433	0.185624462768	0.231785043006	0.532112048459
ò	0.000435289914933	0.00525999476365	0.00932488853946	0.000857692569827	0.0385732507144	0.066052574256	0.131024581002	0.74847168282
r	0.000384277304978	0.00211846025455	0.0102979028465	0.000343473056609	0.0507197502381	0.181055594752	0.213511827001	0.541568594273
a	0.000475602101659	0.00149714075152	0.0046181436155	0.000348909685536	0.0279682944127	0.309150531584	0.435186275667	0.220755231424
m	0.000734274700553	0.00123746825051	0.00530698387183	0.000380751895179	0.0113149158042	0.197919277195	0.435430425222	0.347676077141
a	0.000799135233518	0.000893169416837	0.00552713729061	0.00024063396506	0.00569320926807	0.085804259065	0.395143475074	0.505899025714
r	0.000463662411173	0.000616423472279	0.0023082784302	0.00013375165502	0.00204411475602	0.0488598196883	0.434449158358	0.511124675238
è	0.000319317470391	0.000398601157426	0.0027576461434	7.321541834e-05	0.00225758925201	0.0242123398961	0.451574052786	0.518406891746
o	0.000696268823464	0.00110084538581	0.00341386871447	0.00019404167278	0.00261078641734	0.0191369132987	0.470207017595	0.502640297249
</S>	0.00108510441173	0.00186126269291	0.00298981935724	0.00032811183639	0.00192637320867	0.0202290566493	0.438464508797	0.533116148624
