 	la	casa	la	costruiscono	i	muratori	</S>
t	0.993144	0.002344955	0.002304145	0.00065165615	2.3562715e-05	0.0001090182	0.00142246935
o	0.708361666667	0.286924708333	0.00295394166667	0.00122239615	1.1235245e-05	4.41213466667e-05	0.000481555237
s	0.365749888889	0.562288236111	0.0458744972222	0.01015617205	0.00100670417833	0.00239682992889	0.012527380966
p	0.334899962963	0.50645774537	0.0704044657407	0.0265690906833	0.0161833213928	0.012259086643	0.0332262269887
ì	0.249226720988	0.59641558179	0.0514121552469	0.0412110968944	0.0202863267976	0.0133006245477	0.0281474723296
t	0.147298973663	0.597588527263	0.177325418416	0.0562533322981	0.00683710073253	0.00472947418257	0.0099671194432
i	0.110079324554	0.320912242421	0.486820139472	0.0741868774327	0.00258396404418	0.00187273172752	0.00354447898107
t	0.044684211518	0.12284311414	0.740400046491	0.0645472258109	0.0121752130147	0.00394645724251	0.0114037001604
o	0.018136230506	0.04710905138	0.816448682164	0.072235441937	0.0217768710049	0.0064513157475	0.0178426000535
f	0.00806713016867	0.0208163271267	0.810503894055	0.090741713979	0.0278811236683	0.0083929585825	0.0335971000178
a	0.00430294338956	0.0109406823756	0.662140631352	0.20161580466	0.0520495078894	0.0133347195275	0.0556159000059
b	0.00294045446319	0.00758198079187	0.549439543784	0.276541601553	0.0653684692965	0.0193760398425	0.0787517666686
b	0.00298697482106	0.00694557359729	0.397755247928	0.169909633851	0.0784546564322	0.158204313281	0.185743255556
r	0.00231088494035	0.00476388253243	0.151307882643	0.074787844617	0.0736674854774	0.266070104427	0.427091751852
i	0.00135107831345	0.00256222217748	0.0736732275477	0.203479814872	0.0825017618258	0.199548701476	0.436883250617
k	0.00523583610448	0.00614821405916	0.0687517425159	0.458816271624	0.0934247539419	0.141783900492	0.225839250206
è	0.00622409203483	0.00825880135305	0.059984014172	0.586560757208	0.050007761314	0.130861633497	0.158102583402
o	0.00326309067828	0.00520727711768	0.0364013713907	0.672094919069	0.0603655971047	0.106028311166	0.116638961134
n	0.00343693022609	0.00406476903923	0.0201965571302	0.49141693969	0.170940532368	0.193060870389	0.116883420378
e	0.00247986674203	0.00288304067974	0.0106672040434	0.18357551323	0.404238844123	0.257914956796	0.138241140126
i	0.00113586891401	0.00185350789325	0.0041683963478	0.0735390510767	0.461183614708	0.342120985599	0.115999046709
f	0.001201549638	0.00183419929775	0.00281176211593	0.0264291570256	0.332465538236	0.5109739952	0.12428401557
a	0.00102731921267	0.00112032076592	0.00191145837198	0.0108089390085	0.315448179412	0.5003189984	0.169365338523
b	0.000593077404223	0.00076872958864	0.00112189379066	0.00532374633617	0.260735059804	0.504624666133	0.226833446174
b	0.000555427801408	0.000696918529547	0.00109232926355	0.00467486544539	0.146040153268	0.439849888711	0.407090815391
r	0.000392507933803	0.000425373176516	0.000802865754517	0.00517902514846	0.0744916844227	0.253913296237	0.664795271797
i	0.000345038311268	0.000356399725505	0.000642736584839	0.00353051171615	0.0790497281409	0.292965098746	0.623110090599
k	0.00129395010376	0.0011190619085	0.00190796552828	0.00217834857205	0.0978425427136	0.554401366249	0.3412564302
a	0.00155312536792	0.00131634163617	0.00216379850943	0.00131269952402	0.131513814238	0.555759122083	0.306380876733
t	0.000707236789307	0.00060135854539	0.000905856503143	0.00078914084134	0.127444171413	0.520993040694	0.348559292244
ò	0.000442122596436	0.00133519984846	0.000975909167714	0.000777559280447	0.054330370471	0.677517013565	0.264621764081
r	0.000690431532145	0.00263222994949	0.00202283972257	0.00147404309348	0.024120670157	0.789817337855	0.179241988027
i	0.000824011177382	0.00218762864983	0.00192638024086	0.00173955103116	0.0241014900523	0.629279112618	0.339941396009
</S>	0.000683031588691	0.00140047732492	0.00112957062043	0.00161532551558	0.0280589450262	0.403209056309	0.563903198004
