 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.9668995	0.02984877	0.001205415	4.273515e-05	3.609995e-05	0.00041727695	0.0015500043
t	0.9837525	0.01436055	0.00105620833333	8.21627833333e-05	3.07315166667e-05	0.00018255395	0.000535215633333
e	0.700653166667	0.298105696667	0.00083332411111	0.000101376261111	2.83433055556e-05	9.45007776667e-05	0.000183531647444
k	0.312214722222	0.636995232222	0.028166576037	0.0038348657537	0.00269147216852	0.00135836772022	0.0147389923188
a	0.149060340741	0.780068077407	0.0396900953457	0.00542239858457	0.00412695405617	0.00182091524007	0.0198113594396
m	0.0666136135803	0.884335359136	0.0249914684486	0.00392492619486	0.00292110468539	0.00168276108002	0.0155305151465
m	0.0455365378601	0.808838453045	0.0714787894829	0.0124773587316	0.0222233215618	0.00629643369334	0.0331489050488
è	0.03838821262	0.786633484348	0.087334663161	0.0173368862439	0.0292065671873	0.00837056789778	0.0327297416829
n	0.0563155042067	0.837453494783	0.0648315210537	0.0105672720813	0.0116340957291	0.00463324429926	0.014565090561
i	0.0550379047356	0.612620164928	0.302349740351	0.0126560006938	0.00767594524303	0.00210267509975	0.007557780187
s	0.0209588849119	0.276981421643	0.607442246784	0.0394539002313	0.0307713484143	0.00632478703325	0.0180676733957
t	0.0088722696373	0.103106620548	0.585498082261	0.118389000077	0.103111282805	0.0395590290111	0.0414637911319
o	0.0034833538791	0.041915553516	0.58221602742	0.141632633359	0.121451027602	0.048032046337	0.0612694303773
g	0.00256337062637	0.021777841172	0.705203675807	0.10778851112	0.0732963092007	0.0243884854457	0.0649819767924
i	0.00212247820879	0.011184993724	0.740716558602	0.11548483704	0.0526859030669	0.0154139284819	0.0623915255975
a	0.00128025740293	0.00638956124133	0.692161186201	0.192714612347	0.0446129010223	0.00840890616063	0.0544328751992
r	0.00132887246764	0.00395624374711	0.534535728734	0.287472537449	0.0671968003408	0.0507508320535	0.0547591250664
d	0.000897905822547	0.00255048124904	0.315357942911	0.243725512483	0.11185626678	0.181432610685	0.144179308355
ì	0.00459632360752	0.0212166437497	0.157079547637	0.283631504161	0.121937755593	0.208823903562	0.202714102785
n	0.0223330078692	0.0429329812499	0.121239715879	0.43503683472	0.120509918531	0.117245401187	0.140701700928
o	0.0240751339564	0.03080830175	0.0949362719597	0.36790127824	0.322399306177	0.069841733729	0.0900374336427
s	0.00831087398547	0.01069346325	0.0451079573199	0.20440722608	0.506269102059	0.102425444576	0.122785344548
t	0.00310014632849	0.00377629975	0.0286966191066	0.203336542027	0.408270367353	0.202804148192	0.150015448183
o	0.00116988357616	0.00141521558333	0.0211188630355	0.188032447342	0.467077789118	0.199464882731	0.121720749394
c	0.00063307665872	0.00064094886111	0.0107361376785	0.0878107824473	0.532524263039	0.25305946091	0.114595516465
ì	0.000758783219573	0.000812538287037	0.0057838325595	0.0382366708158	0.35272008768	0.33287148697	0.268816838822
p	0.00118879107319	0.00137401276235	0.00390570751983	0.0204635669386	0.261369029227	0.36633882899	0.345359946274
o	0.0011451080244	0.00139965092078	0.00335941583994	0.0162804889795	0.242390676409	0.468388609663	0.267035982091
</S>	0.0007923555122	0.00121495046039	0.00230602291997	0.0133502444898	0.215478338205	0.507070304831	0.259787991045
