 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.836896	0.16278875	0.00018875425	6.530125e-06	6.640645e-06	1.568059e-05	2.139135e-05	7.572855e-05
t	0.926254	0.0722326833333	0.00132254191667	2.39953416667e-05	1.89176483333e-05	2.188613e-05	5.11034833333e-05	7.47021833333e-05
e	0.939071666667	0.0550583611111	0.00371814063889	0.00149983278056	0.000444049216111	7.06603766667e-05	9.71104944444e-05	4.00543411111e-05
l	0.676584555556	0.165580987037	0.0947091668796	0.0176963875935	0.030021043072	0.00418249612556	0.00300125316481	0.00822401606037
a	0.361302851852	0.248432329012	0.197222055627	0.0746626625312	0.0708115476907	0.0262383987085	0.0101544677216	0.0111756776868
e	0.204700030617	0.444630776337	0.153017285209	0.0853481875104	0.0657254492302	0.0311538629028	0.0107567925739	0.0046676148956
M	0.163543423539	0.551548258779	0.156360361736	0.0535369625035	0.0490496830767	0.0132423309676	0.00629242085797	0.0064268549652
a	0.159247507846	0.30747088626	0.339592120579	0.0698722541678	0.0656026610256	0.0407006236559	0.0109807936193	0.00653350932173
r	0.0852132026153	0.238743428753	0.463856040193	0.0695904847226	0.0701253203419	0.050159884552	0.0136802145398	0.00863152744058
ì	0.247516734205	0.303271142918	0.338348846731	0.0358644582409	0.0389779224473	0.019401298184	0.00737941951327	0.00924030914686
a	0.283114368068	0.270611714306	0.381938782244	0.033568782747	0.0161204931491	0.00786279606133	0.00310069450442	0.00368254971562
à	0.104283579356	0.265839904769	0.570511260748	0.044305194249	0.00871817771637	0.00289848435378	0.00159996216814	0.00184334457187
v	0.0436291831187	0.225685568256	0.691681086916	0.0313438314163	0.00422015257212	0.00130551878459	0.00127074138938	0.00086366785729
v	0.0170662510396	0.129146156085	0.580484028972	0.0232006771388	0.00432409419071	0.0176244812615	0.0690655937965	0.159088794286
r	0.00760011034653	0.082799318695	0.248976009657	0.0333986923796	0.0104830580636	0.0443615937538	0.303057197932	0.269324264762
i	0.00361377111551	0.0423900362317	0.0889899998857	0.283737864127	0.0468700193545	0.0560775979179	0.321843999311	0.156476888254
n	0.00143390837184	0.0173920254106	0.0416938966286	0.565380954709	0.131146673118	0.050077299306	0.122047466437	0.070827929418
a	0.000636021390613	0.0063430909702	0.0250462745429	0.60761765157	0.161259891039	0.0400593997687	0.103296688812	0.055741209806
r	0.000386666730204	0.00305103949007	0.011065417181	0.562361550523	0.168860297013	0.0519569665896	0.124913562937	0.0774048032687
t	0.000301105056735	0.00199996716336	0.006229575727	0.364625450174	0.137671332338	0.0548354221965	0.318174854312	0.11616260109
i	0.000114339898912	0.00076794752112	0.00231713057567	0.220602416725	0.104905677446	0.0647703740655	0.439081618104	0.16744086703
s	0.000388096699637	0.000947376973707	0.00282446885856	0.194875805575	0.151749559149	0.0936657913552	0.343765206035	0.211783955677
e	0.000477583966546	0.000996264991236	0.00296745428619	0.135863335192	0.141450186383	0.0964442971184	0.375619068678	0.246181985226
m	0.00289477638885	0.00101913766375	0.0062171760954	0.0840857117307	0.216302062128	0.120698132373	0.349660356226	0.219122661742
è	0.014228765463	0.00385515255458	0.0079802420318	0.0426033372436	0.222718987376	0.144822377458	0.280276452075	0.283514553914
n	0.0190897551543	0.0167977008515	0.00886023067727	0.0367821790812	0.260267629125	0.163141459153	0.226917817358	0.268143151305
a	0.0101777470514	0.0182746698838	0.00841323477909	0.0335259796937	0.274813209708	0.189955486384	0.359212605786	0.105627250435
</S>	0.0050962665257	0.0091465893419	0.00421080421954	0.0198141198468	0.155289604854	0.193636243192	0.544637302893	0.0681694752175
