 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.994841	0.003115475	0.000330443	0.0010057275	0.00060922545	9.105415e-06	1.3462425e-05	7.22654e-06	6.798715e-05
t	0.894178333333	0.0925080016667	0.00226491866667	0.00346834916667	0.00226951515	8.7363305e-05	0.000305001908333	6.36458066667e-05	0.00485466281667
t	0.821402777778	0.140800800556	0.0217657695556	0.00489113972222	0.00290985838333	0.000904950768333	0.000686681969444	0.000151957268889	0.00648587060556
è	0.586558192593	0.376719733519	0.0264220861852	0.00335310324074	0.00224900946111	0.00110171489611	0.000592998989815	0.00012372343963	0.00287942653519
d	0.463655664198	0.501049244506	0.0131492917284	0.0168884710802	0.00276472648704	0.000378000538703	0.000274014296605	4.67624165433e-05	0.00179372484506
e	0.429377088066	0.252740181502	0.286884463909	0.0276186903601	0.00215496539568	0.000332761779568	0.000116656865535	1.96659855144e-05	0.000755237451687
c	0.229986562689	0.220034160501	0.467526821303	0.0546624634534	0.00797012503189	0.00141524125986	0.00355535075518	0.000223918921838	0.0146252456539
i	0.14110075423	0.1906369935	0.562188273768	0.0677452544845	0.010152282344	0.00304719708662	0.00502233025173	0.000556779973946	0.0195499335513
d	0.0772737180767	0.0808872711667	0.553537757923	0.209959851495	0.0280401347813	0.00595532569554	0.00912815675058	0.00108302899132	0.0341348295171
è	0.0528262426922	0.0566068237222	0.263484452641	0.373644283832	0.194833111594	0.00559926756518	0.0102563142502	0.00105507166377	0.041694909839
t	0.0294534508974	0.0369605745741	0.17717935088	0.489485427944	0.242857037198	0.00243322152173	0.0036490900834	0.000441087087923	0.017540836613
s	0.0232418169658	0.0587900915247	0.13045691696	0.432024642648	0.223641012399	0.0179022471739	0.00440779669447	0.044391366896	0.0651441122043
a	0.0123739389886	0.0622387125082	0.0742437056533	0.466741714216	0.202034654133	0.0359389157246	0.00652772223149	0.059362395632	0.0805386020681
m	0.0073431329962	0.0234174628361	0.0682724352178	0.692853238072	0.0955250013777	0.0280072352415	0.0104244874105	0.0205952052107	0.053561965356
o	0.00475902233207	0.010402882612	0.0482556450726	0.786306746024	0.0627378671259	0.0208948417472	0.0104748958035	0.00969241507023	0.0464755017853
k	0.00263567211069	0.004318069204	0.0224118416909	0.842622248675	0.050750889042	0.0208549805824	0.0128227986012	0.00622521169008	0.0373579472618
a	0.0019445670369	0.00229882823467	0.0104329972303	0.823158416225	0.0622763963473	0.0373475935275	0.0144527528671	0.00992933056336	0.0381587490873
s	0.0014252720123	0.00138308124489	0.0057166524101	0.756553805408	0.0995060321158	0.0531372311758	0.0180723709557	0.0131126935211	0.0510925163624
ì	0.00113479423743	0.00131093608163	0.0024971568367	0.481655568469	0.403904010705	0.0331773047253	0.0177219259852	0.0070374991737	0.0515605287875
m	0.000788264979143	0.00158172102721	0.0008963169789	0.224734822823	0.731012336902	0.0117870459084	0.0061687713284	0.0024909270579	0.0205397829292
m	0.000690022659714	0.00176430700907	0.0003572827263	0.126689174274	0.672476445634	0.00498524196947	0.0042128674428	0.00292372835263	0.185900810976
e	0.000375905219905	0.000947119703023	0.000755519308767	0.062711724758	0.372598081878	0.282577157323	0.0150032724809	0.0187222194509	0.246308803659
r	0.000328517073302	0.000431866601008	0.000912054469589	0.041923241586	0.174542293959	0.401169019108	0.0493509574936	0.025445039817	0.305897134553
i	0.000239023691101	0.000256193333669	0.00036466145653	0.0217979105287	0.104902744653	0.429140973036	0.0749306191645	0.0411255466057	0.327242578184
p	0.000302367897034	0.000285991911223	0.00018659708551	0.00889805017623	0.0421561948843	0.501205657679	0.122366739721	0.0528999822019	0.271698726061
