 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.97141	0.024913905	0.002544025	5.819585e-05	0.0007329586	0.00011109385	5.62822e-06	3.557965e-06	0.0002206497
e	0.964806	0.0216069716667	0.0109492216667	0.00025481125	0.0021516862	0.000126176283333	9.46697666667e-06	6.095265e-06	8.958233e-05
f	0.706706666667	0.218153390556	0.0279826405556	0.0359635960833	0.00753383873333	0.00193757709444	6.14755255556e-05	9.83524216667e-05	0.00156253840667
ò	0.312035768889	0.602019796852	0.0247944318519	0.0484394486944	0.00790430957778	0.00253570106481	7.18932495185e-05	0.000125471853889	0.00207339566889
r	0.152380136296	0.623539265617	0.194873262284	0.0185656928981	0.00865079985926	0.00111138705494	2.74819241728e-05	8.1005997963e-05	0.000770965422963
s	0.110798878765	0.559598088539	0.277520487428	0.0278412576327	0.0190409999531	0.00303931035165	0.000144967408058	0.000903722665988	0.00111213247432
i	0.065496026255	0.45875969618	0.418920895809	0.0302307625442	0.0202151333177	0.00367639545055	0.000392093136019	0.001140194882	0.00116878813477
è	0.0377793594183	0.167335958727	0.765827298603	0.0153074308481	0.0111469311059	0.00147521955018	0.00034611534534	0.000384958487333	0.000396730788257
n	0.0132597971394	0.0714587462423	0.886477099534	0.021073243616	0.0064548070353	0.000855328916727	0.000127514215113	0.000144554195778	0.000148892562752
a	0.00526777904647	0.0373272410808	0.907295033178	0.0258069812053	0.0227402456784	0.00126868630558	0.000148882538371	7.0094031926e-05	7.52015209173e-05
m	0.00280942634882	0.0157012926936	0.659449677726	0.266098027068	0.0338238485595	0.0131872154352	0.00272083617946	0.000209418143975	0.00600035964031
b	0.00244399878294	0.00959412756453	0.298572759242	0.478801342356	0.0304608828532	0.0251484051451	0.0253204353932	0.032208132048	0.0974498532134
ì	0.00216653292765	0.00842831918818	0.355750786414	0.342427114119	0.0607257276177	0.0342546350484	0.0305962191311	0.0432100606827	0.122440671071
k	0.00183192097588	0.00957052306273	0.499398928805	0.27374503804	0.115832242539	0.0322045783495	0.0105486670437	0.0154427568942	0.0414254626903
e	0.00130436965863	0.00598332768758	0.324849142935	0.207879579347	0.41364441418	0.0202852927832	0.00545110901457	0.00593693229807	0.0146659398968
à	0.000639915219543	0.00225347622919	0.116393157645	0.0701931797823	0.779756804727	0.0188412642611	0.00392501600486	0.00235214243269	0.00564528629893
t	0.000582975739848	0.00176276574306	0.041828099215	0.0260766932608	0.856268934909	0.068472488087	0.00179130566829	0.00122547714423	0.00199133276631
t	0.000537188579949	0.00176099858102	0.014644523405	0.0185757444203	0.587453111636	0.159024496029	0.00591235588943	0.103709850381	0.108381308589
i	0.00032608552665	0.00101573462701	0.00545754146833	0.0141721177401	0.380487503879	0.28322883201	0.0275137852965	0.13824079346	0.14955716953
f	0.000380696508883	0.00112026997567	0.00251468682278	0.00646661551337	0.45167016796	0.38133561067	0.0350172950988	0.04819541782	0.0732989898433
i	0.000375965169628	0.00115987145856	0.00121690960759	0.00390206780446	0.328756455987	0.55550353689	0.0361052316996	0.0188785026067	0.0541011632811
n	0.000415571056543	0.00112366528619	0.00069774520253	0.00155947556815	0.141434985329	0.753326178963	0.0471388438999	0.00845573753557	0.0458478210937
è	0.000426179352181	0.0015722250954	0.00062942906751	0.00149571885605	0.0716153551097	0.781115059654	0.0418195479666	0.0642164291785	0.0371102070312
s	0.000923625117394	0.00306947836513	0.00099589268917	0.00185080295202	0.0314894450366	0.799023019885	0.0503563826555	0.0927430763928	0.0195484556771
t	0.00109420537246	0.00329676612171	0.00094795289639	0.00474303431734	0.0183510283455	0.573583539962	0.0478876608852	0.149028292131	0.201067738559
r	0.00048019179082	0.00150796504057	0.000439019298797	0.00511660110578	0.0132186227818	0.215387756654	0.0382307869617	0.310630764044	0.41498857952
a	0.000321523930273	0.000749941013523	0.000335731099599	0.00174825356859	0.0106943175939	0.100915195551	0.275024662321	0.267865621348	0.342345193173
o	0.000858084976758	0.00186363000451	0.000718585366533	0.000692440722863	0.0053126825313	0.0927112318503	0.58810788744	0.133355673783	0.176380231058
l	0.00234243165892	0.00375976333484	0.00127855178884	0.00122116290762	0.0034228941771	0.105108677283	0.650279295813	0.096223191261	0.136364243686
à	0.00221447715297	0.00291541944495	0.00100927429628	0.00154717630254	0.00210230775903	0.078822165761	0.427161798604	0.371115597087	0.113111681229
d	0.00112333565099	0.00275198481498	0.00066116079876	0.00143330076751	0.000928211619677	0.049370228587	0.241628299535	0.656896532362	0.0452066604097
r	0.00076506275033	0.00273335393833	0.000525791699587	0.0012841549225	0.000588086539892	0.0405062328623	0.183165599845	0.619618177454	0.150813386803
o	0.000320430116777	0.00105946114611	0.000227885666529	0.000571452850833	0.000321880846631	0.0171002542874	0.101444566615	0.411183025818	0.467771128934
</S>	0.000236137558388	0.000574531823055	0.000181991833264	0.000290361240417	0.000261943423315	0.0099950071437	0.0945330833075	0.230524462909	0.663402564467
