 	la	casa	la	costruirono	i	muratori	</S>
o	0.6393285	0.34880839	0.004314925	0.006000295	6.99613e-05	0.000239443	0.00123850305
s	0.368461166667	0.59491713	0.0165145116667	0.016134425	0.0004451122	0.000629628666667	0.00289788638333
p	0.313236388889	0.61151571	0.0328120038889	0.0203167416667	0.0108285474	0.00441381288889	0.00687656212778
ì	0.24222722963	0.661087903333	0.0294292012963	0.0421577138889	0.0139242709	0.0052674732963	0.00590614304259
t	0.165485509877	0.648368967778	0.107010800432	0.070150737963	0.00470246073333	0.00199972676543	0.00228184868086
i	0.139820669959	0.365643522593	0.435574933477	0.055199379321	0.00185280591111	0.00099184892181	0.00091690849362
o	0.054271786653	0.139721307531	0.721060977826	0.079238193107	0.00238951563704	0.000876409640603	0.00244202643121
f	0.0200179022177	0.0525935725103	0.820734992609	0.090387964369	0.00663834854568	0.00225983654687	0.00736738547707
a	0.00802624073923	0.0207614908368	0.78328033087	0.13933055479	0.0234176828486	0.00767495884896	0.0175088618257
b	0.00438695024641	0.0138169602789	0.60716111029	0.237978518263	0.0515246609495	0.0213853196163	0.0637468206086
b	0.00487158008214	0.0136073867596	0.40060570343	0.189966672754	0.0755633536498	0.106149439872	0.209236273536
r	0.00398866769405	0.00964674558653	0.19185526781	0.090892390918	0.0703316178833	0.191454146624	0.441831757845
i	0.00199207356468	0.00453886186218	0.106305122603	0.200891130306	0.101781439294	0.169559715541	0.414931919282
k	0.00337587118823	0.00502099062073	0.100650474201	0.477906043435	0.116323779765	0.105000271847	0.191722673094
è	0.00343139829608	0.00500304687358	0.069298358067	0.715524347812	0.0566194609217	0.0589841906157	0.091139557698
t	0.00215174066536	0.00459865895786	0.0596979860223	0.769819782604	0.0336395879739	0.0791347968719	0.050957752566
s	0.00177217622179	0.00399434465262	0.0578013953408	0.483083297535	0.0271088759913	0.326455265624	0.0997848508553
a	0.000948623407263	0.00180786321754	0.0301853317803	0.191624069178	0.188283771997	0.411679755208	0.175470950285
n	0.00109177646909	0.00155190107251	0.0165800939268	0.105266156393	0.448393923999	0.243176585069	0.183939983428
e	0.000907007156363	0.00114773602417	0.0078035749756	0.048725732131	0.630376308	0.15855266169	0.152487327809
e	0.000564035052121	0.000995217674723	0.00318183199187	0.019301837377	0.665248769333	0.194126020563	0.11658250927
f	0.00100368935071	0.00132753255824	0.00252935733062	0.009127172459	0.537002923111	0.329673673521	0.11933590309
a	0.00098487078357	0.000977908852747	0.00196827377687	0.00400711748633	0.47554897437	0.361415891174	0.15509730103
b	0.000604222594523	0.000758870950916	0.00123063925896	0.00208175582878	0.376125658123	0.410676963725	0.208522100343
b	0.000568367198174	0.000721010650305	0.00137770308632	0.00171033527626	0.192440852708	0.395981987908	0.407199700114
r	0.000361189999391	0.000397410550102	0.00106383702877	0.00138653842542	0.0819276175693	0.228671362636	0.686191900038
i	0.00031999393313	0.000331651516701	0.00076739300959	0.00108525714181	0.0799202391898	0.267388820879	0.650186633346
k	0.00137174597771	0.00118032850557	0.00223480566986	0.0010793833806	0.0985268130633	0.538269273626	0.357337644449
a	0.00166682599257	0.00140177850186	0.00254121555662	0.0008782664602	0.126385337688	0.545460424542	0.321666314816
t	0.00074942266419	0.000625728833953	0.00109170318554	0.000373958486733	0.121480612563	0.506424474847	0.369254438272
ù	0.000431741221397	0.00115947661132	0.000837677728513	0.00135420049558	0.0513204641877	0.669947824949	0.274948812757
r	0.000585410740466	0.00219745887044	0.0014066549095	0.00252679683186	0.0246509147292	0.790200608316	0.178432204252
i	0.000713139913489	0.00184231195681	0.00141113596983	0.00180130327729	0.0301983049097	0.638850536105	0.325183334751
</S>	0.000624039456745	0.00121411447841	0.000926489484915	0.00100133813865	0.0377111524549	0.424632268052	0.533890667375
