 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.615238	0.3534195	0.028793081	0.001328163	0.000208972	5.132285e-05	5.316995e-05	3.123225e-05	4.3172965e-05	0.000833059875
t	0.351131046667	0.633953166667	0.0108993943333	0.00137103966667	0.000639570666667	0.000228790283333	0.000397951883333	6.65582833333e-05	5.3667365e-05	0.00125854654167
e	0.121826352222	0.869399055556	0.0048522101111	0.00087851588889	0.000736312888889	0.000286265061111	0.000495940161111	7.21995944444e-05	5.51008576667e-05	0.00139786180422
l	0.0440712297407	0.933399351852	0.00339821537037	0.0026133792963	0.00519741696296	0.00129149998704	0.00730941292037	0.000532610698148	0.000168833355222	0.00201803689174
ì	0.0149490065802	0.957010450617	0.00284812445679	0.0032241834321	0.00719472232099	0.00162875402901	0.00981206430679	0.000704213999383	0.000237401151741	0.00239117129725
s	0.0580361098601	0.885637483539	0.0258924474856	0.020181518144	0.00422836077366	0.000872247043003	0.0036561864356	0.000258007066461	0.000172258417247	0.00106529176575
i	0.07984843662	0.53518956118	0.315773915829	0.061827306048	0.00379954359122	0.00147819401433	0.00137328187853	0.000123233655487	0.000126028505749	0.00046022855525
n	0.03693235554	0.29751558706	0.46103663861	0.0967564353493	0.0788033011971	0.0117141146714	0.00899610869284	0.0027798672185	0.000348477868583	0.00511708181842
a	0.01690132518	0.21602676902	0.503937879537	0.11361247845	0.109078767066	0.0168245682238	0.0115994175643	0.00428117240617	0.000502136289528	0.00723573727281
z	0.00919980839333	0.10025519634	0.555925293179	0.123989159483	0.148736922355	0.0321347527413	0.0102722205214	0.00614036413539	0.000790669096509	0.0125557224243
ì	0.00542012279778	0.16957009878	0.382845764393	0.141160053161	0.200440974118	0.0387031842471	0.0176036735071	0.0068338547118	0.00486311303217	0.0325592408081
s	0.00442186426593	0.187100832927	0.434869588131	0.151627351054	0.136032191373	0.027470594749	0.0185075245024	0.00310371890393	0.00651164434406	0.030354946936
i	0.00379873475531	0.0823918926423	0.47881086271	0.299644783685	0.0847954304577	0.024431431583	0.0109889946008	0.00122856096798	0.00304640678135	0.0108631746453
n	0.00180421491844	0.0290214292141	0.29565338757	0.322302661228	0.278551643486	0.045797443861	0.0133782179669	0.00520504098933	0.00135153092712	0.00693479054843
a	0.00101733397281	0.0110819180714	0.147835395857	0.329385620409	0.418138547829	0.0625412146203	0.014310573989	0.00743003032978	0.00099519030904	0.00726452351614
m	0.00077973032427	0.00494043769047	0.079860598619	0.316482006803	0.485431515943	0.0626661048734	0.0262996259963	0.0108104267766	0.00123605343635	0.0114937278387
i	0.00075738010809	0.00285820256349	0.0351349995397	0.234923135601	0.582608505314	0.0803458682911	0.0305658553321	0.0134578222589	0.00165055447878	0.0176980092796
n	0.00062030903603	0.00124121652116	0.0165654031799	0.205093511867	0.625451835105	0.105525722764	0.0155981317774	0.0114328540863	0.00157370149293	0.0168974030932
ì	0.000340320345343	0.00503653784039	0.00666190105997	0.089934637289	0.724737945035	0.0946286742547	0.0212238439258	0.0089504613621	0.0123528004976	0.0361326010311
s	0.000403561781781	0.0069131959468	0.00362762035332	0.058293345763	0.667589315012	0.103938324752	0.0924136146419	0.00600447045403	0.0190173668325	0.041799033677
e	0.000529676593927	0.00318295178227	0.00282201678444	0.0613605152543	0.445580105004	0.344437441584	0.106688378214	0.00611513348468	0.0106324156108	0.018651394559
l	0.000381509864642	0.00128567872742	0.00174408159481	0.0515938584181	0.381364368335	0.478167480528	0.0548676660713	0.0126242478282	0.00532093853693	0.0126501481863
i	0.000280268621547	0.000640528142473	0.000810405864937	0.023364572806	0.366679122778	0.530960826843	0.0384064320238	0.0187968826094	0.00369619617898	0.0163646827288
p	0.000251645540516	0.000416094947491	0.000505007288312	0.0136622709353	0.250600374259	0.621566275614	0.0405601540079	0.0302938275365	0.00638760872633	0.0357565609096
a	0.000287616846839	0.000344594682497	0.000399475429437	0.0082184036451	0.176492058086	0.661959425205	0.045184851336	0.0453533425122	0.00878511957544	0.0529750869699
r	0.00032620328228	0.000309668594166	0.000364595476479	0.0064352978817	0.111092619362	0.682747141735	0.055447917112	0.0543694475041	0.0140542565251	0.0748531623233
ò	0.00022762276076	0.00178345219806	0.000263508258826	0.0031713592939	0.080865506454	0.452502213912	0.256183305704	0.042637039168	0.057593852175	0.104772387441
n	0.000186747920253	0.00238659206602	0.000163947519609	0.0017614174313	0.0415367021513	0.226679571304	0.565795435235	0.0195554297227	0.065655320725	0.0762788058137
g	0.000134768220751	0.00119609435534	0.000148099173203	0.000831069810433	0.0225030007171	0.129724890435	0.501669145078	0.0129330699076	0.195056476908	0.135803278605
h	0.000507071320917	0.000780357118447	0.000789628057734	0.00551161960348	0.026476100239	0.253940330145	0.218387781693	0.0224712566359	0.266872458969	0.204263426202
ì	0.00112864377364	0.00113245903948	0.000990995385911	0.00768015986783	0.0243287400797	0.293629043382	0.390391327231	0.034872452212	0.125386419656	0.120459882067
