 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.7637115	0.1349598	0.01900993	0.01088627	0.003034515	0.016694005	0.001309139	0.0503951335
s	0.8196665	0.11175319	0.0182115966667	0.01170459	0.00468968166667	0.015443516	0.000864183333333	0.0176665835
ò	0.8877445	0.0791886533333	0.00843275222223	0.00602053166667	0.00531781055556	0.00557432866667	0.000548177111111	0.0071729145
z	0.7040455	0.238232884444	0.0356151507407	0.0109282122222	0.00409876018519	0.00263232188889	0.000931504037037	0.00351549816667
i	0.354736174667	0.416682628148	0.20228818358	0.0193435707407	0.0021905297284	0.00212055062963	0.000980050412346	0.00165832158889
m	0.142415966222	0.311086742716	0.380140061193	0.0660311569136	0.0506213629095	0.0243320902099	0.00747295920412	0.0178994393963
i	0.0714628492407	0.119251614239	0.578286353731	0.0973762856379	0.0669207403032	0.03291161007	0.00968751140137	0.0241028697988
m	0.0292131435802	0.053320271413	0.67956611791	0.134027995213	0.0507542327677	0.0214479500233	0.00617476546712	0.0254958132663
i	0.0151270120267	0.0240163171377	0.66975470597	0.191964998404	0.0457596642559	0.0192353500078	0.00519790848904	0.0289444044221
l	0.00544579817557	0.0111728023792	0.60413490199	0.299516666135	0.0411642414186	0.0147491833359	0.00270098616301	0.0211155681407
ì	0.0103490627252	0.00776107079307	0.509473300663	0.312461888712	0.0960632138062	0.0196487944453	0.00521159538767	0.0390312227136
s	0.0141172742417	0.00722740026436	0.384943633554	0.354797629571	0.154645737935	0.0281576314818	0.0174611317959	0.0386494875712
i	0.00723857898057	0.00515917342145	0.201562744518	0.57516754319	0.138465845978	0.0392866104939	0.018112400932	0.0150066858571
a	0.00263033456019	0.00328974447382	0.110122194839	0.57789284773	0.253391215326	0.0387884701646	0.00656155397733	0.0073234452857
t	0.0012660988534	0.00172174449127	0.041572591613	0.378549949243	0.515254071775	0.0447355567215	0.00352182799244	0.0133781884286
s	0.0006786986178	0.00154068449709	0.059067443871	0.207556149748	0.429158690592	0.0631993189072	0.0331876226641	0.205611496143
è	0.0031691218726	0.00286359483236	0.0657226946237	0.108550216583	0.385020896864	0.0985967063024	0.068277140888	0.267799865381
t	0.0050725806242	0.00253133161079	0.0252535615412	0.058056038861	0.638996632288	0.108639102101	0.0643104136293	0.0971406384603
ù	0.00403274020807	0.00114616853693	0.0093541671804	0.0321656696203	0.663163877429	0.1201399007	0.0461198378764	0.12387786282
o	0.00333870006936	0.00196331751231	0.0040051957268	0.0172449798734	0.447872292476	0.343022300233	0.0414749459588	0.141078254273
m	0.00456984668979	0.00219602917077	0.0037547685756	0.0137222099578	0.302906764159	0.465059433411	0.0755286819863	0.132262051424
e	0.0041815882966	0.00102587172359	0.00354006285853	0.00722906998593	0.197655681386	0.526043811137	0.0991638939954	0.161159683808
t	0.0020811088322	0.00076538657453	0.00288065428618	0.00422040666198	0.0728818537953	0.526507937046	0.107384964665	0.283277227936
i	0.0013839319774	0.00071880019151	0.00287249476206	0.00314766555399	0.0308081945984	0.416114979015	0.148674988222	0.396278742645
n	0.00106228969247	0.000674366063837	0.00369357158735	0.00280774518466	0.0162101081995	0.358546659672	0.202687662741	0.414317580882
A	0.00399770656416	0.000647452021279	0.00360011152912	0.00225525472822	0.0135023393998	0.240619219891	0.37212588758	0.363251526961
n	0.00516867552139	0.000519725340426	0.00166856517637	0.000952695576073	0.0076360964666	0.14027220663	0.665417962527	0.178363548987
n	0.00306060184046	0.000300865463475	0.000763495392123	0.000505171192024	0.00687841215553	0.06209050221	0.777182654176	0.149218222996
a	0.00157759568015	0.000204781171158	0.000574375797374	0.000406181397341	0.00618379505184	0.0442243674033	0.511241184725	0.435587740999
</S>	0.000794410440075	0.000256189085579	0.000692528898687	0.00050556469867	0.00323183402592	0.0459165337016	0.284304542363	0.6642983705
