 	le	melanzane	vogliono	girate	</S>
e	0.2896658	0.7025765	0.002571981	0.00162020065	0.0035654285
m	0.141063933333	0.643572166667	0.137255893667	0.05370354065	0.0244045751667
a	0.194299777778	0.520261055556	0.182891034556	0.07109849655	0.0314494797222
r	0.239893259259	0.546505018519	0.112310748185	0.04910248185	0.0521882145741
a	0.21620608642	0.569416006173	0.103504949395	0.0438831806167	0.0669895715247
n	0.20487836214	0.621522668724	0.102494349798	0.0241328135389	0.0469716238416
g	0.180864120713	0.473347556241	0.116328049933	0.052336004513	0.177124474614
i	0.140819873571	0.290102518747	0.116306616644	0.113494001504	0.339277491538
à	0.059195299257	0.215953506249	0.342982872215	0.117350267168	0.264518430513
n	0.019791852819	0.167854835416	0.402983690738	0.286377689056	0.122991976838
e	0.0150397626063	0.307074278472	0.284811963579	0.326895996352	0.066178158946
e	0.0136394685354	0.304025759491	0.530957321193	0.120687532117	0.0306901396487
t	0.0054044805118	0.111960243164	0.728539107064	0.101647277372	0.0524488665496
è	0.0024357355906	0.049187404388	0.496627669021	0.346613759124	0.105135622183
l	0.000922902283533	0.0445121681293	0.451706189674	0.418324919708	0.0845339707277
u	0.000936135761178	0.0446998560431	0.559510729891	0.297422973236	0.0974304202426
n	0.00120591525373	0.027165628681	0.405394243297	0.406196657745	0.160037806748
v	0.00121977508458	0.012927906227	0.306778081099	0.351102185915	0.327972268916
o	0.00124193836153	0.00742877207567	0.242498027033	0.227119695305	0.521711422972
t	0.00083412032051	0.00373716702522	0.131685175678	0.354801898435	0.508941140991
i	0.000905200973503	0.00281620534174	0.094121225226	0.372158966145	0.529998046997
m	0.00108484465783	0.00303385178058	0.089205841742	0.462995988715	0.443679348999
m	0.00121453588594	0.00305549392686	0.0646595472473	0.508795329572	0.422275116333
è	0.00128098996198	0.0116491479756	0.0445420890824	0.525160109857	0.417367705444
n	0.000926634653993	0.0170465493252	0.0461899363608	0.746894703286	0.188942368481
e	0.000994918217998	0.0106797464417	0.0607445454536	0.606710234429	0.320870589494
</S>	0.001087529109	0.00684491822085	0.0520783727268	0.398351117215	0.541637794747
