 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.4595067	0.0223056	0.3064328	0.00914149	0.02388945	0.14046802	0.00419788	0.010418085	0.00176609	0.0218738
i	0.241126366667	0.2332417	0.322428766667	0.00916519	0.0240400833333	0.14001764	0.00333360666667	0.00988959233333	0.00121346786	0.01554338977
n	0.167331222222	0.374798566667	0.294667755556	0.02051013	0.0356480277778	0.0748513466667	0.00979892888889	0.00740406144444	0.00133962714667	0.0136499530267
d	0.064074024074	0.221290855556	0.399246585185	0.10791261	0.0513903092593	0.0912392822222	0.024724042963	0.0111359204815	0.00433894238222	0.0246471176756
è	0.027178691358	0.115332185185	0.496595195062	0.171779536667	0.0558802364198	0.0783147940741	0.0220667076543	0.00842434849383	0.00453575712741	0.0198923868919
l	0.021374163786	0.114021628395	0.615693398354	0.131383478889	0.0626520121399	0.0357107946914	0.00787141888477	0.00291917669794	0.00166507344247	0.0067086683973
a	0.0164162045953	0.106819576132	0.527440466118	0.26938045963	0.05978773738	0.0129450848971	0.00334514929492	0.00100084899931	0.000588913280823	0.0022752713991
à	0.00663002153177	0.055422482044	0.355107155373	0.525494486543	0.04749461246	0.0064701849657	0.00199185809831	0.000362915066437	0.000249472826941	0.000776719866367
l	0.00288992384392	0.0241345506813	0.349763718458	0.474008162181	0.13978577082	0.00753609498857	0.00106538703277	0.000311037188812	0.000218811275647	0.000286749722122
l	0.00132142281464	0.0135217235604	0.340292906153	0.221206997394	0.181454490273	0.184670231663	0.00112802501092	0.00931625039627	0.0299919364252	0.0170962204407
e	0.000723539138213	0.0108068145201	0.199813668718	0.125316275798	0.333302063424	0.246067310554	0.00843675833697	0.0127899134654	0.0398864354751	0.0228570568136
s	0.000707257712738	0.00852217817337	0.136198256239	0.111296025266	0.558094687808	0.113687936851	0.017322252779	0.0228612344885	0.015412891825	0.0158967356045
è	0.000480092237579	0.00352022739112	0.11544905208	0.0615655417553	0.524693895936	0.231828245617	0.0129659332597	0.0263251214962	0.00748874394167	0.0156826152015
t	0.00029929874586	0.00143294813037	0.0600842506933	0.0323464472518	0.626386631979	0.251196315206	0.00640593675323	0.0111486638321	0.00308045398056	0.0076187734005
t	0.000205815281953	0.00095269137679	0.0401728168978	0.0178712457506	0.525472977326	0.222965671735	0.00486391558441	0.0288324346107	0.0487296673269	0.109932756133
e	0.000147714793984	0.00104046145893	0.0260972089659	0.0115464785835	0.482102759109	0.222279790578	0.0143246318615	0.0343906515369	0.0637417537756	0.144328622044
k	0.000294337264661	0.00088486648631	0.012310716322	0.0095591561945	0.72923458637	0.112718363526	0.0227307106205	0.0284451905123	0.0245185292585	0.059303377348
a	0.000418898421554	0.000483720162103	0.00711565244067	0.00453171206483	0.76234152879	0.103308321175	0.0427030368735	0.0276902601708	0.0116909737528	0.0397157257827
v	0.000592792140518	0.000440937720701	0.00566706448022	0.00238955202161	0.699424509597	0.103956307058	0.0559903789578	0.0846248500569	0.00901927525093	0.0378944085942
ò	0.000516542346839	0.000322310903567	0.00554414482674	0.00104815367387	0.470589169866	0.346222302353	0.0317928096526	0.103966986686	0.00836019508364	0.0316374028647
e	0.00172823041561	0.000704422964522	0.00422717494225	0.000861919557957	0.315282389955	0.449379767451	0.122536653218	0.0803696988953	0.00664880502788	0.0182610676216
n	0.0022430138052	0.000944912988174	0.00478587831408	0.000844642185986	0.242236529985	0.242692255817	0.163245917739	0.204334566298	0.025236171676	0.113436389207
ì	0.0009263812684	0.000438988629391	0.00364043277136	0.000355750495329	0.107139709995	0.339055418606	0.0720052392463	0.276058188766	0.0352466572253	0.165133096402
m	0.000650940089467	0.000206611509797	0.00385860425712	0.000169690598443	0.0475523699983	0.493240472869	0.0500863797488	0.273848062922	0.0468932524084	0.0834932654673
e	0.000690620696489	0.000227582836599	0.00360965075237	0.000162556866148	0.0238542499994	0.329385750956	0.0996885265829	0.318731354307	0.100496884136	0.123152688489
p	0.000482012565496	0.0002205166122	0.00188020625079	0.000137069622049	0.0105696033331	0.110558773652	0.101369075528	0.473532451436	0.115812928045	0.18543756283
r	0.000319391855165	0.0004144845374	0.00152712875026	0.000252307874016	0.0057470977777	0.0374347315507	0.0402390085093	0.420553317145	0.0894286426817	0.40408418761
ò	0.000697816618388	0.0005818458458	0.00235261625009	0.000349375958005	0.0048093859259	0.0132712541836	0.0191233528364	0.203819939048	0.307474914227	0.44751969587
n	0.00258466553946	0.000903020281933	0.00992655208336	0.000491637652668	0.0077898119753	0.00663651139453	0.0160032842788	0.227591313016	0.548631304742	0.179442031957
t	0.00271820071315	0.000876529327311	0.0113298543611	0.000471315184223	0.00762251699177	0.00522438713151	0.0112347517596	0.205462271005	0.459488434914	0.295571510652
a	0.00101106010438	0.000402697342437	0.00420694012037	0.000229808028074	0.00285239533059	0.0031644317105	0.0081938742532	0.102913757002	0.345100811638	0.531923836884
</S>	0.00065409655219	0.000355926171218	0.00225159756018	0.000216269514037	0.0017844126653	0.00163878485525	0.0106722371266	0.074153128501	0.336274405819	0.571998918442
