 	il	ladro	poteva	entrare	da	qui	</S>
o	0.89298	0.089875265	0.013868079	0.0028406823	0.00011025812	1.722208e-05	0.0003082855
l	0.562810823333	0.393264755	0.0274860263333	0.0142978974333	0.000388501373333	4.914868e-05	0.0017027275
à	0.188677705111	0.764033251667	0.0268444421111	0.0177740624778	0.000437264457778	7.130906e-05	0.00216189083333
d	0.0796387757037	0.895118417222	0.0163394473704	0.0077729164926	0.000177747452593	6.078382e-05	0.00089182761111
r	0.0438893519012	0.923623805741	0.0224199824568	0.00791233783087	0.000131279450864	0.00051662724	0.0015067082037
o	0.0571099439671	0.649984701914	0.279133994152	0.00867439927696	0.00231385648362	0.00099396908	0.0017892910679
ì	0.064565147989	0.368595667305	0.546818998051	0.0152134864257	0.00302789016121	0.000885395026667	0.0008933356893
s	0.0264827293297	0.314633222435	0.628019666017	0.0280174621419	0.00128424705374	0.00101966034222	0.0005425775631
o	0.0116786664432	0.174903597478	0.745464222006	0.056826920714	0.00861502135125	0.00115226511407	0.00135901785437
z	0.00568130448107	0.0607593424927	0.808714407335	0.0961643069047	0.0167622071171	0.00573260003802	0.00618579261812
e	0.00240841049369	0.0222827648309	0.682311469112	0.159811768968	0.0886694357057	0.00862118667934	0.0358948308727
è	0.0012485184979	0.00858237894363	0.372792923037	0.462056922989	0.108132121902	0.00598367222645	0.0412032429576
m	0.000476959765967	0.00628597298121	0.148522107679	0.788508640996	0.038138390634	0.00408155407548	0.0139862689859
b	0.000208474855322	0.00636822432707	0.070188835893	0.590627480332	0.0166336502113	0.0198476246918	0.296125811662
i	0.000211723285107	0.00400234810902	0.028337258631	0.215285213444	0.18799903007	0.0370686082306	0.527095937221
a	0.000248634428369	0.00189108603634	0.0118190962103	0.0760805844813	0.361223010023	0.224543402744	0.324193912407
p	0.00027319314279	0.00162676867878	0.00576828540343	0.0279446214938	0.386844003341	0.415795467581	0.161747237469
ò	0.000472230047597	0.00185395955959	0.00332706846781	0.0145011071646	0.28646886778	0.55509515586	0.13828141249
t	0.000612493015866	0.0116776265199	0.00460913615594	0.0186675357215	0.125131655927	0.747146051953	0.09215547083
t	0.000423805771955	0.0143329441733	0.00540817538531	0.0181832519072	0.077834785309	0.542981717318	0.340835490277
u	0.000194956023985	0.0050160253911	0.0025746957951	0.00844061863573	0.0498584617697	0.192063939106	0.741851496759
</S>	0.000128733511993	0.00255922569555	0.00135450389755	0.00426745131787	0.0354294308848	0.102202469553	0.85405824838
