 	un	forno	che	fa	buon	pane	</S>
è	0.862728	0.075008	0.0057858659	0.0131281705	0.02352425155	0.0008479487	0.018977275
n	0.756153666667	0.169167333333	0.0104125553	0.0194334568333	0.02477870385	0.000833593333333	0.019220519
a	0.727849888889	0.213098111111	0.0255488851	0.0168676522778	0.00966781561667	0.000284817957778	0.00668317064
f	0.507060362963	0.389307703704	0.0496049617	0.0194058174259	0.0269401995389	0.000512972399259	0.00716816052
ù	0.202516654321	0.674892567901	0.0505343205667	0.0262272058086	0.037609266513	0.000608162899753	0.00761179050667
r	0.0981133847737	0.700176522634	0.134730073522	0.0450122352695	0.018776232171	0.000249375799918	0.00294233383556
n	0.0465550549246	0.717917840878	0.158881891174	0.0448176784232	0.009360214057	0.000278123666639	0.0221894446119
o	0.0198218249749	0.554350280293	0.287861163725	0.103821159474	0.00515258568567	0.000492134555546	0.0285007743706
k	0.00969721499163	0.248594760098	0.554548387908	0.147361786491	0.0201476828952	0.00154733918518	0.0181026509569
a	0.00446052166388	0.133884353366	0.616783462636	0.200482995497	0.0252707642984	0.00301190639506	0.0161060169856
i	0.00212037355463	0.0499543377887	0.421199420879	0.489038998499	0.0265241914328	0.00290682879835	0.00825588566187
k	0.00169861751821	0.0285959325962	0.184616440293	0.6405229995	0.102109997144	0.0129978295994	0.029458208554
à	0.0015022448394	0.0244868775321	0.095630213431	0.6316776665	0.162185332381	0.0163023065331	0.0682157028513
n	0.00142677394647	0.0146877725107	0.0443528378103	0.6954175555	0.178717110794	0.00724572551103	0.0581526476171
n	0.00124887211549	0.0100721741702	0.0255868959368	0.480882021833	0.194896703598	0.00843613517034	0.278877395872
i	0.00072050517183	0.00772310139007	0.0144840153123	0.197906177278	0.141742901199	0.237014145057	0.400409465291
t	0.00059904639061	0.00448408046336	0.00945757843743	0.108972892426	0.130334633733	0.328510781686	0.41764148843
s	0.000310290263537	0.00216478448779	0.00485642614581	0.0459890708087	0.113302234578	0.410509327229	0.42286816281
o	0.000237627554512	0.00142545249593	0.00299806538194	0.0195832736029	0.0671865348593	0.53089344241	0.377675720937
m	0.000650626184837	0.00388308416531	0.00238601512731	0.012075631201	0.215230944953	0.371045814137	0.394727906979
ì	0.00104391872828	0.0058033080551	0.00223513837577	0.00885803040033	0.416037981651	0.214962404712	0.351058968993
k	0.00539702957609	0.00707392268503	0.00603361612526	0.0142821668001	0.545455327217	0.139934268237	0.281823289664
a	0.00650527372536	0.00599539989501	0.00694342137509	0.0137111232667	0.407993333739	0.396640756079	0.162210396555
l	0.00251239310845	0.002266637965	0.00283821312503	0.0050048620889	0.139328569246	0.470813918693	0.377235465518
ò	0.00125677236948	0.00151863832167	0.00153049770834	0.0022802086963	0.0711424564153	0.215031072898	0.707240488506
</S>	0.00077139118474	0.00156723916084	0.00091310385417	0.00147350634815	0.0678317782076	0.124724186449	0.802718744253
