 	quella	famiglia	non	ha	da	mangiare	</S>
c	0.928136	0.0673443	0.0006478925	0.0008602275	0.0001920435	0.0006795685	0.0021399865
ì	0.959163666667	0.0383422566667	0.000383109466667	0.000709483033333	0.00015806974	0.00033892304	0.0009043381
s	0.821790888889	0.170860208889	0.00533423345556	0.000949608211111	0.00010167282	0.00043678822	0.0005263973
i	0.484933962963	0.430766402963	0.0785582111519	0.0037894394037	0.00100464294	0.000539985073333	0.000407214833333
f	0.252167987654	0.492288467654	0.157673403717	0.0527459764679	0.02279473098	0.00379585469111	0.0185337976778
a	0.133632035885	0.386219822551	0.340376134572	0.0718526254893	0.0360226769933	0.00577400489704	0.0261229258926
m	0.0565401519617	0.369676274184	0.450581711524	0.0666381751631	0.0263904256644	0.00620449163235	0.0239687352975
ì	0.0488872506539	0.576603091395	0.264093203841	0.062617271721	0.0167929385548	0.00632549721078	0.0246806984325
g	0.0434930168846	0.811485697132	0.097727567947	0.026403153907	0.0061803998516	0.00336375573693	0.0113463908108
l	0.0233439056282	0.693738232377	0.0387820459823	0.0209641013023	0.00571775695053	0.174212311912	0.0432417016036
i	0.0083718402094	0.345933210792	0.219716338661	0.0785772337674	0.0467836856502	0.241487370637	0.0591300338679
a	0.0030968630698	0.127269493597	0.472185112887	0.218116411256	0.0607217952167	0.0916780535457	0.026931807956
e	0.0015629243566	0.0462967945323	0.373153837629	0.396783470419	0.131079831739	0.0381922811819	0.0129305193187
n	0.0011217734522	0.0168790115108	0.150382545876	0.41400449014	0.318387277246	0.0615930270606	0.0376314931062
è	0.0300157978174	0.0108253105036	0.0560729719587	0.39791016338	0.299098325749	0.0916784090202	0.114398897702
c	0.0574127992725	0.0158961368345	0.0256738473196	0.52573605446	0.172573341916	0.0883046696734	0.114403032567
h	0.0379770264242	0.0145530889448	0.0146771224399	0.416773451487	0.126685047305	0.262940689891	0.126393410856
i	0.0135453551414	0.0066525229816	0.00768534747997	0.178683683829	0.160494282435	0.469797563297	0.163141470285
n	0.00631829804713	0.00468961099387	0.00455897582666	0.0934135946097	0.289151094145	0.428003187766	0.173865490095
a	0.00376145388238	0.00357677276462	0.00243591094222	0.0467819915366	0.291374364715	0.428460395922	0.223609163365
f	0.00156557616079	0.00206059002154	0.00124583564741	0.0196786438455	0.200836121572	0.506073465307	0.268539721122
à	0.0115247890536	0.00292873667385	0.000708789215803	0.0146548679485	0.130092940524	0.570628488436	0.269461240374
i	0.0147862286845	0.00300191555795	0.000639353405268	0.0108011393162	0.063918413508	0.615883162812	0.290969413458
</S>	0.00776726284225	0.00246257777898	0.000796255702634	0.0065730446581	0.039594006754	0.601319581406	0.341486706729
