 	ho	messo	uno	specchio	sul	muro	</S>
è	0.44025938	0.03265395	0.50096785	0.00199022	0.0010223825	0.0008156825	0.022290275
v	0.155103246667	0.209785716667	0.61810995	0.00331122	0.000576339166667	0.00140104416667	0.0117125616667
a	0.115699948889	0.450827572222	0.42312365	0.00381299	0.000248916768889	0.00110865309556	0.0051784805089
l	0.0994750496297	0.535073524074	0.332861216667	0.02396017	0.000912622636296	0.00116699940519	0.00655046678963
a	0.0559227498766	0.432548841358	0.463279405556	0.0377625233333	0.0017144542121	0.00159045313506	0.00718175126321
è	0.0412801499589	0.324160280453	0.567767468519	0.0593848077778	0.0022235480707	0.00131939437835	0.00386452942107
n	0.0221061499863	0.455557426818	0.446157156173	0.0675770025926	0.00203420469023	0.00333819479278	0.00322979314036
a	0.0162207499954	0.454276808939	0.274762052058	0.215671067531	0.0300046268967	0.00603072826426	0.00303350438012
n	0.0108283799985	0.23144270298	0.130114187353	0.552746355844	0.0478030089656	0.0119181060881	0.0151466081267
j	0.00417897933283	0.0902081009933	0.0497721657843	0.532423118615	0.143063069655	0.0688380353627	0.111516436042
a	0.00174182677761	0.0397819869978	0.0208998252614	0.350972706205	0.328894023218	0.0888184451209	0.168891478681
l	0.00117494659254	0.0169336456659	0.00808077842047	0.416406235402	0.348749674406	0.075517581707	0.133137492894
ì	0.000951577197513	0.0141249785553	0.00413259614016	0.325948211801	0.209488024802	0.269302193902	0.176052497631
s	0.00320448406584	0.0598882928518	0.00516788204672	0.173704537267	0.105615608267	0.479364731301	0.17305399921
t	0.00383470102195	0.0692910876173	0.00509086201557	0.116096419089	0.0725711027557	0.555394910434	0.177720499737
o	0.00143383600732	0.0241016565391	0.00205646900519	0.0464856796963	0.340902467585	0.412235403478	0.172784233246
t	0.00062063200244	0.00850872484637	0.000726877968397	0.0236269432321	0.443593155862	0.378727901159	0.144195477749
ì	0.000277876334147	0.00327617628212	0.000288984656132	0.0110914944107	0.184591851954	0.65864963372	0.141823625916
c	0.000144449278049	0.00144462042737	0.000149436685377	0.0042603931369	0.068409067318	0.854208877907	0.0713827453053
h	0.000243479592683	0.00137938247579	0.000117662995126	0.00262611937897	0.110681672439	0.770425959302	0.114525651768
o	0.000451304864228	0.00180425082526	0.000166941665042	0.00256640979299	0.138990724146	0.422218919767	0.433801550589
</S>	0.000514913432114	0.00166629041263	0.000205542332521	0.0022649748965	0.093633612073	0.224496859883	0.677217775295
