 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.9476155	0.03618925	0.005468746	0.0041218095	0.0021272075	0.0012689719	0.00034528485	0.0020717485	0.00024918165	0.00054211555
d	0.721040166667	0.212133816667	0.014240082	0.00785160983333	0.0123721891667	0.0026014573	0.0124044306167	0.0105823961667	0.00138798855	0.00538580221667
r	0.458464722222	0.282680505556	0.0713798606667	0.0726672366111	0.0425157297222	0.0217432457667	0.0177116602056	0.0194306320556	0.00209264951667	0.0113136674056
e	0.444579907407	0.174685401852	0.126135286889	0.124618745537	0.0536245765741	0.0376136819222	0.00916478006853	0.0196087440185	0.00125009450556	0.0087187391352
f	0.399984635802	0.288924133951	0.116847662296	0.086845215179	0.035867958858	0.0280946606407	0.0121494033562	0.0212713480062	0.00110423616852	0.00891086304507
f	0.255861211934	0.26924556465	0.104612454099	0.129570038393	0.077898486286	0.0951478535469	0.0133187544521	0.0223244160021	0.00201625538951	0.0300052543484
ò	0.120784160645	0.22403904155	0.074930718033	0.241449679464	0.104550262095	0.119006984516	0.010255171484	0.017137205334	0.0559728017965	0.0318744317828
m	0.0436434435483	0.52245901385	0.0374296726777	0.194133359821	0.054693717365	0.046221821172	0.00757168149467	0.009268672778	0.0736366172655	0.0109422032609
m	0.0175660991828	0.656561671283	0.0215900675592	0.108824586607	0.0904144357883	0.017918516724	0.0283246514982	0.00450442859267	0.0417315557552	0.012563880087
u	0.0367698843943	0.386465580428	0.0335117325197	0.119050528869	0.158526811929	0.173782288908	0.0380631438327	0.0100307428642	0.0305186265851	0.0132808136957
e	0.0439553281314	0.131738220143	0.0629669108399	0.176387509623	0.247424603976	0.258161429636	0.0456032412776	0.0173448809547	0.0105872575284	0.00583099156523
m	0.0161068027105	0.0472305867143	0.0489760736133	0.192165836541	0.413535201325	0.161274143212	0.0752285470925	0.0207684603182	0.0075267598428	0.0171881305217
o	0.00607967523683	0.0171161873048	0.0196232078711	0.147066945514	0.473775400442	0.231080047737	0.0570336056975	0.0178413467727	0.00634773361427	0.0240361435072
m	0.00274209941228	0.00860509083493	0.00977288595703	0.115138415171	0.451408466814	0.254813682579	0.0751276918992	0.0327013755909	0.0117947582048	0.0378953478357
a	0.00178666313743	0.00577006591164	0.00571030198568	0.0900232717237	0.379704488938	0.32660856086	0.0832829639664	0.0396755585303	0.0137704020683	0.0536676159452
i	0.00110934637914	0.00223430493721	0.00349355232856	0.0609222372412	0.229138329646	0.41086585362	0.221350387989	0.0292342861768	0.00596734668943	0.0356841986484
g	0.00111106412638	0.00238863564574	0.00232059577619	0.0392761924137	0.150060943215	0.300988951207	0.402472462663	0.0391780953923	0.00839417889648	0.0538087928828
r	0.00252046470879	0.00221492688191	0.00351667525873	0.0420331308046	0.106710781072	0.180103917069	0.276987320888	0.0388764984641	0.0106244662988	0.336411930961
a	0.0024790645696	0.000950791960637	0.00345790841958	0.0311583102682	0.054027527024	0.12728090569	0.188982940296	0.043345399488	0.00713139543293	0.541185976987
m	0.00150032785653	0.00150375198688	0.00222547947319	0.0166642867561	0.0357055756747	0.131361968563	0.405731646765	0.059398466496	0.00608305181098	0.339825825662
m	0.00138486261884	0.00164408599563	0.00206183315773	0.011588812252	0.0265430585582	0.105821756188	0.389538048922	0.0447150121653	0.00844927060366	0.408253441887
è	0.000879847539613	0.0268614173319	0.00191685438591	0.012503304084	0.0179322028527	0.0595692820627	0.155352516307	0.0500778940551	0.250038490201	0.424868087296
n	0.000566587513204	0.0408173391106	0.00170454812864	0.0115218113613	0.0103183842842	0.0376803906876	0.232743838769	0.072508664685	0.445719830067	0.146418715765
a	0.000651200837735	0.0192674065702	0.00138141570955	0.0079757037871	0.00817198142807	0.0799324968959	0.262251712923	0.280678154895	0.270211393356	0.0694785519217
a	0.000576710945912	0.0072274657234	0.00122970490318	0.0045693245957	0.00486606047602	0.080536865632	0.213756337641	0.448782718298	0.148831914452	0.0896227506406
n	0.00154046098197	0.00574236857447	0.00168116830106	0.00659780819857	0.00720163349201	0.0425720552107	0.253357112547	0.294623906099	0.137533238151	0.249150583547
g	0.00228829366066	0.00455854719149	0.00184599276702	0.00909008606619	0.009582781164	0.0496275517369	0.168025564182	0.123999662033	0.0815477793837	0.549434194516
r	0.00195059455355	0.0017539507305	0.00155564758901	0.0084315953554	0.008801330388	0.0474991172456	0.060135361394	0.045693444011	0.0325792364612	0.791599731505
à	0.00132921051785	0.00424943757683	0.00124235019634	0.00708941511847	0.006514636796	0.0257710224152	0.0312302671313	0.0286589446703	0.29218728882	0.601727377168
m	0.000514780839283	0.0101607791923	0.000801450065447	0.00420008537282	0.00311737226533	0.0107547001384	0.0310128223771	0.0317529148901	0.68098576294	0.226699532389
m	0.000205093733094	0.0095300830641	0.000423045188482	0.00188938679094	0.00197862075511	0.00382376667947	0.031486707459	0.0258424049634	0.630297254313	0.294524117463
a	0.000718433031031	0.0041369244547	0.000901417896161	0.00157972693031	0.00164956691837	0.00698077952649	0.0224484024863	0.0901245683211	0.314647018104	0.556813705821
</S>	0.00132985151552	0.00211062237735	0.00157640894808	0.00196239346516	0.00153227845919	0.0120026397632	0.0133171512431	0.159972284161	0.164927909052	0.64126885291
