 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.7969805	0.192732685	0.0051171445	0.0036211035	0.00022669645	8.5677205e-05	7.85767e-06	0.000968	0.0002600005
g	0.4907168	0.452095895	0.0120557215	0.0298617445	0.00749903415	0.00124923306833	3.495537e-05	0.001225665	0.00526073883333
e	0.247988233333	0.682192965	0.0135877771667	0.0368049981667	0.00996553505	0.00176484068944	5.065709e-05	0.000735523633333	0.00690943917111
n	0.151979577778	0.720460321667	0.0382841623889	0.0432293827222	0.0224086020167	0.00416457989648	0.00120036846333	0.00145224817778	0.0168206392837
i	0.122623692593	0.662069440556	0.0859482541296	0.0521003275741	0.0332427340056	0.0125354932988	0.00362969282111	0.00685237939259	0.0209977197612
t	0.150469564198	0.637889146852	0.0982717180432	0.0395923425247	0.0297338446685	0.0166709644329	0.00421166094037	0.0084014464642	0.0147593132537
ò	0.107503888066	0.634897715617	0.0836280393477	0.0715032808416	0.0340848815562	0.0128292814776	0.00288882364679	0.0242804354881	0.0283841377512
r	0.0921186626887	0.613211571872	0.102761846449	0.0946797269472	0.0247106271854	0.0069984871592	0.00154335554893	0.0357572118294	0.0282187725837
u	0.119226887563	0.472808523957	0.215766615483	0.118497875649	0.0168411090618	0.0119451290531	0.00377565951631	0.0293060372765	0.0118324585279
e	0.082490682521	0.238008141319	0.311804538494	0.294187291883	0.0253941030206	0.0150803396844	0.00468855250544	0.0211119790922	0.00723484717597
n	0.0316023141737	0.0970275471063	0.219704146165	0.333470763961	0.20716503434	0.0654837765615	0.00986682016848	0.0120169930307	0.0236628357253
è	0.0128791566246	0.0431347223688	0.0833574487217	0.348628587987	0.274684378113	0.0817086988538	0.0117223333895	0.0273462310102	0.116538478575
n	0.00541706744153	0.0223968141229	0.0500157495739	0.541867529329	0.159499159371	0.0346913062846	0.00554852112983	0.0415842103367	0.138979459525
u	0.00320359514718	0.0148227947076	0.038752349858	0.43472944311	0.24498571979	0.135192068762	0.00828902370994	0.0619073367789	0.0581175698417
s	0.00161157204906	0.00662817490253	0.0177070466193	0.185147881037	0.42748823993	0.222361022921	0.02349277457	0.0594213789263	0.0561419732806
a	0.000868221016353	0.00349451263418	0.00694666220643	0.080181193679	0.468248079977	0.28144800764	0.0359287915233	0.0625000596421	0.0603846910935
l	0.000649240338784	0.00235747521139	0.00309825540214	0.0339795945597	0.454938026659	0.33692733588	0.0401377971744	0.0638185198807	0.0640939303645
l	0.000580045779595	0.00197556107046	0.00141941046738	0.0147855441866	0.33352394222	0.229269845293	0.193300165725	0.121873006627	0.103272310122
i	0.000340653259865	0.000899363023487	0.000752638155793	0.0063757040622	0.193439247407	0.228556015098	0.247392755242	0.191945335542	0.130298103374
m	0.000918744086622	0.0020111076745	0.00144656338526	0.00676680802073	0.248311415802	0.323346005033	0.125127218414	0.127420811847	0.164651367791
o	0.00126049336221	0.0024945888915	0.00177616746175	0.00578049100691	0.200849238601	0.308659668344	0.193517006138	0.128235637282	0.157426989264
n	0.000845989787403	0.0015942826305	0.00113178982058	0.00308486866897	0.1381838462	0.248993222781	0.244825668713	0.132441545761	0.228898863088
ì	0.000543962262468	0.00141542521017	0.000729051273527	0.00242840622299	0.111042748733	0.14957797426	0.136097769571	0.249151515254	0.349012954363
s	0.00185890975416	0.00715456273672	0.00116535075784	0.005873368741	0.116837049578	0.139700558087	0.0709014031903	0.330623838418	0.325884984788
o	0.00230163558472	0.00879042224557	0.00129242391928	0.00668245958033	0.115646489859	0.137797686029	0.0880284010634	0.442992279473	0.196468494929
m	0.00107184586157	0.00420192874852	0.000697891973093	0.00300089652678	0.042269499953	0.0551009420097	0.113160133688	0.437287326491	0.34320999831
e	0.000660992953857	0.00266876958284	0.000496572324364	0.00173741520893	0.0170768933177	0.0235139106699	0.150806377896	0.384633342164	0.418405799437
m	0.000408788984619	0.00148781319428	0.000316426774788	0.000852411769643	0.00768459777257	0.0115954702233	0.143394425965	0.371528680721	0.462731066479
a	0.000361810994873	0.00113766473143	0.000290131591596	0.000564533256548	0.00448227592419	0.00655721007443	0.110354775322	0.368854793574	0.507396688826
i	0.000240501664958	0.000591358577143	0.000218790197199	0.000277634752183	0.0022564196414	0.00384561502481	0.0784548151073	0.369109197858	0.545005562942
</S>	0.000182533832479	0.000479319288571	0.000176772598599	0.000235104376091	0.0016077413207	0.00220122001241	0.0423837425537	0.210935498929	0.741797781471
