 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.7933025	0.1097623	0.087226	0.00109971895	0.0006460942	0.0063358506	4.7679375e-05	5.983773e-05	0.001519916
a	0.5864495	0.294222433333	0.1058545	0.00441908965	0.0006936624	0.00673622686667	6.45452916667e-05	7.075871e-05	0.00148929016667
ì	0.321405166667	0.614047144444	0.0559891166667	0.00502964355	0.000289915766667	0.00265881625556	3.91099688889e-05	3.850957e-05	0.00050242180889
s	0.119995455556	0.833306381481	0.0409755888889	0.00412660818333	0.000383950888889	0.000963584385187	1.6861127963e-05	4.85753566667e-05	0.000182614456297
s	0.0515280985187	0.795000460494	0.0673645296296	0.0111035193944	0.0604570186296	0.00396000979506	0.000214785442654	0.000831464085556	0.0095401317521
e	0.0313222795062	0.482152986831	0.339614076543	0.0469722397981	0.0803155982099	0.00542521993169	0.000468182147551	0.00107329096185	0.012656447684
r	0.0287711931687	0.272666828944	0.529948025514	0.104249746599	0.0480974247366	0.00638362331056	0.00160460438252	0.00078871325395	0.007490026328
e	0.0186888410562	0.202208903981	0.574878675171	0.1497115822	0.0383916182455	0.00733720777019	0.00208838246084	0.00068981598465	0.00600513610933
k	0.00981022035207	0.083016562327	0.626797225057	0.1613045274	0.0831690494152	0.0222548359234	0.00413844515361	0.000989150228217	0.00852029936978
a	0.00554676011736	0.0431579397757	0.510433075019	0.278592509133	0.114050316472	0.0300702453078	0.00571841838454	0.00111399240941	0.0113171331233
e	0.00357583337245	0.0163070522586	0.32340645834	0.474160836378	0.141406738824	0.0278771151026	0.00548011279485	0.000673778803137	0.0071119610411
s	0.00285026779082	0.00833298741953	0.14058275278	0.379853778793	0.358782579608	0.0768422717009	0.0170811609316	0.00108095860105	0.0145928370137
ò	0.00181940493027	0.0159969458065	0.0604125109267	0.144087919598	0.646714526536	0.0888029572336	0.0186885423105	0.00141402953368	0.0220628456712
z	0.00279647064342	0.0456414819355	0.0478883969756	0.0886091331993	0.670526842179	0.0746321857445	0.0220034361035	0.0309696298446	0.0169322485571
i	0.00344165688114	0.0434821581785	0.0442254523252	0.115470711066	0.38656351406	0.178888061915	0.167440978701	0.0417979266149	0.018689249519
k	0.00221664896038	0.0176545302595	0.0184839341084	0.0865947403553	0.323696404687	0.250677687305	0.253116659567	0.0189048588716	0.0286542165063
à	0.00152241765346	0.0209127567532	0.0079125147028	0.0306787801184	0.438555134896	0.309149895768	0.139433373189	0.0133703862905	0.0384647055021
i	0.00167694721782	0.0191311149177	0.00434744490093	0.0123203067061	0.292349371632	0.288034231923	0.292093944396	0.0547977954302	0.0352490351674
o	0.00198463240594	0.00773820763923	0.00323183163364	0.00631043890203	0.102017650544	0.185658677308	0.525408314799	0.13483493181	0.0328158450558
b	0.00152360413531	0.00463101254641	0.00255933721121	0.00316765963401	0.0476549501813	0.163552225769	0.5500087716	0.13464637727	0.0922562816853
à	0.00109507671177	0.0346066075155	0.0020332370704	0.001592641878	0.0305303833938	0.12936370859	0.3766131572	0.28475285909	0.139412093895
g	0.00069514757059	0.0685688025052	0.00131204369013	0.000696892626	0.0194206277979	0.0772563761967	0.135553719067	0.605049286363	0.0914468012983
n	0.00049856612353	0.0491048908351	0.000954310563377	0.000352239575333	0.028023709266	0.0477262987322	0.0529938930223	0.503829928788	0.316516037099
o	0.000345504307843	0.0176892279117	0.000547938521126	0.000410149558444	0.0267530060887	0.0383616329107	0.0429960843408	0.194865609596	0.678031012366
</S>	0.000429570153921	0.00885572540585	0.000550102760563	0.000634941279222	0.0134193575444	0.0248361164553	0.0582388921704	0.119889504798	0.773146006183
