 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.989429	0.002841925	0.007207505	8.538705e-05	7.414235e-06	1.025259e-05	0.000346759	7.17658e-05
è	0.969393	0.00666678833333	0.0197035883333	0.00285512868333	0.000265466678333	0.00034553323	0.0003491395	0.0004212618
l	0.933584333333	0.0276376961111	0.0332504294444	0.00402710756111	0.000348601919444	0.000454226833333	0.000162860666667	0.000534516233333
o	0.749231777778	0.223639432037	0.0235908131481	0.00284458052037	0.000158403999815	0.000178334467778	0.000164965222222	0.000191604774444
k	0.407702425926	0.354241144012	0.158090507716	0.0189471435068	0.0222759326666	0.0304875645893	0.00326040174074	0.00499509865481
a	0.166767175309	0.520275048004	0.203830195905	0.0247818111689	0.0309255208889	0.0411310781964	0.00480896058025	0.00748046288494
i	0.065237895103	0.520441449335	0.353204091968	0.025392933723	0.0132880702963	0.0163663127321	0.00222499886008	0.00384450762831
M	0.062559601701	0.388224249778	0.471207697323	0.0408087779077	0.0109657100988	0.0151656675774	0.000868337620027	0.0102004592094
a	0.067761700567	0.537270749926	0.240692465774	0.0642583593026	0.0443310366996	0.0266235891925	0.00687358187334	0.0121891730698
r	0.038965800189	0.528628583309	0.241090055258	0.0805135864342	0.0578985455665	0.0335181963975	0.00895402862445	0.0104317110233
ì	0.0308842667297	0.351562861103	0.399378018419	0.155068662145	0.0270861718555	0.0220773857992	0.00419257754148	0.00975029400777
a	0.0238837222432	0.233732953701	0.468258339473	0.247786554048	0.0104936039518	0.0081979422664	0.00246814974716	0.00517868500259
è	0.0135745094144	0.1537515179	0.389054113158	0.431026518016	0.00458238698393	0.00337767675547	0.00116631948239	0.00346704200086
n	0.00582416847147	0.0801487393	0.396905371053	0.498930839339	0.00325754799464	0.00202283158516	0.0112693854941	0.00164109766695
a	0.00358887615716	0.0935619464333	0.333916363684	0.35353427978	0.171914839332	0.0111369805284	0.028246528498	0.00409979922232
r	0.00350365871905	0.0855728488111	0.133337727895	0.264632759927	0.380422946444	0.0697456601761	0.028923676166	0.0338607330741
t	0.00296513990635	0.0423460496037	0.0644503526317	0.149281339976	0.291315815481	0.0849596867254	0.0302120253887	0.334469877691
i	0.00115106230212	0.0217943432012	0.0232176575439	0.057833599992	0.112101538494	0.0339696755751	0.33388737513	0.416044892564
à	0.00127137276737	0.00981797106707	0.0116138491813	0.0306207333307	0.0446462328313	0.0161122718584	0.735006458377	0.150911114188
v	0.00150872425579	0.00439608702236	0.0105168697271	0.0216289777769	0.0220496309438	0.0112772006195	0.875411819459	0.053210651396
v	0.00079377135193	0.00186270690745	0.0087844865757	0.0154093425923	0.0164981436479	0.00703404687317	0.626444373153	0.323173280465
r	0.00032126471731	0.000914553535817	0.0101712055252	0.0103379308641	0.0113849378826	0.00547297229106	0.239316657718	0.722080760155
i	0.000341148572437	0.000936771178606	0.0087607775084	0.011665710288	0.0605945359609	0.0524050107637	0.0978159192393	0.767480586718
</S>	0.000450968286219	0.000995305589303	0.0046480522542	0.012662355144	0.11392626798	0.100033005382	0.0588818596196	0.708402793359
