 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.98957	0.002834445	0.0074819105	7.887655e-06	4.55949e-06	1.7552085e-05	2.0668825e-06	7.05598e-06	7.455426e-05
ù	0.979828666667	0.00931767166667	0.0104360771667	2.86753083333e-05	5.22932766667e-05	0.000127233918333	5.35906916667e-06	2.180748e-05	0.000182271926667
o	0.794255555556	0.189800390556	0.0153067590556	7.94040027778e-05	8.21609255556e-05	0.000207074306111	6.77233972222e-06	2.861739e-05	0.000233209942222
o	0.417815981852	0.520242463519	0.0589564196852	0.000680490000926	0.000366110141852	0.00175407943537	1.32683632407e-05	2.12822266667e-05	0.000149881280741
f	0.144425213951	0.736938821173	0.0942820065617	0.00706909000031	0.00444484571395	0.00642000647846	0.00120904852108	0.000401097175556	0.00481002476025
r	0.072776961317	0.620699273724	0.0824655355206	0.128770563333	0.0161381485713	0.0234927688262	0.020457919507	0.00769726905852	0.0275018082534
a	0.047506080439	0.442513757908	0.18704551184	0.194564821111	0.0235775495238	0.0335194896087	0.0287066765023	0.0101432263528	0.0324230827511
b	0.0233269534797	0.534734252636	0.26513083728	0.106864673704	0.0168289265079	0.0222025598696	0.0128037815008	0.00391805345093	0.014190030917
b	0.0290394844932	0.451936417545	0.187562812427	0.161561657901	0.0299714521693	0.0302464499565	0.0173659465003	0.0416486924836	0.0506670003057
i	0.0254557781644	0.227233472515	0.254757804142	0.256364885967	0.0499614840564	0.0456449833188	0.0226833155001	0.0546936974945	0.0632044301019
k	0.0114241560548	0.171934490838	0.509174268047	0.184602728656	0.0349977213521	0.0338814611063	0.0116459671667	0.0190330981648	0.023306050034
è	0.00609512168493	0.125604363613	0.743271089349	0.0743633362187	0.0136575071174	0.0153597270354	0.0040068333889	0.00703725838827	0.0106047633447
s	0.00399852022831	0.130648654538	0.760404029783	0.0422604054062	0.0202101757058	0.0248410156785	0.00158144612963	0.00814684612942	0.00790876778157
s	0.00489690674277	0.141937884846	0.468797176594	0.0430512018021	0.0512754585686	0.0387596718928	0.00190585137654	0.20480054871	0.0445751659272
a	0.00370025891426	0.0815154949487	0.202541725531	0.240766500601	0.0852001195229	0.0579769906309	0.00643583379218	0.266231506237	0.0556314519757
n	0.00170771263809	0.0402529316496	0.127185041844	0.485637833534	0.135510039841	0.0654668302103	0.0177143112641	0.093822492079	0.0327028473252
o	0.000726076312697	0.0188313738832	0.072050833948	0.658810611178	0.12398471328	0.0431838767368	0.0198930004214	0.035928770693	0.0265910157751
m	0.000443027537566	0.00968904796107	0.0363227979827	0.728294203726	0.116256271093	0.0388478922456	0.0217857968071	0.016474430231	0.0318866052584
a	0.000336048645855	0.00626129832036	0.0229743163276	0.733230401242	0.124384057031	0.0434202974152	0.024311232269	0.0102760834103	0.0348062350861
s	0.000190486348618	0.00344909177345	0.0101123791092	0.640596800414	0.17489931901	0.0530720991384	0.0353182107563	0.0225029678034	0.0598586116954
t	0.000358504116206	0.00467000725782	0.0061467030364	0.352825633471	0.222583773003	0.0558464997128	0.0958524702521	0.120722555934	0.140993870565
ò	0.000464788372069	0.00566041241927	0.0231962876788	0.158581311157	0.265831924334	0.104452133238	0.0943028134174	0.181598851978	0.165911623522
r	0.000346389457356	0.00460477413976	0.0319099958929	0.112302837052	0.376127641445	0.228087711079	0.0330412044725	0.111225517326	0.102354074507
i	0.000207440919119	0.00254463237992	0.014278356631	0.107929412351	0.343773547148	0.428242903693	0.0194062114908	0.0433091691087	0.040308688169
k	0.000180724739706	0.00183788512664	0.005498116877	0.0717307374503	0.387304849049	0.411118634564	0.0476139371636	0.0289030197029	0.0458121260563
a	0.000163602479902	0.00158255870888	0.00254438752567	0.0524717124834	0.399633283016	0.367179544855	0.0917133123879	0.0279092732343	0.0568018086854
ì	8.3131426634e-05	0.000648756236293	0.00107947740856	0.0319464764945	0.236011761005	0.607394181618	0.0747891374626	0.0175748677448	0.0304719762285
a	0.000241726842211	0.00124758507876	0.00120927880285	0.0125079611648	0.152364253668	0.726565727206	0.0473900124875	0.0448889992483	0.0135846520762
n	0.000367718947404	0.00192810502625	0.00126868726762	0.00741956705493	0.129196084556	0.489302709069	0.0822952708292	0.188874333083	0.0993475040254
e	0.000221958249135	0.00124838067542	0.000670149089207	0.00475163235164	0.0925793615187	0.253497036356	0.22439242361	0.271719777694	0.150919268008
e	0.000130431349712	0.000934615891807	0.000492162029736	0.00259678178388	0.0442862405062	0.169506445452	0.297974474537	0.370671259231	0.113407856003
f	0.000234921783237	0.00136891196394	0.000591679343245	0.00200553159463	0.0273863001687	0.0741972818173	0.244181158179	0.520932419744	0.129101952001
r	0.000295299261079	0.00131514565465	0.000392798047748	0.00843603719821	0.0290348000562	0.0418393272724	0.16896428606	0.427744473248	0.321977650667
a	0.000187011887026	0.00078878355155	0.000190754615916	0.00988502973274	0.0220572866854	0.0293335424241	0.0957991286867	0.338280824416	0.503477216889
b	0.000175379762342	0.000674607850517	0.000237502538639	0.00393353724425	0.0161517155618	0.0273913141414	0.0848163095622	0.471922274805	0.394697072296
