 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.974759	0.013970553	0.000727418	0.00049170935	0.0005805255	0.0010593941	0.0031926155	0.005218679
ì	0.991045	0.00487218866667	0.000447209	0.000169439456667	0.0002194783	0.000361132366667	0.00110677753333	0.001778521
n	0.957729333333	0.0338709652222	0.003457946	0.000395165258889	0.00338016223333	0.000126632055556	0.000423600877777	0.0006160877
i	0.631516077778	0.311756788407	0.0328758286667	0.00543895841963	0.0178955274111	9.35960185187e-05	0.000198782092592	0.0002244412
e	0.264946325926	0.528764262802	0.152679542889	0.0152572528065	0.0371112424704	0.000502731006173	0.000475439497531	0.00026331
n	0.127143391975	0.337226287601	0.451079180963	0.0244341509355	0.0479000474901	0.00491385700206	0.00313866316584	0.00416442633333
è	0.0744013139917	0.1394085292	0.681702726988	0.0259051169785	0.0504707491634	0.00705737566735	0.00691541438861	0.0141386087778
r	0.0592246046639	0.0792945097333	0.720080908996	0.0238582056595	0.0909977830545	0.00368953822245	0.00907246146287	0.0137819272593
k	0.0324235015546	0.0372762699111	0.555967636332	0.0169064585532	0.0916879610182	0.00217131240748	0.158348153821	0.105218600086
o	0.0186975496849	0.0218108233037	0.424296212111	0.0610776428511	0.127239020339	0.00328616413583	0.207708951274	0.135883443362
t	0.0064925127283	0.0163390911012	0.57082373737	0.0890550142837	0.155256140113	0.00727500471194	0.083269783758	0.0714885911207
t	0.00241907030943	0.00604468036707	0.48361724579	0.0611931714279	0.0938764800377	0.0206021682373	0.212151827919	0.12009539704
e	0.00082899876981	0.00316952345569	0.329163415263	0.140364757143	0.128030793346	0.0242636227458	0.25872434264	0.115454299013
e	0.00074129252327	0.0027703911519	0.270097138421	0.198007919048	0.353597264449	0.0145389242486	0.113051047547	0.0471955330043
t	0.00252855084109	0.0022639137173	0.147006079474	0.130302273016	0.519658421483	0.0497667247495	0.083731215849	0.0647424443348
u	0.0026928691137	0.00179802457243	0.0821173264913	0.131624724339	0.463226473828	0.0747881415832	0.151559738616	0.0921924814449
s	0.00602549187123	0.00220244819081	0.0480049088304	0.124561908113	0.337773157943	0.0944622805277	0.244781912872	0.142187493815
m	0.00727912229041	0.00227502939694	0.0353947929435	0.064724769371	0.183599052648	0.0935486268426	0.235365970957	0.377812164605
è	0.0511375990968	0.0100272731323	0.0194058209812	0.0391312831237	0.139582350883	0.119240742281	0.223216323652	0.398258521535
n	0.100652866366	0.0135278643774	0.0296084069937	0.0188725543746	0.361672116961	0.12037561076	0.190128207884	0.165162407178
o	0.0686328682887	0.00642363145913	0.0290048756646	0.0161419847915	0.44202837232	0.05455406692	0.295541835961	0.0876723023927
m	0.0461503689296	0.00442841048638	0.0204094652215	0.0145608982638	0.24633175744	0.0437621223067	0.42461094532	0.199745834131
e	0.0386532392765	0.00368861682879	0.0168164584072	0.00958142608793	0.118316819147	0.0396463074356	0.388746981773	0.38454994471
t	0.0131850767255	0.00161507327626	0.0062198828024	0.00515275702931	0.050537313049	0.0285965324785	0.346409660591	0.548283648237
r	0.00469540637517	0.000830357758753	0.00278291193413	0.00507865400977	0.0218651443497	0.0143539574928	0.21554195353	0.734851549412
ò	0.00477835559172	0.00175751158625	0.00238533164471	0.00629396466992	0.0181290814499	0.0402523358309	0.31168338451	0.614720183137
m	0.155665005197	0.00299107386208	0.0076101472149	0.00385390822331	0.0190736604833	0.048329075277	0.47442812817	0.288049361046
e	0.202782949332	0.00281243128736	0.0084437307383	0.0030119227411	0.0211750201611	0.0691219884257	0.423938376057	0.268713420349
</S>	0.101423396066	0.00237848564368	0.00467803786915	0.00351926637055	0.0240049100806	0.111822994213	0.390307688029	0.361864710174
