 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.955796	0.03738655	0.002877557	0.0002655359	8.228324e-05	0.0019055765	0.00029792955	0.00074585125	0.00042804945	1.048306e-05	0.0002039624
m	0.868327666667	0.0674978166667	0.035261929	0.0017561883	0.00907422008	0.00362524216667	0.01003711685	0.00094176375	0.00110995781667	0.000140460353333	0.0022275194
à	0.734429888889	0.148331838889	0.0790712096667	0.00220291676667	0.01307508336	0.00343397072222	0.01418220895	0.00057340825	0.00114869960556	0.000209172284444	0.0033415198
n	0.543653962963	0.37344427963	0.0647951698889	0.00206277958889	0.00546899212	0.00221163690741	0.00587704031667	0.000303455416667	0.000489539735187	0.000101601021481	0.00159132626667
a	0.291427187654	0.47653609321	0.19807615663	0.0215566631963	0.00576928504	0.0030517456358	0.00206377343889	0.000602104138889	0.000321304111729	3.6357845827e-05	0.000559253965557
m	0.114897995885	0.30412183107	0.448434718877	0.0481308877321	0.0421827950133	0.0139136685453	0.010191983813	0.00325352137963	0.00477629603724	0.000520526693942	0.00957576686519
u	0.045971715295	0.150495510357	0.580928572959	0.0860427959107	0.0773790316711	0.0194064895151	0.013092164271	0.00583196045988	0.00728162867908	0.000699553464647	0.0128703769551
c	0.018522171765	0.085985270119	0.60819052432	0.140952598637	0.0954507772237	0.015620396505	0.010172857757	0.00533630681996	0.00531194289303	0.000474988388216	0.0139819803184
e	0.008250820255	0.0405232767063	0.492737508107	0.250024532879	0.155029259075	0.0165472321683	0.009318545919	0.00650602893999	0.00521803096434	0.000467309129405	0.0153772901061
o	0.003266543085	0.0175841322354	0.303615502702	0.397458177626	0.235614753025	0.0175023440561	0.005940271973	0.00655454964666	0.00433471032145	0.000269898609802	0.0078588433687
c	0.00175060002833	0.00764452074513	0.163930000901	0.450181392542	0.339650584342	0.0151874380187	0.00761848065767	0.00386733321555	0.00316436677382	0.000178653103267	0.00682648445623
i	0.00095222067611	0.00362487824838	0.086366566967	0.422314130847	0.447162528114	0.0154540360062	0.00648495688589	0.00576638773852	0.00388961559127	0.000342576701089	0.00764213815208
ù	0.000965421892037	0.00609310741613	0.0505327556557	0.399340043616	0.412531176038	0.0856145120021	0.025771188962	0.00817392257951	0.00467653853042	0.000747036233696	0.00555422938403
r	0.00181562396401	0.00835933580538	0.0483275852186	0.362192681205	0.267915058679	0.152726837334	0.136166529654	0.0113054675265	0.00673416284347	0.0013763520779	0.00308007646134
i	0.00155855565467	0.00483792460179	0.0397115150729	0.250870160402	0.16264611956	0.285164945778	0.181587609885	0.0520916891755	0.0170034876145	0.0014808433593	0.00304675882045
m	0.00205488621822	0.00361574086726	0.0217182250243	0.142072486801	0.129613139853	0.294459615259	0.262418303295	0.0679278963918	0.0317493958715	0.00388205711977	0.0404880462735
u	0.00222850040607	0.00318477762242	0.0136637883414	0.1037562956	0.123981379951	0.26950283842	0.301623434432	0.0731432987973	0.0383817319572	0.00643481903992	0.0640993487578
e	0.00097633746869	0.00155907320747	0.00576812944713	0.0637613185333	0.0777673366503	0.26574044614	0.432689811477	0.0760261329324	0.0320355439857	0.00446229767997	0.0392138162526
p	0.000700481489563	0.000967128069157	0.00342800981571	0.0266542595111	0.0311993888834	0.114524848713	0.684293603826	0.0424366776441	0.0294661479952	0.00593927389332	0.0603903054175
ì	0.000539969829854	0.000813229023052	0.00274819993857	0.013558929837	0.0148427519611	0.060679249571	0.761834201275	0.028537992548	0.0253557159984	0.0203591912978	0.0707307351392
