 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.609273	0.3456433	0.04042925	0.00268276125	0.00028958035	5.2640992e-05	0.0008554276	0.000178828495	0.00053329905	1.7615305e-05	7.30521e-06	3.684755e-05
m	0.284735556667	0.592750433333	0.0869220833333	0.00981165375	0.0166642347833	0.000169608664	0.0045733792	0.000700999498333	0.00199578635	0.000166146635	0.00012864567	0.00138131468333
a	0.134403075556	0.739451144444	0.0807263411111	0.0116366345833	0.0219997262611	0.000319415554667	0.00590714306667	0.00100211683278	0.00235236445	0.000211551145	0.00016549023	0.00182507172778
r	0.0911024585187	0.726863714815	0.0941827603704	0.0284604281944	0.0264412234204	0.00198998085156	0.0132887310222	0.00412836927759	0.00389456048333	0.000910565981667	0.000328111416667	0.00840918740926
ì	0.0404660861729	0.714116571605	0.140142920123	0.0376211760648	0.0282890744735	0.00240456815052	0.0152459153407	0.0049902517592	0.00435538382778	0.00116501292722	0.000412655738889	0.0107903851364
o	0.0176678920576	0.523109130535	0.415747640041	0.0197338820216	0.00988405605783	0.000829023350173	0.0052728914469	0.00173837011973	0.00162946594259	0.00041737806274	0.000169399106296	0.0038008586788
t	0.0088544640192	0.193747316845	0.722254213347	0.0401064173405	0.0160839165859	0.00178482721672	0.00455654181563	0.00296088757324	0.00178217298086	0.000826735507913	0.000643231295432	0.0063992938596
è	0.0039209690064	0.0978484389483	0.806613737782	0.0501062057802	0.0204274355286	0.00208096317224	0.00439320560521	0.00339036469108	0.00196372432695	0.000997793169304	0.000815867798477	0.00744121828653
l	0.00151832700213	0.0513507263161	0.896658245927	0.0328760352601	0.0095778751762	0.000783814490747	0.0018546618684	0.00120227706369	0.000834506108983	0.000368086279768	0.000290551432826	0.00268485019551
i	0.00092346800071	0.0202138254387	0.670899081976	0.294666345087	0.00504361839207	0.00164855083025	0.00274358895613	0.00183544902123	0.000849206702994	0.000148475149923	0.000104786277609	0.000923539231837
f	0.000594880000237	0.0091942918129	0.407864027325	0.490906115029	0.0572755327974	0.00460133694342	0.00925523298538	0.00892997967374	0.00365619223433	0.00221681421664	0.000601493092536	0.00490394514395
a	0.000294396000079	0.00461694527097	0.285970409108	0.576386371676	0.0819770442658	0.00666323231447	0.0138902443285	0.0131895198912	0.00546383741144	0.00324691807221	0.000814074697512	0.00748678838132
m	0.000187208666693	0.00277736309032	0.186803203036	0.646018790559	0.103217881422	0.00722708077149	0.0192921814428	0.0122652332971	0.00609129580381	0.0025304093574	0.000819308565837	0.0127699027938
è	0.000121988322231	0.00361584103011	0.205873734345	0.61851726352	0.116280960474	0.0050503817905	0.0174291938143	0.0089529517657	0.0057205919346	0.00207098911913	0.000869056855279	0.0154969542646
n	0.000100916540744	0.00366155701004	0.173310244782	0.69628208784	0.086613520158	0.00549185879683	0.0153874312714	0.00635818458857	0.0036208539782	0.00088262903971	0.000688434285093	0.00760222875487
o	0.000184669846915	0.00211572467001	0.0943284749273	0.67167902928	0.115308373386	0.0524342862656	0.0368269104238	0.0181860881962	0.00487049799273	0.000541628679903	0.000561859795031	0.00296229925162
a	0.000168321315638	0.00103156055667	0.0339256949758	0.432436076427	0.391260791129	0.0686789287552	0.0428132034746	0.0216413993987	0.00542256933091	0.000547073226634	0.000246355531677	0.00182786541721
p	7.74576718793e-05	0.000576905852223	0.0121960983253	0.174340525476	0.712292597043	0.0433198095851	0.0249886678249	0.0194821031329	0.0041881231103	0.00358302907554	0.000469940410559	0.00448489513907
p	0.000607695757293	0.000674164284074	0.00584678610843	0.086379408492	0.539170132348	0.129412936528	0.037505289275	0.043662067711	0.0081935143701	0.0124943630252	0.0103556134702	0.12569813838
è	0.000847118585764	0.00227212142802	0.00585911203614	0.0690088694973	0.384333644116	0.150768812176	0.0864111630917	0.072124889237	0.0313762381234	0.0130520310084	0.0185897378234	0.165356336127
n	0.000398544861921	0.00308615380934	0.00629654401205	0.0724818898324	0.561614881372	0.0772618707253	0.103292854364	0.0644600297457	0.0357579527078	0.0052918710028	0.0122020492745	0.057855277709
a	0.000189041353974	0.00169856323645	0.00393282557068	0.0497126799441	0.445918027124	0.220193390242	0.168870751455	0.0631436432486	0.0184337909026	0.0025278376676	0.0048569170915	0.0205222315697
o	9.02998179913e-05	0.00075453971215	0.00152332909023	0.018951886648	0.245088742375	0.331119463414	0.256844583818	0.110954914416	0.0186195636342	0.0035378458892	0.00193314569717	0.0105815871899
m	8.05725726638e-05	0.00070658890405	0.00102799269674	0.00858937554933	0.264235914125	0.326191154471	0.202766061273	0.142729971472	0.0204161545447	0.0135925186297	0.00252717456572	0.0171365090633
a	7.53810575546e-05	0.00057764230135	0.00069073296558	0.00463957151644	0.190343171375	0.343633384824	0.216038553758	0.176697657157	0.0222070181816	0.0188410395432	0.00288325152191	0.0233723030211
r	5.16876858515e-05	0.000534964767117	0.00055059972186	0.00288161350548	0.112999923792	0.282463461608	0.235329517919	0.242786219052	0.0293225060605	0.0401878131811	0.00657089384064	0.0463203343404
è	5.04177286172e-05	0.00146196525571	0.00174405657395	0.00375089450183	0.100835641264	0.166122120536	0.249972839306	0.255408739684	0.0768224353535	0.0483195043937	0.0214124979469	0.0740984114468
i	6.21320095391e-05	0.0015766937519	0.00194696185798	0.00309464083394	0.0540109837547	0.142676340179	0.275115946435	0.295855579895	0.123685811784	0.0273622014646	0.021544962649	0.0530673871489
k	7.4335236513e-05	0.000924694583967	0.00106586461933	0.00180763627798	0.0278964979182	0.179236446726	0.162396648812	0.378848859965	0.100404803928	0.0711266004882	0.019958650883	0.056258912383
a	5.27508788377e-05	0.000634492027989	0.000669153606443	0.00126262009266	0.0184585716394	0.133380015575	0.105628216271	0.421408286655	0.102772801309	0.127755866829	0.0210107736277	0.0669667041277
è	4.30093596126e-05	0.00051953850933	0.000381141935481	0.000609051697553	0.0066028588798	0.0726918051917	0.0904821054237	0.385168095552	0.25857993377	0.106575522276	0.0438412145426	0.0345057513759
p	5.72755198709e-05	0.000962438169777	0.000746776978494	0.00107472089918	0.0045499456266	0.0403649017306	0.0674690351412	0.417210031851	0.312012977923	0.064885674092	0.0770778048475	0.0135881104586
l	4.2911979957e-05	0.000851864323259	0.000775333326165	0.00115670296639	0.0061998185422	0.0265362039102	0.0451904017137	0.337955510617	0.161101815974	0.0477846580307	0.184221334949	0.188183113486
è	6.32241666523e-05	0.00190820970775	0.000940952108722	0.00120128032213	0.00476519951407	0.0100047413034	0.0246975572379	0.141263070206	0.144540428658	0.0541499193436	0.29387711165	0.322588371162
o	0.000163822722217	0.00267818323592	0.00135369736957	0.00159992344071	0.00199476550469	0.0135250171011	0.0231124190793	0.140505090069	0.210679476219	0.137850506448	0.257883703883	0.208653790387
s	0.000156716174072	0.00142013774531	0.000947167789857	0.0011067441469	0.0012050518349	0.0162010157004	0.0138270363598	0.14605509669	0.152968325406	0.351664502149	0.188839901294	0.125608396796
a	6.19544313573e-05	0.000586501615103	0.000409135363286	0.000522599415633	0.000720142311633	0.00794543523347	0.00541452211993	0.09340263223	0.0714260084687	0.55027383405	0.128973967098	0.140262932265
p	3.30218171191e-05	0.000392620238368	0.000293911554429	0.000426700505211	0.000667728137211	0.00400436841116	0.00240537737331	0.0631930107433	0.0388898361562	0.625067278017	0.104481989033	0.160143644088
o	2.9192172373e-05	0.000357646079456	0.000262680918143	0.000432710501737	0.00066309637907	0.00338365280372	0.00149048245777	0.0521820369144	0.0231861120521	0.586708092672	0.103452396344	0.227851548029
r	2.4785190791e-05	0.000240911026485	0.000165674039381	0.000322083500579	0.000420069126357	0.00326336093457	0.00122785748592	0.0386744456381	0.017009690684	0.504185697557	0.155488532115	0.278976849343
ì	1.98697969303e-05	0.000322793675495	0.000279007013127	0.000342940833526	0.000376956042119	0.00205870631152	0.000890934161973	0.0281655818794	0.0180031835613	0.337315232519	0.412966510705	0.199258316448
t	1.94775989768e-05	0.000440311558498	0.000408085004376	0.000408072944509	0.000317137680706	0.00096885710384	0.000703918053991	0.0207605606265	0.0187775278538	0.14901061084	0.707497503568	0.100687772149
o	2.09022663256e-05	0.000331281486166	0.000300644634792	0.00033532734817	0.000236282126902	0.00111688470128	0.000619740017997	0.0169082202088	0.0131467426179	0.0902179036133	0.546733367856	0.330032557383
</S>	1.99136331628e-05	0.000204126193083	0.000170847767396	0.000212370724085	0.000144781413451	0.00141761235064	0.000685038508999	0.0139887601044	0.011718071309	0.0791467018066	0.288130983928	0.604160778691
