 	è	che	stanno	ancora	svegli	</S>
è	0.901286	0.0552654	0.01394788	0.003433695	0.00021328555	0.02585385
n	0.663823333333	0.268101133333	0.0274728266667	0.0141016283333	0.000280955183333	0.02622038
a	0.351900777778	0.581621377778	0.0372314088889	0.0195091094444	0.000271100727778	0.00946619874633
s	0.163329392593	0.616434459259	0.165971036296	0.0307151364815	0.0146392985759	0.00891040832844
t	0.0737969308643	0.544757819753	0.252452345432	0.0370346121605	0.057579466192	0.0343784694428
a	0.0391620102881	0.406710473251	0.430597781811	0.0224349707202	0.0639544887307	0.0371398923809
t	0.017847980096	0.17750005775	0.677865260604	0.0145330269067	0.0793228295769	0.032930800027
ù	0.006830890032	0.0753540525833	0.793222420201	0.0087331189689	0.0789270965256	0.0369327666757
n	0.00515879667733	0.0381314841944	0.844836140067	0.0630046129896	0.0310408188419	0.0178284628919
e	0.00440612489244	0.0254274947315	0.583987380022	0.34452620433	0.035479139614	0.00617384463063
a	0.00248074429748	0.0129248849105	0.247409560007	0.640667401443	0.093886946538	0.00263069121021
n	0.00233177143249	0.0134325816368	0.115506020002	0.508225100481	0.322703648846	0.0378013237367
k	0.0016519244775	0.0134912405456	0.0672669066673	0.204155713494	0.344486216282	0.368948441246
ò	0.0036649254925	0.0156363935152	0.0872991355558	0.0777172511647	0.167047405427	0.648635147082
r	0.00526619516417	0.0180057745051	0.105975345185	0.320771383722	0.119883701809	0.430097749027
a	0.00316274838806	0.00975310483503	0.0549963617283	0.671147461241	0.099505800603	0.161434616342
a	0.00260039946269	0.00666491161168	0.0233268839094	0.508924353747	0.382965266868	0.0755183054473
t	0.00252080315423	0.00656021053723	0.0115305346365	0.178174851249	0.652942755623	0.148271201816
s	0.00140873505141	0.00451262451241	0.00603711487883	0.068924317083	0.435530701874	0.483587067272
ù	0.00242094901714	0.0051856291708	0.00562955162628	0.0391807390277	0.384286017291	0.563297689091
n	0.00531460633905	0.0164585430569	0.0143635505421	0.0310302130092	0.64849467243	0.284338829697
n	0.00439699977968	0.0170315906856	0.014661653514	0.0212962113364	0.49937925081	0.443234543232
i	0.00180911692656	0.0065350898952	0.006100977838	0.0167238441121	0.329097776937	0.639733514411
t	0.000923904908853	0.0028880252984	0.00253728361267	0.015079885504	0.287014225646	0.691556838137
i	0.000390171236284	0.00122255076613	0.000998373537557	0.00588530263467	0.158197041882	0.833306612712
</S>	0.000299050118142	0.000860120883065	0.000620153768779	0.00418745631734	0.149478520941	0.844554806356
