 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.927239	0.0507034	0.01901272	0.0012000735	0.0009164575	4.003165e-05	0.000431864	0.0001215012	9.24762e-05	0.00024272937
n	0.61587769	0.3646319	0.00754172333333	0.00201085116667	0.0052976625	0.00147027965	0.002394012	0.000324412733333	0.000178875066667	0.000272790036667
ì	0.206832516667	0.776525966667	0.00309948937778	0.00156797905556	0.0063526255	0.00194919241667	0.00287885166667	0.000335969577778	0.000166942122222	0.000290414812222
c	0.079308968889	0.910033988889	0.00330483472593	0.00249197168519	0.0024734605	0.000678159505557	0.00106577022222	0.000125733659259	0.000397747474074	0.000119102537407
h	0.0420216896297	0.93483732963	0.00621274824198	0.0139433338951	0.00158838083333	0.000297018001852	0.000453340074073	8.5824019753e-05	0.000472893158025	8.7125312469e-05
a	0.0259581632099	0.66801144321	0.201074492747	0.097404677965	0.00462887361111	0.000506631333951	0.00187493802469	0.000158245006584	0.000164568286008	0.00021806143749
d	0.0152473044033	0.51493848107	0.303427497582	0.143558525988	0.0110696578704	0.00321882377798	0.00394124600823	0.00160438166886	0.000217725328669	0.00277653047916
ò	0.00579477813443	0.71795149369	0.152744165861	0.0932368086627	0.0139213526235	0.00410405025933	0.00325156200274	0.00228449855629	0.00145158110956	0.00525958349305
n	0.00563350604481	0.598695164563	0.24945338862	0.102355269554	0.0309046508745	0.00205183575311	0.00394490733425	0.00120892451876	0.00217240370319	0.00357975583102
t	0.00521594791494	0.548527388188	0.274102396207	0.0914319798513	0.0377327502915	0.0026088719177	0.00396760677808	0.000817202839587	0.0284879445677	0.00710756327701
a	0.00219158853831	0.470185564063	0.121427265402	0.325446216617	0.0292704834305	0.00344634063923	0.00215484992603	0.000833622279862	0.0367934271792	0.008250528259
t	0.0012607018461	0.172433056021	0.107830955134	0.593569738872	0.0679836611435	0.0183245435464	0.00450897997534	0.00537218109329	0.0129751947164	0.0157415165863
a	0.0005992129487	0.0730968746737	0.081148018378	0.702012579624	0.0828996537145	0.0240085111821	0.00547306665845	0.00702086036443	0.00509731557213	0.0186445788621
s	0.0005203779829	0.0393066142246	0.0355680727927	0.662892526541	0.161747651238	0.048364500394	0.0113367988862	0.0147546201215	0.00232103252404	0.0231879662874
ì	0.0005470179943	0.0549514047415	0.0166787942642	0.447646175514	0.312445217079	0.0600855001313	0.0132604496287	0.0180527133738	0.0314754608413	0.0448572220958
n	0.000749387664767	0.0497887682472	0.0079960314214	0.328222725171	0.483438405693	0.0308006333771	0.0119572998762	0.00823623445793	0.0431776669471	0.0356330720319
n	0.000691125388256	0.0679155894157	0.00496081514047	0.181597941724	0.431122568564	0.027501444459	0.0115680332921	0.00711970481931	0.218154602316	0.0493682220106
e	0.000396010962752	0.0695930538052	0.00352258638016	0.125945013908	0.374786956188	0.0717919148197	0.0149103444307	0.00897360160644	0.273998456772	0.0560817173369
f	0.000360779320917	0.0248876519351	0.00285732912672	0.124081671303	0.572188652063	0.120046971607	0.0205110148102	0.0114131305355	0.092018204924	0.0316340824456
a	0.000345464440306	0.00998157297837	0.00132561937557	0.099945557101	0.623906550688	0.167272657202	0.0237618049367	0.0114258735118	0.0326915249747	0.0293429274819
ì	0.000541485813435	0.00393846332612	0.000768486791857	0.0730516357003	0.681539516896	0.164457052401	0.0360458683122	0.0085515711706	0.0131491483249	0.017956707494
c	0.000525357271145	0.00792961444204	0.000403255263952	0.0271198885668	0.765914505632	0.136829517467	0.0312222927707	0.0106406737235	0.013209662775	0.00620523183133
h	0.000447186423715	0.00916216148068	0.000345769087984	0.0291485561889	0.716700501877	0.173887505822	0.0198224009236	0.0133922245745	0.0224032875917	0.0146905749438
a	0.000406224807905	0.00357889049356	0.000282085362661	0.028440562063	0.468824500626	0.365541168607	0.0823704336412	0.0144688748582	0.0175219939639	0.0185655949813
a	0.000383562935968	0.00228110349785	0.00014681445422	0.010413914021	0.197287066875	0.554697056202	0.175005811214	0.0444263249527	0.00615781008797	0.00920048166043
n	0.000377514645323	0.00301847449928	0.000161087818073	0.00451831134033	0.097570055625	0.654394352067	0.143579203738	0.0727301083176	0.00257840769599	0.0210721072201
o	0.000281430881774	0.00232768183309	0.000143570006024	0.00248649044678	0.050855551875	0.674201784022	0.141847667913	0.0715880027725	0.0223974928987	0.0338698690734
ì	0.000581908960591	0.00849297094436	0.000192842068675	0.00140259414893	0.027568250625	0.445112594674	0.242180222638	0.127221300924	0.1241660643	0.0230808996911
s	0.000678719320197	0.0124023169815	0.000244138356225	0.00124364871631	0.084474416875	0.400939864891	0.203794440879	0.144020800308	0.1430276881	0.0091735865637
o	0.000484011106732	0.0061197496605	0.000158280052075	0.0017459495721	0.102536172292	0.402333954964	0.16572884696	0.183635633436	0.0988302293667	0.0384265055212
n	0.000550450702244	0.00605403388683	0.000211549284025	0.0019409731907	0.0463962574307	0.314410651655	0.16746498232	0.293909877812	0.0806792131222	0.0883811685071
t	0.000580823900748	0.00645314129561	0.00221337076134	0.00323425773023	0.0310857191436	0.348750217218	0.0889482541067	0.233176792604	0.0687968743741	0.216759722836
a	0.000525654966916	0.00270933343187	0.00277933668711	0.00329817424341	0.0197903397145	0.280105739073	0.0988619780356	0.169875764201	0.0849363581247	0.337116907612
k	0.000525557322305	0.00591660081062	0.00110649732904	0.00190382641447	0.0115047799048	0.209646913024	0.124123759345	0.240674588067	0.0578452527082	0.346752302537
a	0.000571594107435	0.00700181427021	0.000566911443013	0.00148335213816	0.00767555996827	0.155316871008	0.107119353115	0.227832529356	0.169324484236	0.323107767512
v	0.000627014369145	0.0077700854234	0.000332645481004	0.00124308404605	0.00518083665609	0.0983866570027	0.100337751038	0.211199176452	0.213524261412	0.361398589171
r	0.000540124789715	0.00818301214113	0.000435548160335	0.00119898468202	0.00489756888536	0.0755741856676	0.0601964636793	0.167998228817	0.204943187137	0.476032863057
è	0.000387939263238	0.00366253104704	0.000399426620112	0.00081104922734	0.00297542962845	0.0394336818892	0.0297393678931	0.0795822796057	0.476596395712	0.366412087686
c	0.000290552754413	0.0219106536823	0.000184148106704	0.000390544409113	0.00222314654282	0.0145954239631	0.018434262631	0.0599434932019	0.744305798571	0.137721899229
h	0.000251303251471	0.0281869245608	0.000133127035568	0.000409800803038	0.00288901218094	0.0127010846544	0.020859760877	0.056601697734	0.67214626619	0.20582103641
i	0.00026702675049	0.0103949971869	0.000114522511856	0.000425138601013	0.00241102106031	0.0118504115515	0.0295242202923	0.0588668992447	0.352664515397	0.53348134547
</S>	0.000256268875245	0.00540852209345	9.1170505928e-05	0.000349898300506	0.00147309603015	0.00723348077575	0.0289148101462	0.0515126996223	0.179108397699	0.725651672735
