 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.960777	0.0170880115	0.014676353	0.00258683105	0.00297010845	0.0003342093	0.0009475023	6.292995e-05	0.000113773	0.0004431056
l	0.644454033333	0.0331101371667	0.039506651	0.167875683683	0.00942740948333	0.0689253257667	0.00463040743333	0.00185200598333	0.00658574533333	0.0236322639333
ì	0.241317744444	0.272292745722	0.060124117	0.257872894561	0.0101491198278	0.105240075256	0.00592114581111	0.00344742866111	0.0100324584444	0.0336021479778
k	0.213965281481	0.447407248574	0.129787739	0.131086564854	0.0057658399426	0.0488516600853	0.00270584393704	0.0021888046637	0.00468945528147	0.0135514913259
o	0.219310493827	0.324364749525	0.364696913	0.0574277549513	0.00965929664753	0.0163965550618	0.00121950831235	0.000738583964567	0.00158161172716	0.00460431894197
e	0.0979777612757	0.176711916508	0.492581304333	0.210476218317	0.0126739322158	0.0060206417206	0.000922163104117	0.000273559988189	0.000626028742387	0.00173614781399
n	0.0332979670919	0.0641005721693	0.304912434778	0.562302072772	0.0147221107386	0.00737947057353	0.00478367303471	0.00218012136273	0.0037517335808	0.00256959760466
p	0.048428172364	0.0276256573898	0.117867544926	0.506842457591	0.10217000358	0.0164194568578	0.0258899910116	0.00773820378758	0.0109118445269	0.136106879202
r	0.0547105141213	0.0159238657966	0.053818341642	0.224052919197	0.166724334527	0.0389271522859	0.0508394970039	0.0226587012625	0.0524709481756	0.319873959734
a	0.0212834280404	0.0083167819322	0.0598675405473	0.293556306399	0.175253778176	0.0414761840953	0.059934165668	0.0269166004208	0.0619992327252	0.251396019911
t	0.0099480293468	0.0059528639774	0.0775015135158	0.5654467688	0.152441792725	0.0196207446984	0.0422281018893	0.0134869141403	0.0249716342417	0.0884015333037
ì	0.00488128978227	0.00410674465913	0.0511094045053	0.564041256267	0.101015797575	0.159809964899	0.0313299806298	0.00957755204677	0.0175028514139	0.0566249377679
m	0.00319113992742	0.00569688488638	0.0277367615018	0.510142418756	0.0734457658583	0.2773719883	0.0281824368766	0.00834418401559	0.0172916838046	0.048596379256
à	0.00236518230914	0.00550229162879	0.0134105905006	0.459004139585	0.0535101219528	0.3080499961	0.0265896889589	0.0107693613385	0.0139330279349	0.106865259752
i	0.00141210643638	0.00290703054293	0.00729269016687	0.237393779862	0.258617407318	0.3050419987	0.039994329653	0.0125698871128	0.00878516931163	0.125985666584
n	0.00104281681213	0.00182726384764	0.00398197872229	0.120383859954	0.316767002439	0.381942999567	0.0614119432177	0.0282899623709	0.0320921497705	0.0522600688613
e	0.00040961557071	0.000923304949213	0.0016747955741	0.0493961866513	0.240262200813	0.409052999856	0.187288214406	0.040860087457	0.0394984342568	0.0306341562871
m	0.000182727656903	0.000686675649738	0.0009647105247	0.0200203622171	0.207260866938	0.434113666619	0.221238404802	0.040499095819	0.0494545290856	0.0255791187624
m	0.000144984385634	0.000664163549913	0.000722420508233	0.0109047974057	0.0886049223127	0.505807888873	0.150139134934	0.055090565273	0.0543532730285	0.133567906254
è	0.000282569795211	0.00305833551664	0.00128210916941	0.0055614758019	0.0478676074376	0.543330962958	0.151141378311	0.0488022884243	0.0252504543428	0.173422802085
n	0.000334082931737	0.00408504183888	0.0014303863898	0.00556138860063	0.0360045691459	0.571701987653	0.199762459437	0.0359884961414	0.0725044181143	0.072627230695
o	0.000230267977246	0.00186648694629	0.000776259129933	0.00481763586688	0.0362492230486	0.331874235884	0.459232819812	0.0521755320471	0.0837182193714	0.029059603565
m	0.000168692659082	0.00106249531543	0.000504821376644	0.00309883828896	0.0215351876829	0.148699985295	0.478288106604	0.190423144016	0.123536153124	0.0326829311883
i	0.000132925886361	0.000851952438477	0.000467543458881	0.00251411649632	0.0115995958943	0.0877337184317	0.343196868868	0.340527714672	0.138390877708	0.0745846437294
n	8.90215621203e-05	0.000468879479492	0.000327625586294	0.00112406523211	0.0073247052981	0.0354426628106	0.296451722956	0.462063238224	0.098268119236	0.0984396812431
a	7.31654540401e-05	0.000365965826497	0.000292409295431	0.00066803707737	0.00452849509937	0.0172394376035	0.204010674319	0.539686079408	0.089559806412	0.143575693748
l	7.20088513467e-05	0.000347549608832	0.000286130865144	0.000573970359123	0.00349070269979	0.0084294725345	0.154622358106	0.549750026469	0.119365035471	0.163062564583
i	7.85589837822e-05	0.000387463869611	0.000324500721715	0.000545013453041	0.0027797085666	0.0052107575115	0.102821252702	0.519849008823	0.138031345157	0.229972188194
p	7.73990945941e-05	0.000381649956537	0.000333869540572	0.00045594781768	0.00243262185553	0.0035925391705	0.0809258175673	0.427174002941	0.202536781719	0.282089062731
ù	4.66036315314e-05	0.000489699652179	0.000232389146857	0.000947314605893	0.00140272295184	0.0246201097235	0.0616475725224	0.318490667647	0.323462260573	0.268660687577
n	4.58908105105e-05	0.000629393550726	0.000231639382286	0.0011852445353	0.00119483431728	0.0317384399078	0.0504837241741	0.177181789216	0.534622753524	0.202686435859
a	0.000142113703503	0.000543965850242	0.000311213127429	0.000736163511767	0.00134254477243	0.0121446563026	0.0317046747247	0.100637763072	0.560795251175	0.291641685286
</S>	0.000234914851751	0.000550137425121	0.000415178063715	0.000411590255884	0.00157034238621	0.0061501376513	0.0331425373623	0.092544781536	0.386747125587	0.478233342643
