 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.740452	0.2372102	0.0073047	0.010156475	0.0002575295	0.000523121	0.0005196865	0.0001610715	0.00341501965
n	0.437189466667	0.546798733333	0.00626605	0.00482575833333	0.000743373166667	0.000493327	0.00194252483333	0.0002121905	0.00152835631667
e	0.157737522222	0.790073244444	0.0452875366667	0.00229298677778	0.000842311055556	0.000369836466667	0.00235152261111	0.000167023186667	0.000878040105557
s	0.0607574274073	0.560638381481	0.371387845556	0.00154478292593	0.00162030701852	0.000264722622222	0.00204851853704	0.000120026415556	0.00161820136852
p	0.0219425024691	0.208090293827	0.692743948519	0.00897659764198	0.0273303056728	0.0224065238741	0.00575063951235	0.000559545805185	0.0121998371228
ì	0.0089297294897	0.0905327979423	0.80250098284	0.010955938214	0.0360334785576	0.029909444958	0.00596047083745	0.000747919935062	0.0144291044743
c	0.00450134849657	0.0740721659808	0.88554999428	0.00433101507133	0.0138158528525	0.0102462906527	0.00204265974582	0.000538731645021	0.00490156692477
c	0.00285497349886	0.0727611219936	0.814259331427	0.00212016469044	0.0227701009508	0.0105562022176	0.00173994171527	0.048112414215	0.0248253956416
e	0.00921493183295	0.0861613739979	0.504023943809	0.167411917897	0.0372262003169	0.0941280007392	0.00631329057176	0.0639173957383	0.0316029262139
t	0.0114785762776	0.0785399913326	0.456039814603	0.235210072632	0.0443687667723	0.12055593358	0.0103593635239	0.0229927262461	0.020454969738
s	0.00523244109253	0.0419709637775	0.500759604868	0.170940790877	0.0675807889241	0.14791957786	0.0136549211746	0.0098041887487	0.0421367899127
a	0.00376169036418	0.0309214879258	0.243940698289	0.274341263626	0.204974962975	0.169716225953	0.0227215403915	0.00402108891623	0.0456010633042
o	0.00249253012139	0.0177501926419	0.0840778494297	0.457417087875	0.316828320992	0.0771952319843	0.0206499934638	0.00159083730541	0.0219980777681
s	0.00127265004046	0.00690255888063	0.0291068098099	0.405311295958	0.480972773664	0.0458094339948	0.0125243778213	0.0011224241018	0.016977649256
ò	0.00052318754682	0.00315126762688	0.01240677327	0.162280901986	0.751031924555	0.0376769113316	0.0084966326071	0.00599222803393	0.0184400164187
z	0.00135344004894	0.00370256587563	0.00820331442333	0.271889170662	0.656310974852	0.0237171704439	0.00681145086903	0.0161928093446	0.0118187454729
o	0.00168660568298	0.00335585329188	0.00476906557444	0.336306723554	0.326381224951	0.297607056815	0.00906076028968	0.0147516654482	0.0060805618243
s	0.000793925894327	0.00164256243063	0.00247224262481	0.173903641185	0.270158308317	0.465565018938	0.0425305967632	0.0129956841494	0.0299380939414
p	0.000523159964776	0.00109065714354	0.0026784175416	0.158286947062	0.332615436106	0.352460672979	0.0565102989211	0.0163999613831	0.0794346313138
i	0.000419164988259	0.000627979714513	0.0018836386472	0.123723642354	0.213781778702	0.491584224326	0.0476610996404	0.010957830461	0.109360543771
c	0.00040779932942	0.000556931571504	0.00108628234907	0.0459935407847	0.103523292901	0.689703074775	0.0552055665468	0.00685574682033	0.0966675479237
c	0.000348886776473	0.000459378857168	0.00222906411636	0.0278860469282	0.174201497634	0.577222691592	0.0444702221823	0.0202631422734	0.152918882641
è	0.000355851258824	0.000928663952389	0.0422709713721	0.0192930236427	0.177593899211	0.361176230531	0.0329681740608	0.192609714091	0.17280356088
t	0.000544902752941	0.00169996798413	0.0624213237907	0.00781680921423	0.0732311330703	0.334889076844	0.0514061580203	0.382770904697	0.08521988696
s	0.00045360855098	0.00128640576138	0.0300015679302	0.00477471640474	0.0571450776901	0.254919458948	0.0564192193401	0.341512301566	0.253487728987
i	0.00025467648366	0.000537444687127	0.0109732567834	0.00281595746825	0.0439321508967	0.129568986316	0.289584506447	0.181408923855	0.340923909662
t	0.000202115827887	0.000342724562376	0.00390522273447	0.00120510815608	0.0152057652989	0.171786395439	0.505745168816	0.0916096646183	0.209997636554
s	0.000262231609296	0.000253366187459	0.00195824724482	0.010240393052	0.00775236509963	0.26816379848	0.331979289605	0.0766539548728	0.302736212185
e	0.000303089869765	0.000185599729153	0.00106941758161	0.0131841728173	0.00478201306654	0.20372286616	0.271219329868	0.0516422182909	0.453891070728
g	0.000286320623255	0.000337628576384	0.00166909769387	0.00453076107243	0.00220632905551	0.10442098872	0.446728443289	0.0541965727636	0.385623690243
r	0.000412599541085	0.000390471858795	0.00379199256462	0.00426264535748	0.00231572968517	0.103756762907	0.371354281096	0.0978303242545	0.415885230081
à	0.000478288513695	0.000434027619598	0.00410844752154	0.00409300511916	0.00181879956172	0.0725757143023	0.175142560365	0.334989108085	0.406360410027
t	0.000374551837898	0.000572548539866	0.00396773917385	0.00142082907305	0.000691957620573	0.0272059481008	0.192222520122	0.598222702695	0.175321506676
s	0.000176861155966	0.000376026079955	0.00508087639128	0.000508900157683	0.000821900640191	0.0141556660336	0.162802940041	0.475106567565	0.340970205559
i	0.000136145928655	0.000205404593318	0.00377283696043	0.000209648685894	0.00085249804673	0.00962221867787	0.0975747466803	0.207333489188	0.68029306852
</S>	0.000179057964328	0.000201584796659	0.00189104072522	0.000135312642947	0.000445275773365	0.00594745433893	0.10290737334	0.117122694594	0.77117053426
