 	il	muro	vuole	uno	specchio	</S>
a23	0.46262866	0.0090686544	0.502801295	0.0152194415	6.754788035e-05	0.0102144107179
a20	0.518251413333	0.0536091034667	0.386467311667	0.0303229641667	0.000719371076783	0.010629836506
a31	0.336743244444	0.0852067878222	0.515910843889	0.0572156647222	0.000964083398928	0.00395939010623
a24	0.469875794815	0.0693216869407	0.406998689296	0.0509609205741	0.00152234270631	0.001320555361
a31	0.755019464938	0.0570435109802	0.162349005099	0.0232538815247	0.00189377486877	0.00044037510216
a13	0.809448388313	0.0427739843267	0.0998373106997	0.0315208011749	0.0162641171896	0.000155456545187
a39	0.822542496104	0.0253647681089	0.0723503218999	0.041104782725	0.0378757207299	0.000761948265729
a20	0.642252715368	0.0228079623696	0.0682672693	0.142013398242	0.0966510002433	0.0280076803219
a31	0.372850745123	0.0386598267899	0.0857316597667	0.270507272747	0.168598853414	0.063651664774
a24	0.216101922374	0.0460239912633	0.0827678212556	0.334945350916	0.220088484471	0.100072439591
a8	0.0867151417913	0.0735328960878	0.0775741970852	0.367155643639	0.302714934824	0.0923071898637
a31	0.0370294700638	0.0703577272626	0.0506953583617	0.25239228788	0.324807531608	0.264717619955
a20	0.0203691281546	0.0879964276542	0.0387565627872	0.17493247596	0.359571907203	0.318373476652
a31	0.0145963199182	0.0942926531181	0.0348111869291	0.148913417653	0.448287765734	0.259098632217
a29	0.0154556948394	0.0988517482727	0.0371577443097	0.139302154884	0.469805461911	0.239427190739
a31	0.0158014609465	0.102084914424	0.0385760404366	0.145619156295	0.489888547304	0.208029910246
a8	0.0138927496488	0.0705300764747	0.0278847991455	0.111625600098	0.553274535768	0.222792273415
a20	0.0163467165496	0.105027825492	0.0319610243818	0.130172976699	0.605583531923	0.110907953805
</S>	0.0134214432748	0.125070692746	0.0311187491909	0.145131153349	0.618126465962	0.0671315409025
