 	il	dito	si	gonfiò	</S>
a39	0.85209373	0.0028202264705	0.08471596	0.04925617212	0.0111138826457
a13	0.571418886667	0.00315838359017	0.0777817	0.336379017373	0.0112619538252
a31	0.360815678889	0.00218646473006	0.226687286667	0.406403332124	0.00390720208973
a20	0.458584696296	0.01152003811	0.296251642222	0.232285237041	0.00135838756791
a31	0.652627942099	0.01442780207	0.140307593074	0.192130909014	0.00050576134997
a11	0.551635347366	0.00700403782333	0.0897573466913	0.346653299671	0.00494996394399
a31	0.394134465789	0.00640436880778	0.0704808988971	0.477600893224	0.0513793683147
a39	0.328045325263	0.00740001870259	0.0521396229657	0.444984441075	0.167430579438
a31	0.145779665088	0.0113884169009	0.0448675856552	0.411783070358	0.386181253146
a41	0.090533341696	0.0852896676336	0.126974116552	0.336472383453	0.360730523382
a46	0.072493945232	0.124978012545	0.176700160517	0.451398181151	0.174429723461
a31	0.0326335950307	0.063111901495	0.0935498297557	0.405439983717	0.40526466782
</S>	0.0164827454453	0.0319799117175	0.0470202467528	0.252002326858	0.65251473391
