 	la	pasta	vuole	sale	</S>
a31	0.06703975675	0.0977806415	0.81282365	0.0223559878	1.8385807e-08
a15	0.0743285300833	0.1190749415	0.798962233333	0.00763421376333	1.04439452333e-07
a31	0.0904857133611	0.1701762505	0.735526594444	0.00381132405111	1.30320558778e-07
a13	0.188551437787	0.1866751835	0.618684964815	0.00608606851704	2.38514867759e-06
a31	0.219697649262	0.171809701167	0.567941254938	0.0405480965057	3.33692927586e-06
a6	0.192701019754	0.171894913722	0.576598764979	0.0586639321686	0.000141409146609
a31	0.173515848918	0.152407273241	0.45670723166	0.215684944056	0.00168473836887
a46	0.152209768639	0.119306169747	0.46616621722	0.258585629052	0.00373222245629
a31	0.16003860288	0.126182173249	0.59502041574	0.115074230717	0.00368456151876
a46	0.36465847096	0.0907837797497	0.473874895247	0.067120275639	0.00356259973959
a20	0.604464303653	0.141670708583	0.216336608416	0.023416714913	0.0141117124465
</S>	0.585725221826	0.203886929291	0.174045234208	0.0122511039065	0.0240915362233
